id,created_by,created_date,last_modified_by,last_modified_date,amount,error_description,status,type,harvest_year,harvest_id,distribution_origin_id,private_ucs_amount,public_ucs_amount
15785,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15786,1,2017-11-09 00:00:00,,,134,,FINISHED,LOAN,2010,,,134,0
15787,1,2017-11-09 00:00:00,,,108,,FINISHED,LOAN,2010,,,108,0
15788,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
15789,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15790,1,2017-11-09 00:00:00,,,35,,FINISHED,LOAN,2010,,,35,0
15791,1,2017-11-09 00:00:00,,,60,,FINISHED,LOAN,2010,,,60,0
15792,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15793,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15794,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15795,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15796,1,2017-11-09 00:00:00,,,95,,FINISHED,LOAN,2010,,,95,0
15797,1,2017-11-09 00:00:00,,,95,,FINISHED,LOAN,2010,,,95,0
15798,1,2017-11-09 00:00:00,,,67,,FINISHED,LOAN,2010,,,67,0
15799,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15800,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15801,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15802,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15803,1,2017-11-09 00:00:00,,,124,,FINISHED,LOAN,2010,,,124,0
15804,1,2017-11-09 00:00:00,,,112,,FINISHED,LOAN,2010,,,112,0
15805,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15806,1,2017-11-09 00:00:00,,,166,,FINISHED,LOAN,2010,,,166,0
15807,1,2017-11-09 00:00:00,,,91,,FINISHED,LOAN,2010,,,91,0
15808,1,2017-11-09 00:00:00,,,73,,FINISHED,LOAN,2010,,,73,0
15809,1,2017-11-09 00:00:00,,,27863,,FINISHED,LOAN,2010,,,27863,0
15810,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
15811,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15812,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15813,1,2017-11-09 00:00:00,,,15,,FINISHED,LOAN,2010,,,15,0
15814,1,2017-11-09 00:00:00,,,85,,FINISHED,LOAN,2010,,,85,0
15815,1,2017-11-09 00:00:00,,,18,,FINISHED,LOAN,2010,,,18,0
15816,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
15817,1,2017-11-09 00:00:00,,,123,,FINISHED,LOAN,2010,,,123,0
15818,1,2017-11-09 00:00:00,,,56,,FINISHED,LOAN,2010,,,56,0
15819,1,2017-11-09 00:00:00,,,172,,FINISHED,LOAN,2010,,,172,0
15820,1,2017-11-09 00:00:00,,,4,,FINISHED,LOAN,2010,,,4,0
15821,1,2017-11-09 00:00:00,,,60,,FINISHED,LOAN,2010,,,60,0
15822,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15823,1,2017-11-09 00:00:00,,,514,,FINISHED,LOAN,2010,,,514,0
15824,1,2017-11-09 00:00:00,,,315,,FINISHED,LOAN,2010,,,315,0
15825,1,2017-11-09 00:00:00,,,481,,FINISHED,LOAN,2010,,,481,0
15826,1,2017-11-09 00:00:00,,,951,,FINISHED,LOAN,2010,,,951,0
15827,1,2017-11-09 00:00:00,,,27,,FINISHED,LOAN,2010,,,27,0
15828,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15829,1,2017-11-09 00:00:00,,,69,,FINISHED,LOAN,2010,,,69,0
15830,1,2017-11-09 00:00:00,,,265,,FINISHED,LOAN,2010,,,265,0
15831,1,2017-11-09 00:00:00,,,33,,FINISHED,LOAN,2010,,,33,0
15832,1,2017-11-09 00:00:00,,,1343,,FINISHED,LOAN,2010,,,1343,0
15833,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
15834,1,2017-11-09 00:00:00,,,641,,FINISHED,LOAN,2010,,,641,0
15835,1,2017-11-09 00:00:00,,,36,,FINISHED,LOAN,2010,,,36,0
15836,1,2017-11-09 00:00:00,,,310,,FINISHED,LOAN,2010,,,310,0
15837,1,2017-11-09 00:00:00,,,41,,FINISHED,LOAN,2010,,,41,0
15838,1,2017-11-09 00:00:00,,,36,,FINISHED,LOAN,2010,,,36,0
15839,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
15840,1,2017-11-09 00:00:00,,,59,,FINISHED,LOAN,2010,,,59,0
15841,1,2017-11-09 00:00:00,,,29,,FINISHED,LOAN,2010,,,29,0
15842,1,2017-11-09 00:00:00,,,109,,FINISHED,LOAN,2010,,,109,0
15843,1,2017-11-09 00:00:00,,,140,,FINISHED,LOAN,2010,,,140,0
15844,1,2017-11-09 00:00:00,,,78,,FINISHED,LOAN,2010,,,78,0
15845,1,2017-11-09 00:00:00,,,315,,FINISHED,LOAN,2010,,,315,0
15846,1,2017-11-09 00:00:00,,,14,,FINISHED,LOAN,2010,,,14,0
15847,1,2017-11-09 00:00:00,,,428,,FINISHED,LOAN,2010,,,428,0
15848,1,2017-11-09 00:00:00,,,48,,FINISHED,LOAN,2010,,,48,0
15849,1,2017-11-09 00:00:00,,,639,,FINISHED,LOAN,2010,,,639,0
15850,1,2017-11-09 00:00:00,,,22,,FINISHED,LOAN,2010,,,22,0
15851,1,2017-11-09 00:00:00,,,88,,FINISHED,LOAN,2010,,,88,0
15852,1,2017-11-09 00:00:00,,,274,,FINISHED,LOAN,2010,,,274,0
15853,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15854,1,2017-11-09 00:00:00,,,179,,FINISHED,LOAN,2010,,,179,0
15855,1,2017-11-09 00:00:00,,,44,,FINISHED,LOAN,2010,,,44,0
15856,1,2017-11-09 00:00:00,,,19,,FINISHED,LOAN,2010,,,19,0
15857,1,2017-11-09 00:00:00,,,174,,FINISHED,LOAN,2010,,,174,0
15858,1,2017-11-09 00:00:00,,,221,,FINISHED,LOAN,2010,,,221,0
15859,1,2017-11-09 00:00:00,,,375,,FINISHED,LOAN,2010,,,375,0
15860,1,2017-11-09 00:00:00,,,25,,FINISHED,LOAN,2010,,,25,0
15861,1,2017-11-09 00:00:00,,,173,,FINISHED,LOAN,2010,,,173,0
15862,1,2017-11-09 00:00:00,,,24,,FINISHED,LOAN,2010,,,24,0
15863,1,2017-11-09 00:00:00,,,24,,FINISHED,LOAN,2010,,,24,0
15864,1,2017-11-09 00:00:00,,,40,,FINISHED,LOAN,2010,,,40,0
15865,1,2017-11-09 00:00:00,,,1895,,FINISHED,LOAN,2010,,,1895,0
15866,1,2017-11-09 00:00:00,,,1773,,FINISHED,LOAN,2010,,,1773,0
15867,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
15868,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15869,1,2017-11-09 00:00:00,,,43,,FINISHED,LOAN,2010,,,43,0
15870,1,2017-11-09 00:00:00,,,26,,FINISHED,LOAN,2010,,,26,0
15871,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15872,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15873,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15874,1,2017-11-09 00:00:00,,,6,,FINISHED,LOAN,2010,,,6,0
15875,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15876,1,2017-11-09 00:00:00,,,319,,FINISHED,LOAN,2010,,,319,0
15877,1,2017-11-09 00:00:00,,,189,,FINISHED,LOAN,2010,,,189,0
15878,1,2017-11-09 00:00:00,,,471,,FINISHED,LOAN,2010,,,471,0
15879,1,2017-11-09 00:00:00,,,601,,FINISHED,LOAN,2010,,,601,0
15880,1,2017-11-09 00:00:00,,,389,,FINISHED,LOAN,2010,,,389,0
15881,1,2017-11-09 00:00:00,,,174,,FINISHED,LOAN,2010,,,174,0
15882,1,2017-11-09 00:00:00,,,557,,FINISHED,LOAN,2010,,,557,0
15883,1,2017-11-09 00:00:00,,,25,,FINISHED,LOAN,2010,,,25,0
15884,1,2017-11-09 00:00:00,,,13,,FINISHED,LOAN,2010,,,13,0
15885,1,2017-11-09 00:00:00,,,220,,FINISHED,LOAN,2010,,,220,0
15886,1,2017-11-09 00:00:00,,,23,,FINISHED,LOAN,2010,,,23,0
15887,1,2017-11-09 00:00:00,,,8,,FINISHED,LOAN,2010,,,8,0
15888,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
15889,1,2017-11-09 00:00:00,,,70,,FINISHED,LOAN,2010,,,70,0
15890,1,2017-11-09 00:00:00,,,395,,FINISHED,LOAN,2010,,,395,0
15891,1,2017-11-09 00:00:00,,,513,,FINISHED,LOAN,2010,,,513,0
15892,1,2017-11-09 00:00:00,,,163,,FINISHED,LOAN,2010,,,163,0
15893,1,2017-11-09 00:00:00,,,175,,FINISHED,LOAN,2010,,,175,0
15894,1,2017-11-09 00:00:00,,,13,,FINISHED,LOAN,2010,,,13,0
15895,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
15896,1,2017-11-09 00:00:00,,,16,,FINISHED,LOAN,2010,,,16,0
15897,1,2017-11-09 00:00:00,,,18,,FINISHED,LOAN,2010,,,18,0
15898,1,2017-11-09 00:00:00,,,46,,FINISHED,LOAN,2010,,,46,0
15899,1,2017-11-09 00:00:00,,,22,,FINISHED,LOAN,2010,,,22,0
15900,1,2017-11-09 00:00:00,,,218,,FINISHED,LOAN,2010,,,218,0
15901,1,2017-11-09 00:00:00,,,44,,FINISHED,LOAN,2010,,,44,0
15902,1,2017-11-09 00:00:00,,,104,,FINISHED,LOAN,2010,,,104,0
15903,1,2017-11-09 00:00:00,,,187,,FINISHED,LOAN,2010,,,187,0
15904,1,2017-11-09 00:00:00,,,270,,FINISHED,LOAN,2010,,,270,0
15905,1,2017-11-09 00:00:00,,,241,,FINISHED,LOAN,2010,,,241,0
15906,1,2017-11-09 00:00:00,,,213,,FINISHED,LOAN,2010,,,213,0
15907,1,2017-11-09 00:00:00,,,43,,FINISHED,LOAN,2010,,,43,0
15908,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
15909,1,2017-11-09 00:00:00,,,360,,FINISHED,LOAN,2010,,,360,0
15910,1,2017-11-09 00:00:00,,,152,,FINISHED,LOAN,2010,,,152,0
15911,1,2017-11-09 00:00:00,,,58,,FINISHED,LOAN,2010,,,58,0
15912,1,2017-11-09 00:00:00,,,127,,FINISHED,LOAN,2010,,,127,0
15913,1,2017-11-09 00:00:00,,,229,,FINISHED,LOAN,2010,,,229,0
15914,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15915,1,2017-11-09 00:00:00,,,81,,FINISHED,LOAN,2010,,,81,0
15916,1,2017-11-09 00:00:00,,,105,,FINISHED,LOAN,2010,,,105,0
15917,1,2017-11-09 00:00:00,,,108,,FINISHED,LOAN,2010,,,108,0
15918,1,2017-11-09 00:00:00,,,251,,FINISHED,LOAN,2010,,,251,0
15919,1,2017-11-09 00:00:00,,,118,,FINISHED,LOAN,2010,,,118,0
15920,1,2017-11-09 00:00:00,,,84,,FINISHED,LOAN,2010,,,84,0
15921,1,2017-11-09 00:00:00,,,516,,FINISHED,LOAN,2010,,,516,0
15922,1,2017-11-09 00:00:00,,,309,,FINISHED,LOAN,2010,,,309,0
15923,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15924,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15925,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15926,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15927,1,2017-11-09 00:00:00,,,35,,FINISHED,LOAN,2010,,,35,0
15928,1,2017-11-09 00:00:00,,,26,,FINISHED,LOAN,2010,,,26,0
15929,1,2017-11-09 00:00:00,,,5,,FINISHED,LOAN,2010,,,5,0
15930,1,2017-11-09 00:00:00,,,29,,FINISHED,LOAN,2010,,,29,0
15931,1,2017-11-09 00:00:00,,,1,,FINISHED,LOAN,2010,,,1,0
15932,1,2017-11-09 00:00:00,,,14,,FINISHED,LOAN,2010,,,14,0
15933,1,2017-11-09 00:00:00,,,15,,FINISHED,LOAN,2010,,,15,0
15934,1,2017-11-09 00:00:00,,,6,,FINISHED,LOAN,2010,,,6,0
15935,1,2017-11-09 00:00:00,,,29,,FINISHED,LOAN,2010,,,29,0
15936,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15937,1,2017-11-09 00:00:00,,,34,,FINISHED,LOAN,2010,,,34,0
15938,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15939,1,2017-11-09 00:00:00,,,4,,FINISHED,LOAN,2010,,,4,0
15940,1,2017-11-09 00:00:00,,,6,,FINISHED,LOAN,2010,,,6,0
15941,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15942,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15943,1,2017-11-09 00:00:00,,,361,,FINISHED,LOAN,2010,,,361,0
15944,1,2017-11-09 00:00:00,,,62,,FINISHED,LOAN,2010,,,62,0
15945,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
15946,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15947,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15948,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15949,1,2017-11-09 00:00:00,,,20,,FINISHED,LOAN,2010,,,20,0
15950,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15951,1,2017-11-09 00:00:00,,,50,,FINISHED,LOAN,2010,,,50,0
15952,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15953,1,2017-11-09 00:00:00,,,60,,FINISHED,LOAN,2010,,,60,0
15954,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
15955,1,2017-11-09 00:00:00,,,254,,FINISHED,LOAN,2010,,,254,0
15956,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15957,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15958,1,2017-11-09 00:00:00,,,1,,FINISHED,LOAN,2010,,,1,0
15959,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
15960,1,2017-11-09 00:00:00,,,39,,FINISHED,LOAN,2010,,,39,0
15961,1,2017-11-09 00:00:00,,,26,,FINISHED,LOAN,2010,,,26,0
15962,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15963,1,2017-11-09 00:00:00,,,367,,FINISHED,LOAN,2010,,,367,0
15964,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15965,1,2017-11-09 00:00:00,,,93,,FINISHED,LOAN,2010,,,93,0
15966,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15967,1,2017-11-09 00:00:00,,,64,,FINISHED,LOAN,2010,,,64,0
15968,1,2017-11-09 00:00:00,,,25,,FINISHED,LOAN,2010,,,25,0
15969,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
15970,1,2017-11-09 00:00:00,,,5,,FINISHED,LOAN,2010,,,5,0
15971,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15972,1,2017-11-09 00:00:00,,,1,,FINISHED,LOAN,2010,,,1,0
15973,1,2017-11-09 00:00:00,,,359,,FINISHED,LOAN,2010,,,359,0
15974,1,2017-11-09 00:00:00,,,195,,FINISHED,LOAN,2010,,,195,0
15975,1,2017-11-09 00:00:00,,,19,,FINISHED,LOAN,2010,,,19,0
15976,1,2017-11-09 00:00:00,,,260,,FINISHED,LOAN,2010,,,260,0
15977,1,2017-11-09 00:00:00,,,42,,FINISHED,LOAN,2010,,,42,0
15978,1,2017-11-09 00:00:00,,,52,,FINISHED,LOAN,2010,,,52,0
15979,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15980,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15981,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15982,1,2017-11-09 00:00:00,,,134,,FINISHED,LOAN,2010,,,134,0
15983,1,2017-11-09 00:00:00,,,108,,FINISHED,LOAN,2010,,,108,0
15984,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
15985,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
15986,1,2017-11-09 00:00:00,,,35,,FINISHED,LOAN,2010,,,35,0
15987,1,2017-11-09 00:00:00,,,60,,FINISHED,LOAN,2010,,,60,0
15988,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15989,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15990,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
15991,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
15992,1,2017-11-09 00:00:00,,,95,,FINISHED,LOAN,2010,,,95,0
15993,1,2017-11-09 00:00:00,,,95,,FINISHED,LOAN,2010,,,95,0
15994,1,2017-11-09 00:00:00,,,67,,FINISHED,LOAN,2010,,,67,0
15995,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15996,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15997,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
15998,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
15999,1,2017-11-09 00:00:00,,,124,,FINISHED,LOAN,2010,,,124,0
16000,1,2017-11-09 00:00:00,,,112,,FINISHED,LOAN,2010,,,112,0
16001,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
16002,1,2017-11-09 00:00:00,,,166,,FINISHED,LOAN,2010,,,166,0
16003,1,2017-11-09 00:00:00,,,91,,FINISHED,LOAN,2010,,,91,0
16004,1,2017-11-09 00:00:00,,,73,,FINISHED,LOAN,2010,,,73,0
16005,1,2017-11-09 00:00:00,,,27840,,FINISHED,LOAN,2010,,,27840,0
16006,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
16007,1,2017-11-09 00:00:00,,,12,,FINISHED,LOAN,2010,,,12,0
16008,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
16009,1,2017-11-09 00:00:00,,,15,,FINISHED,LOAN,2010,,,15,0
16010,1,2017-11-09 00:00:00,,,85,,FINISHED,LOAN,2010,,,85,0
16011,1,2017-11-09 00:00:00,,,18,,FINISHED,LOAN,2010,,,18,0
16012,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
16013,1,2017-11-09 00:00:00,,,123,,FINISHED,LOAN,2010,,,123,0
16014,1,2017-11-09 00:00:00,,,56,,FINISHED,LOAN,2010,,,56,0
16015,1,2017-11-09 00:00:00,,,172,,FINISHED,LOAN,2010,,,172,0
16016,1,2017-11-09 00:00:00,,,4,,FINISHED,LOAN,2010,,,4,0
16017,1,2017-11-09 00:00:00,,,60,,FINISHED,LOAN,2010,,,60,0
16018,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
16019,1,2017-11-09 00:00:00,,,514,,FINISHED,LOAN,2010,,,514,0
16020,1,2017-11-09 00:00:00,,,315,,FINISHED,LOAN,2010,,,315,0
16021,1,2017-11-09 00:00:00,,,481,,FINISHED,LOAN,2010,,,481,0
16022,1,2017-11-09 00:00:00,,,951,,FINISHED,LOAN,2010,,,951,0
16023,1,2017-11-09 00:00:00,,,27,,FINISHED,LOAN,2010,,,27,0
16024,1,2017-11-09 00:00:00,,,9,,FINISHED,LOAN,2010,,,9,0
16025,1,2017-11-09 00:00:00,,,69,,FINISHED,LOAN,2010,,,69,0
16026,1,2017-11-09 00:00:00,,,265,,FINISHED,LOAN,2010,,,265,0
16027,1,2017-11-09 00:00:00,,,33,,FINISHED,LOAN,2010,,,33,0
16028,1,2017-11-09 00:00:00,,,1343,,FINISHED,LOAN,2010,,,1343,0
16029,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
16030,1,2017-11-09 00:00:00,,,641,,FINISHED,LOAN,2010,,,641,0
16031,1,2017-11-09 00:00:00,,,36,,FINISHED,LOAN,2010,,,36,0
16032,1,2017-11-09 00:00:00,,,310,,FINISHED,LOAN,2010,,,310,0
16033,1,2017-11-09 00:00:00,,,41,,FINISHED,LOAN,2010,,,41,0
16034,1,2017-11-09 00:00:00,,,36,,FINISHED,LOAN,2010,,,36,0
16035,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
16036,1,2017-11-09 00:00:00,,,59,,FINISHED,LOAN,2010,,,59,0
16037,1,2017-11-09 00:00:00,,,29,,FINISHED,LOAN,2010,,,29,0
16038,1,2017-11-09 00:00:00,,,109,,FINISHED,LOAN,2010,,,109,0
16039,1,2017-11-09 00:00:00,,,140,,FINISHED,LOAN,2010,,,140,0
16040,1,2017-11-09 00:00:00,,,78,,FINISHED,LOAN,2010,,,78,0
16041,1,2017-11-09 00:00:00,,,315,,FINISHED,LOAN,2010,,,315,0
16042,1,2017-11-09 00:00:00,,,14,,FINISHED,LOAN,2010,,,14,0
16043,1,2017-11-09 00:00:00,,,428,,FINISHED,LOAN,2010,,,428,0
16044,1,2017-11-09 00:00:00,,,48,,FINISHED,LOAN,2010,,,48,0
16045,1,2017-11-09 00:00:00,,,639,,FINISHED,LOAN,2010,,,639,0
16046,1,2017-11-09 00:00:00,,,22,,FINISHED,LOAN,2010,,,22,0
16047,1,2017-11-09 00:00:00,,,88,,FINISHED,LOAN,2010,,,88,0
16048,1,2017-11-09 00:00:00,,,274,,FINISHED,LOAN,2010,,,274,0
16049,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
16050,1,2017-11-09 00:00:00,,,179,,FINISHED,LOAN,2010,,,179,0
16051,1,2017-11-09 00:00:00,,,44,,FINISHED,LOAN,2010,,,44,0
16052,1,2017-11-09 00:00:00,,,19,,FINISHED,LOAN,2010,,,19,0
16053,1,2017-11-09 00:00:00,,,174,,FINISHED,LOAN,2010,,,174,0
16054,1,2017-11-09 00:00:00,,,221,,FINISHED,LOAN,2010,,,221,0
16055,1,2017-11-09 00:00:00,,,375,,FINISHED,LOAN,2010,,,375,0
16056,1,2017-11-09 00:00:00,,,25,,FINISHED,LOAN,2010,,,25,0
16057,1,2017-11-09 00:00:00,,,173,,FINISHED,LOAN,2010,,,173,0
16058,1,2017-11-09 00:00:00,,,24,,FINISHED,LOAN,2010,,,24,0
16059,1,2017-11-09 00:00:00,,,24,,FINISHED,LOAN,2010,,,24,0
16060,1,2017-11-09 00:00:00,,,40,,FINISHED,LOAN,2010,,,40,0
16061,1,2017-11-09 00:00:00,,,1895,,FINISHED,LOAN,2010,,,1895,0
16062,1,2017-11-09 00:00:00,,,1773,,FINISHED,LOAN,2010,,,1773,0
16063,1,2017-11-09 00:00:00,,,30,,FINISHED,LOAN,2010,,,30,0
16064,1,2017-11-09 00:00:00,,,7,,FINISHED,LOAN,2010,,,7,0
16065,1,2017-11-09 00:00:00,,,43,,FINISHED,LOAN,2010,,,43,0
16066,1,2017-11-09 00:00:00,,,26,,FINISHED,LOAN,2010,,,26,0
16067,1,2017-11-09 00:00:00,,,10,,FINISHED,LOAN,2010,,,10,0
16068,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
16069,1,2017-11-09 00:00:00,,,3,,FINISHED,LOAN,2010,,,3,0
16070,1,2017-11-09 00:00:00,,,6,,FINISHED,LOAN,2010,,,6,0
16071,1,2017-11-09 00:00:00,,,2,,FINISHED,LOAN,2010,,,2,0
16072,1,2017-11-09 00:00:00,,,319,,FINISHED,LOAN,2010,,,319,0
16073,1,2017-11-09 00:00:00,,,189,,FINISHED,LOAN,2010,,,189,0
16074,1,2017-11-09 00:00:00,,,471,,FINISHED,LOAN,2010,,,471,0
16075,1,2017-11-09 00:00:00,,,601,,FINISHED,LOAN,2010,,,601,0
16076,1,2017-11-09 00:00:00,,,389,,FINISHED,LOAN,2010,,,389,0
16077,1,2017-11-09 00:00:00,,,174,,FINISHED,LOAN,2010,,,174,0
16078,1,2017-11-09 00:00:00,,,557,,FINISHED,LOAN,2010,,,557,0
16079,1,2017-11-09 00:00:00,,,25,,FINISHED,LOAN,2010,,,25,0
16080,1,2017-11-09 00:00:00,,,13,,FINISHED,LOAN,2010,,,13,0
16081,1,2017-11-09 00:00:00,,,220,,FINISHED,LOAN,2010,,,220,0
16082,1,2017-11-09 00:00:00,,,23,,FINISHED,LOAN,2010,,,23,0
16083,1,2017-11-09 00:00:00,,,8,,FINISHED,LOAN,2010,,,8,0
16084,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
16085,1,2017-11-09 00:00:00,,,70,,FINISHED,LOAN,2010,,,70,0
16086,1,2017-11-09 00:00:00,,,395,,FINISHED,LOAN,2010,,,395,0
16087,1,2017-11-09 00:00:00,,,513,,FINISHED,LOAN,2010,,,513,0
16088,1,2017-11-09 00:00:00,,,163,,FINISHED,LOAN,2010,,,163,0
16089,1,2017-11-09 00:00:00,,,175,,FINISHED,LOAN,2010,,,175,0
16090,1,2017-11-09 00:00:00,,,13,,FINISHED,LOAN,2010,,,13,0
16091,1,2017-11-09 00:00:00,,,11,,FINISHED,LOAN,2010,,,11,0
16092,1,2017-11-09 00:00:00,,,16,,FINISHED,LOAN,2010,,,16,0
16093,1,2017-11-09 00:00:00,,,18,,FINISHED,LOAN,2010,,,18,0
16094,1,2017-11-09 00:00:00,,,46,,FINISHED,LOAN,2010,,,46,0
16095,1,2017-11-09 00:00:00,,,22,,FINISHED,LOAN,2010,,,22,0
16096,1,2017-11-09 00:00:00,,,218,,FINISHED,LOAN,2010,,,218,0
16097,1,2017-11-09 00:00:00,,,44,,FINISHED,LOAN,2010,,,44,0
16098,1,2017-11-09 00:00:00,,,104,,FINISHED,LOAN,2010,,,104,0
16099,1,2017-11-09 00:00:00,,,187,,FINISHED,LOAN,2010,,,187,0
16100,1,2017-11-09 00:00:00,,,270,,FINISHED,LOAN,2010,,,270,0
16101,1,2017-11-09 00:00:00,,,241,,FINISHED,LOAN,2010,,,241,0
16102,1,2017-11-09 00:00:00,,,213,,FINISHED,LOAN,2010,,,213,0
16103,1,2017-11-09 00:00:00,,,43,,FINISHED,LOAN,2010,,,43,0
16104,1,2017-11-09 00:00:00,,,17,,FINISHED,LOAN,2010,,,17,0
16105,1,2017-11-09 00:00:00,,,360,,FINISHED,LOAN,2010,,,360,0
16106,1,2017-11-09 00:00:00,,,152,,FINISHED,LOAN,2010,,,152,0
16107,1,2017-11-09 00:00:00,,,58,,FINISHED,LOAN,2010,,,58,0
