id,distribution_id,dare_code,royalties_code,royalties_total,dare_total,created_by,created_date,last_modified_by,last_modified_date,royalties_file_id,dare_file_id
1,35287,3002600671,3002599471,0.81,1707.20,1,2018-08-10 00:00:00,,,28daaeca-9e5c-11eb-a8b3-0242ac130003,28daae0c-9e5c-11eb-a8b3-0242ac130003
3,35291,,3002599471,0.04,0.00,1,2018-08-14 00:00:00,,,28dab32a-9e5c-11eb-a8b3-0242ac130003,
4,35295,3002600671,3002599471,0.54,1086.40,1,2018-08-21 00:00:00,,,28dab4d8-9e5c-11eb-a8b3-0242ac130003,28dab41a-9e5c-11eb-a8b3-0242ac130003
5,35297,3002615041,3002617411,0.08,155.20,1,2018-08-23 00:00:00,,,28dab654-9e5c-11eb-a8b3-0242ac130003,28dab596-9e5c-11eb-a8b3-0242ac130003
6,35301,3002654324,3002658756,0.08,155.20,1,2018-09-17 00:00:00,,,28dab7da-9e5c-11eb-a8b3-0242ac130003,28dab712-9e5c-11eb-a8b3-0242ac130003
7,35305,3002654311,,0.00,77.60,1,2018-10-08 00:00:00,,,,28dab8a2-9e5c-11eb-a8b3-0242ac130003
8,35318,3002676311,3002676313,0.08,77.60,1,2019-01-24 00:00:00,,,28dabbe0-9e5c-11eb-a8b3-0242ac130003,28dabb0e-9e5c-11eb-a8b3-0242ac130003
9,35374,3002763184,,0.00,77.60,1,2019-06-26 00:00:00,,,,28dabca8-9e5c-11eb-a8b3-0242ac130003
10,35376,3002763189,3002763347,0.23,465.60,1,2019-06-26 00:00:00,,,28dabe2e-9e5c-11eb-a8b3-0242ac130003,28dabd70-9e5c-11eb-a8b3-0242ac130003
11,35378,3002986492,3002763736,0.31,543.20,1,2019-06-28 00:00:00,,,28dabfb4-9e5c-11eb-a8b3-0242ac130003,28dabeec-9e5c-11eb-a8b3-0242ac130003
12,35380,3002763714,,0.00,77.60,1,2019-06-28 00:00:00,,,,28dac07c-9e5c-11eb-a8b3-0242ac130003
13,35426,3002803235,3002803235,0.04,0.00,1,2019-08-17 00:00:00,,,28dac388-9e5c-11eb-a8b3-0242ac130003,28dac2ca-9e5c-11eb-a8b3-0242ac130003
14,35428,3002803227,,0.00,77.60,1,2019-08-19 00:00:00,,,,28dac446-9e5c-11eb-a8b3-0242ac130003
15,35446,3002812102,3002812107,0.35,620.80,1,2019-09-15 00:00:00,,,28dac5b8-9e5c-11eb-a8b3-0242ac130003,28dac4fa-9e5c-11eb-a8b3-0242ac130003
16,35448,3002812100,,0.00,77.60,1,2019-09-16 00:00:00,,,,28dac680-9e5c-11eb-a8b3-0242ac130003
17,35450,3002812105,3002812107,0.43,853.60,1,2019-09-30 00:00:00,,,28dac90a-9e5c-11eb-a8b3-0242ac130003,28dac73e-9e5c-11eb-a8b3-0242ac130003
18,35452,3002827799,3002828338,0.50,1008.80,1,2019-10-19 00:00:00,,,28dacc98-9e5c-11eb-a8b3-0242ac130003,28dacbd0-9e5c-11eb-a8b3-0242ac130003
19,35466,3002827803,3002828338,0.04,77.60,1,2019-10-22 00:00:00,,,28dace0a-9e5c-11eb-a8b3-0242ac130003,28dacd56-9e5c-11eb-a8b3-0242ac130003
20,35468,3002828306,3002828338,0.04,77.60,1,2019-10-31 00:00:00,,,28dacf90-9e5c-11eb-a8b3-0242ac130003,28daced2-9e5c-11eb-a8b3-0242ac130003
21,35470,,3002828338,0.04,0.00,1,2019-10-31 00:00:00,,,28dad04e-9e5c-11eb-a8b3-0242ac130003,
22,35478,3002844026,3002844038,3.38,6828.80,1,2019-11-11 00:00:00,,,28dad35a-9e5c-11eb-a8b3-0242ac130003,28dad116-9e5c-11eb-a8b3-0242ac130003
23,35480,,3002844038,0.04,0.00,1,2019-11-11 00:00:00,,,28dad422-9e5c-11eb-a8b3-0242ac130003,
24,35492,3002855107,3002855113,0.43,853.60,1,2019-12-04 00:00:00,,,28dad5b2-9e5c-11eb-a8b3-0242ac130003,28dad4ea-9e5c-11eb-a8b3-0242ac130003
25,35494,3002855111,,0.00,77.60,1,2019-12-10 00:00:00,,,,28dad670-9e5c-11eb-a8b3-0242ac130003
26,35519,3002895299,3002895621,0.66,1319.20,1,2020-02-04 00:00:00,,,28dad7ec-9e5c-11eb-a8b3-0242ac130003,28dad72e-9e5c-11eb-a8b3-0242ac130003
27,35521,3002895307,3002895621,0.47,931.20,1,2020-02-04 00:00:00,,,28dadac6-9e5c-11eb-a8b3-0242ac130003,28dad9f4-9e5c-11eb-a8b3-0242ac130003
28,35525,3002895462,3002895621,0.04,77.60,1,2020-02-19 00:00:00,,,28dadc42-9e5c-11eb-a8b3-0242ac130003,28dadb84-9e5c-11eb-a8b3-0242ac130003
29,35527,3002895348,3002895621,0.08,155.20,1,2020-02-20 00:00:00,,,28daddbe-9e5c-11eb-a8b3-0242ac130003,28dadd00-9e5c-11eb-a8b3-0242ac130003
30,35529,,3002895621,0.04,0.00,1,2020-02-27 00:00:00,,,28dadea4-9e5c-11eb-a8b3-0242ac130003,
31,35537,3002912756,,0.00,77.60,1,2020-03-05 00:00:00,,,,28dae020-9e5c-11eb-a8b3-0242ac130003
32,35539,,3002912781,0.04,0.00,1,2020-03-05 00:00:00,,,28dae142-9e5c-11eb-a8b3-0242ac130003,
33,35541,3002912751,,0.00,77.60,1,2020-03-13 00:00:00,,,,28dae2aa-9e5c-11eb-a8b3-0242ac130003
34,35543,,3002912781,0.04,0.00,1,2020-03-13 00:00:00,,,28dae368-9e5c-11eb-a8b3-0242ac130003,
35,35545,3002912753,,0.00,77.60,1,2020-03-13 00:00:00,,,,28dae516-9e5c-11eb-a8b3-0242ac130003
36,35547,,3002912781,0.04,0.00,1,2020-03-13 00:00:00,,,28d8dc8a-9e5c-11eb-a8b3-0242ac130003,
37,35549,3002912767,3002912781,0.58,1164.00,1,2020-03-17 00:00:00,,,28d8e27a-9e5c-11eb-a8b3-0242ac130003,28d8e158-9e5c-11eb-a8b3-0242ac130003
38,35559,3002919511,3002919531,0.19,465.60,1,2020-04-09 00:00:00,,,28d8e46e-9e5c-11eb-a8b3-0242ac130003,28d8e39c-9e5c-11eb-a8b3-0242ac130003
39,35561,3002986494,3002919531,0.23,388.00,1,2020-04-09 00:00:00,,,28d8e64e-9e5c-11eb-a8b3-0242ac130003,28d8e586-9e5c-11eb-a8b3-0242ac130003
40,35563,3002919525,3002919531,0.23,543.20,1,2020-04-09 00:00:00,,,28d8eb08-9e5c-11eb-a8b3-0242ac130003,28d8e716-9e5c-11eb-a8b3-0242ac130003
41,35565,3002919526,3002919531,0.12,232.80,1,2020-04-09 00:00:00,,,28d8ecca-9e5c-11eb-a8b3-0242ac130003,28d8ec02-9e5c-11eb-a8b3-0242ac130003
42,35575,,3002919531,0.04,0.00,1,2020-04-16 00:00:00,,,28d8ed88-9e5c-11eb-a8b3-0242ac130003,
43,35577,3002919528,3002919531,0.50,1086.40,1,2020-04-23 00:00:00,,,28d8ef0e-9e5c-11eb-a8b3-0242ac130003,28d8ee46-9e5c-11eb-a8b3-0242ac130003
44,35579,3002926920,3002926925,55.56,111123.20,1,2020-05-26 00:00:00,,,28d8fe22-9e5c-11eb-a8b3-0242ac130003,28d8f1fc-9e5c-11eb-a8b3-0242ac130003
45,35581,,3002926925,0.04,0.00,1,2020-05-27 00:00:00,,,28d905c0-9e5c-11eb-a8b3-0242ac130003,
46,35583,3002926922,3002926925,0.19,465.60,1,2020-05-27 00:00:00,,,28d9096c-9e5c-11eb-a8b3-0242ac130003,28d9084a-9e5c-11eb-a8b3-0242ac130003
47,35585,,3002926925,0.04,0.00,1,2020-05-29 00:00:00,,,28d90bd8-9e5c-11eb-a8b3-0242ac130003,
48,35603,3002951436,3002951439,0.08,155.20,1,2020-07-07 00:00:00,,,28d90eda-9e5c-11eb-a8b3-0242ac130003,28d90dd6-9e5c-11eb-a8b3-0242ac130003
49,35617,3002951438,3002951439,0.04,155.20,1,2020-08-02 00:00:00,,,28d91308-9e5c-11eb-a8b3-0242ac130003,28d9122c-9e5c-11eb-a8b3-0242ac130003
50,35621,3002968774,3002968775,0.31,543.20,1,2020-08-10 00:00:00,,,28d9148e-9e5c-11eb-a8b3-0242ac130003,28d913c6-9e5c-11eb-a8b3-0242ac130003
51,35633,3002986519,3002986553,0.08,168.04,1,2020-09-10 00:00:00,,,28d9161e-9e5c-11eb-a8b3-0242ac130003,28d91556-9e5c-11eb-a8b3-0242ac130003
52,35635,3002986531,3002986553,0.25,672.16,1,2020-09-10 00:00:00,,,28d919b6-9e5c-11eb-a8b3-0242ac130003,28d918c6-9e5c-11eb-a8b3-0242ac130003
53,35637,3002986508,3002986553,0.08,168.04,1,2020-09-17 00:00:00,,,28d91b64-9e5c-11eb-a8b3-0242ac130003,28d91a9c-9e5c-11eb-a8b3-0242ac130003
54,35639,,3002986553,0.08,0.00,1,2020-09-17 00:00:00,,,28d91c22-9e5c-11eb-a8b3-0242ac130003,
55,35641,3002986536,,0.00,168.04,1,2020-09-17 00:00:00,,,,28d91ce0-9e5c-11eb-a8b3-0242ac130003
56,35649,,3002986553,0.08,0.00,1,2020-09-23 00:00:00,,,28d91e52-9e5c-11eb-a8b3-0242ac130003,
57,35651,3002986538,,0.00,168.04,1,2020-09-28 00:00:00,,,,28d91f2e-9e5c-11eb-a8b3-0242ac130003
58,35653,3003003811,3003003827,0.70,1404.32,1,2020-10-07 00:00:00,,,28d9232a-9e5c-11eb-a8b3-0242ac130003,28d92244-9e5c-11eb-a8b3-0242ac130003
59,35657,3003003808,3003003827,0.42,840.20,1,2020-10-20 00:00:00,,,28d924b0-9e5c-11eb-a8b3-0242ac130003,28d923f2-9e5c-11eb-a8b3-0242ac130003
60,35659,,3003003827,0.09,0.00,1,2020-10-20 00:00:00,,,28d92578-9e5c-11eb-a8b3-0242ac130003,
61,35662,3003003819,,0.00,175.54,1,2020-10-22 00:00:00,,,,28d92640-9e5c-11eb-a8b3-0242ac130003
62,35664,3003003821,3003003827,0.26,351.08,1,2020-10-29 00:00:00,,,28d927bc-9e5c-11eb-a8b3-0242ac130003,28d92708-9e5c-11eb-a8b3-0242ac130003
63,35672,3003015630,3003015648,0.18,351.08,1,2020-11-04 00:00:00,,,28d92b86-9e5c-11eb-a8b3-0242ac130003,28d92abe-9e5c-11eb-a8b3-0242ac130003
64,35674,3003015639,3003015648,0.61,1404.32,1,2020-11-05 00:00:00,,,28d92d02-9e5c-11eb-a8b3-0242ac130003,28d92c44-9e5c-11eb-a8b3-0242ac130003
65,35676,3003015633,3003015648,0.09,175.54,1,2020-11-09 00:00:00,,,28d92e7e-9e5c-11eb-a8b3-0242ac130003,28d92dc0-9e5c-11eb-a8b3-0242ac130003
66,35684,3003015640,3003015648,0.17,349.94,1,2020-11-30 00:00:00,,,28d931c6-9e5c-11eb-a8b3-0242ac130003,28d92f3c-9e5c-11eb-a8b3-0242ac130003
67,35692,,3003032301,0.09,0.00,1,2020-12-06 00:00:00,,,28d93298-9e5c-11eb-a8b3-0242ac130003,
68,35694,3003032182,3003032301,0.17,524.91,1,2020-12-09 00:00:00,,,28d93414-9e5c-11eb-a8b3-0242ac130003,28d93356-9e5c-11eb-a8b3-0242ac130003
69,35696,3003032192,3003032301,0.09,174.97,1,2020-12-11 00:00:00,,,28d93590-9e5c-11eb-a8b3-0242ac130003,28d934d2-9e5c-11eb-a8b3-0242ac130003
70,35698,3003032206,3003032301,1.46,2919.84,1,2020-12-16 00:00:00,,,28d9386a-9e5c-11eb-a8b3-0242ac130003,28d93644-9e5c-11eb-a8b3-0242ac130003
71,35700,3003032214,3003032301,1.46,2919.84,1,2020-12-16 00:00:00,,,28d939f0-9e5c-11eb-a8b3-0242ac130003,28d93932-9e5c-11eb-a8b3-0242ac130003
72,35702,3003032222,3003032301,1.46,2919.84,1,2020-12-16 00:00:00,,,28d93b6c-9e5c-11eb-a8b3-0242ac130003,28d93aae-9e5c-11eb-a8b3-0242ac130003
73,35704,3003032249,3003032301,1.82,3649.80,1,2020-12-16 00:00:00,,,28d93ce8-9e5c-11eb-a8b3-0242ac130003,28d93c2a-9e5c-11eb-a8b3-0242ac130003
74,35706,3003032252,3003032301,1.09,2007.39,1,2020-12-16 00:00:00,,,28d93ffe-9e5c-11eb-a8b3-0242ac130003,28d93f2c-9e5c-11eb-a8b3-0242ac130003
75,35708,3003032256,3003032301,0.64,1277.43,1,2020-12-16 00:00:00,,,28d94184-9e5c-11eb-a8b3-0242ac130003,28d940c6-9e5c-11eb-a8b3-0242ac130003
76,35710,3003032234,3003032301,1.00,2189.88,1,2020-12-17 00:00:00,,,28d9431e-9e5c-11eb-a8b3-0242ac130003,28d94242-9e5c-11eb-a8b3-0242ac130003
77,35712,3003032257,3003032301,0.18,182.49,1,2020-12-17 00:00:00,,,28d9467a-9e5c-11eb-a8b3-0242ac130003,28d94576-9e5c-11eb-a8b3-0242ac130003
78,35714,3003032244,3003032301,1.82,3649.80,1,2020-12-20 00:00:00,,,28d9480a-9e5c-11eb-a8b3-0242ac130003,28d9474c-9e5c-11eb-a8b3-0242ac130003
79,35716,3003032261,3003032301,0.09,182.49,1,2020-12-20 00:00:00,,,28d9497c-9e5c-11eb-a8b3-0242ac130003,28d948be-9e5c-11eb-a8b3-0242ac130003
80,35718,3003032263,3003032301,0.27,547.47,1,2020-12-21 00:00:00,,,28d94aee-9e5c-11eb-a8b3-0242ac130003,28d94a30-9e5c-11eb-a8b3-0242ac130003
81,35720,3003032264,3003032301,0.46,1094.94,1,2020-12-21 00:00:00,,,28d94dc8-9e5c-11eb-a8b3-0242ac130003,28d94d00-9e5c-11eb-a8b3-0242ac130003
82,35722,3003032266,3003032301,0.64,1277.43,1,2020-12-21 00:00:00,,,28d94f3a-9e5c-11eb-a8b3-0242ac130003,28d94e7c-9e5c-11eb-a8b3-0242ac130003
83,35798,3003049191,3003050168,0.55,1094.94,1,2021-01-04 00:00:00,,,28d950ac-9e5c-11eb-a8b3-0242ac130003,28d94fee-9e5c-11eb-a8b3-0242ac130003
84,35800,3003049194,3003050168,2.28,4562.25,1,2021-01-04 00:00:00,,,28d9521e-9e5c-11eb-a8b3-0242ac130003,28d9516a-9e5c-11eb-a8b3-0242ac130003
85,35802,3003049196,3003050168,0.46,729.96,1,2021-01-04 00:00:00,,,28d95552-9e5c-11eb-a8b3-0242ac130003,28d9548a-9e5c-11eb-a8b3-0242ac130003
86,35804,3003049193,3003050168,0.09,182.49,1,2021-01-05 00:00:00,,,28d956ce-9e5c-11eb-a8b3-0242ac130003,28d95610-9e5c-11eb-a8b3-0242ac130003
87,35806,3003049190,3003050168,0.09,182.49,1,2021-01-05 00:00:00,,,28d95836-9e5c-11eb-a8b3-0242ac130003,28d95782-9e5c-11eb-a8b3-0242ac130003
88,35808,3003049199,3003050168,0.18,538.47,1,2021-01-12 00:00:00,,,28d95a66-9e5c-11eb-a8b3-0242ac130003,28d9598a-9e5c-11eb-a8b3-0242ac130003
89,35810,3003049203,3003050168,0.09,179.49,1,2021-01-12 00:00:00,,,28d95df4-9e5c-11eb-a8b3-0242ac130003,28d95d22-9e5c-11eb-a8b3-0242ac130003
90,35828,,3003050168,0.09,0.00,1,2021-01-20 00:00:00,,,28d95ea8-9e5c-11eb-a8b3-0242ac130003,
91,35830,3003049208,3003050168,1.71,3589.80,1,2021-01-22 00:00:00,,,28d96092-9e5c-11eb-a8b3-0242ac130003,28d95f66-9e5c-11eb-a8b3-0242ac130003
92,35832,3003049209,3003050168,1.26,2512.86,1,2021-01-27 00:00:00,,,28d9625e-9e5c-11eb-a8b3-0242ac130003,28d96182-9e5c-11eb-a8b3-0242ac130003
93,35835,3003049205,3003050168,0.36,717.96,1,2021-01-28 00:00:00,,,28d965b0-9e5c-11eb-a8b3-0242ac130003,28d96330-9e5c-11eb-a8b3-0242ac130003
94,35837,3003049197,3003050168,0.09,182.49,1,2021-01-28 00:00:00,,,28d96722-9e5c-11eb-a8b3-0242ac130003,28d9666e-9e5c-11eb-a8b3-0242ac130003
95,35839,3003049204,3003050168,0.09,179.49,1,2021-01-28 00:00:00,,,28d968b2-9e5c-11eb-a8b3-0242ac130003,28d967e0-9e5c-11eb-a8b3-0242ac130003
96,35841,3003064338,3003064497,0.63,1256.43,1,2021-02-02 00:00:00,,,28d96a56-9e5c-11eb-a8b3-0242ac130003,28d96984-9e5c-11eb-a8b3-0242ac130003
97,35843,3003064348,3003064497,0.09,179.49,1,2021-02-02 00:00:00,,,28d96dd0-9e5c-11eb-a8b3-0242ac130003,28d96b28-9e5c-11eb-a8b3-0242ac130003
98,35845,3003064353,3003064497,0.09,179.49,1,2021-02-02 00:00:00,,,28d96f42-9e5c-11eb-a8b3-0242ac130003,28d96e8e-9e5c-11eb-a8b3-0242ac130003
99,35847,3003064367,3003064497,0.09,179.49,1,2021-02-07 00:00:00,,,28d970b4-9e5c-11eb-a8b3-0242ac130003,28d97000-9e5c-11eb-a8b3-0242ac130003
100,35849,,3003064497,0.09,0.00,1,2021-02-08 00:00:00,,,28d97168-9e5c-11eb-a8b3-0242ac130003,
101,35851,3003064374,3003064497,0.09,179.51,1,2021-02-12 00:00:00,,,28d974a6-9e5c-11eb-a8b3-0242ac130003,28d9723a-9e5c-11eb-a8b3-0242ac130003
102,35853,3003064418,3003064497,1.08,2154.12,1,2021-02-12 00:00:00,,,28d97636-9e5c-11eb-a8b3-0242ac130003,28d97578-9e5c-11eb-a8b3-0242ac130003
103,35855,3003064405,,0.00,179.51,1,2021-02-12 00:00:00,,,,28d97708-9e5c-11eb-a8b3-0242ac130003
104,35857,3003064421,3003064497,0.90,1615.59,1,2021-02-18 00:00:00,,,28d978a2-9e5c-11eb-a8b3-0242ac130003,28d977da-9e5c-11eb-a8b3-0242ac130003
105,35859,3003064424,3003064497,0.18,359.02,1,2021-02-18 00:00:00,,,28d97b68-9e5c-11eb-a8b3-0242ac130003,28d97a8c-9e5c-11eb-a8b3-0242ac130003
106,35861,3003064443,3003064497,0.18,359.02,1,2021-02-19 00:00:00,,,28d97e9c-9e5c-11eb-a8b3-0242ac130003,28d97dca-9e5c-11eb-a8b3-0242ac130003
107,35863,3003064433,,0.00,179.51,1,2021-02-19 00:00:00,,,,28d97f5a-9e5c-11eb-a8b3-0242ac130003
108,35865,3003064447,3003064497,0.18,359.02,1,2021-02-19 00:00:00,,,28d980f4-9e5c-11eb-a8b3-0242ac130003,28d9802c-9e5c-11eb-a8b3-0242ac130003
109,35873,3003064412,3003064497,0.09,179.51,1,2021-02-24 00:00:00,,,28d9827a-9e5c-11eb-a8b3-0242ac130003,28d981b2-9e5c-11eb-a8b3-0242ac130003
110,35875,3003064454,3003064497,0.36,718.04,1,2021-02-24 00:00:00,,,28d98568-9e5c-11eb-a8b3-0242ac130003,28d98496-9e5c-11eb-a8b3-0242ac130003
111,35877,3003081870,3003081890,0.09,179.51,1,2021-03-15 00:00:00,,,28d986e4-9e5c-11eb-a8b3-0242ac130003,28d98626-9e5c-11eb-a8b3-0242ac130003
112,35879,,3003081890,0.09,0.00,1,2021-03-15 00:00:00,,,28d98798-9e5c-11eb-a8b3-0242ac130003,
113,35881,3003081874,,0.00,180.31,1,2021-03-15 00:00:00,,,,28d98860-9e5c-11eb-a8b3-0242ac130003
114,35889,,3003081890,0.09,0.00,1,2021-03-23 00:00:00,,,28d9891e-9e5c-11eb-a8b3-0242ac130003,
115,35895,3003081881,,0.00,180.31,1,2021-03-25 00:00:00,,,,28d989e6-9e5c-11eb-a8b3-0242ac130003
116,35897,,3003081890,0.09,0.00,1,2021-03-30 00:00:00,,,28d98b9e-9e5c-11eb-a8b3-0242ac130003,
117,35899,3003096281,,0.00,180.31,1,2021-04-05 00:00:00,,,,28d98c66-9e5c-11eb-a8b3-0242ac130003
118,35901,,3003096294,0.09,0.00,1,2021-04-07 00:00:00,,,28d98d24-9e5c-11eb-a8b3-0242ac130003,
119,35903,3003096284,,0.00,181.23,1,2021-04-14 00:00:00,,,,28d98dec-9e5c-11eb-a8b3-0242ac130003
120,35905,,3003096294,0.09,0.00,1,2021-04-16 00:00:00,,,28d98eaa-9e5c-11eb-a8b3-0242ac130003,
121,35916,3003096289,,0.00,181.23,1,2021-04-29 00:00:00,,,,28d99260-9e5c-11eb-a8b3-0242ac130003
122,35918,3003112328,3003112398,1.45,2899.68,1,2021-05-05 00:00:00,,,28d9940e-9e5c-11eb-a8b3-0242ac130003,28d99350-9e5c-11eb-a8b3-0242ac130003
123,35920,3003112330,3003112398,0.18,366.80,1,2021-05-07 00:00:00,,,28d995ee-9e5c-11eb-a8b3-0242ac130003,28d994cc-9e5c-11eb-a8b3-0242ac130003
124,35922,3003112340,3003112398,0.64,1283.80,1,2021-05-11 00:00:00,,,28d9976a-9e5c-11eb-a8b3-0242ac130003,28d996ac-9e5c-11eb-a8b3-0242ac130003
125,35924,3003112343,3003112398,1.01,2017.40,1,2021-05-11 00:00:00,,,28d99ab2-9e5c-11eb-a8b3-0242ac130003,28d99828-9e5c-11eb-a8b3-0242ac130003
126,35929,3003112351,3003112398,1.19,2200.80,1,2021-05-19 00:00:00,,,28d99c24-9e5c-11eb-a8b3-0242ac130003,28d99b70-9e5c-11eb-a8b3-0242ac130003
127,35935,3003112363,,0.00,183.40,1,2021-05-26 00:00:00,,,,28d99cec-9e5c-11eb-a8b3-0242ac130003
128,35937,3003112377,3003112398,6.69,13388.20,1,2021-05-28 00:00:00,,,28d99e72-9e5c-11eb-a8b3-0242ac130003,28d99daa-9e5c-11eb-a8b3-0242ac130003
129,35939,,3003112398,0.09,0.00,1,2021-05-28 00:00:00,,,28d99f30-9e5c-11eb-a8b3-0242ac130003,
130,35941,3003131443,3003131531,3.39,6785.80,1,2021-06-02 00:00:00,,,28d9a264-9e5c-11eb-a8b3-0242ac130003,28d9a19c-9e5c-11eb-a8b3-0242ac130003
131,35943,3003131459,3003131531,0.46,1100.40,1,2021-06-07 00:00:00,,,28d9a3d6-9e5c-11eb-a8b3-0242ac130003,28d9a322-9e5c-11eb-a8b3-0242ac130003
132,35945,3003131470,3003131531,1.91,3634.40,1,2021-06-15 00:00:00,,,28d9a55c-9e5c-11eb-a8b3-0242ac130003,28d9a494-9e5c-11eb-a8b3-0242ac130003
133,35947,3003131482,3003131531,0.09,181.72,1,2021-06-15 00:00:00,,,28d9a6ec-9e5c-11eb-a8b3-0242ac130003,28d9a624-9e5c-11eb-a8b3-0242ac130003
134,35949,3003131496,,0.00,181.72,1,2021-06-21 00:00:00,,,,28d9a912-9e5c-11eb-a8b3-0242ac130003
135,35951,,3003131531,0.09,0.00,1,2021-06-21 00:00:00,,,28d9a9e4-9e5c-11eb-a8b3-0242ac130003,
136,35953,3003131508,,0.00,181.72,1,2021-06-25 00:00:00,,,,28d9aaac-9e5c-11eb-a8b3-0242ac130003
137,35955,3003131510,3003131531,0.09,181.72,1,2021-06-25 00:00:00,,,28d9ac1e-9e5c-11eb-a8b3-0242ac130003,28d9ab6a-9e5c-11eb-a8b3-0242ac130003
138,35965,3003131485,3003131531,130.11,260223.04,1,2021-06-28 00:00:00,,,28d9ad90-9e5c-11eb-a8b3-0242ac130003,28d9acd2-9e5c-11eb-a8b3-0242ac130003
139,35967,,3003131531,0.09,0.00,1,2021-06-28 00:00:00,,,28d9ae58-9e5c-11eb-a8b3-0242ac130003,
140,35973,3003153118,3003153137,0.09,181.72,1,2021-07-14 00:00:00,,,28d9b150-9e5c-11eb-a8b3-0242ac130003,28d9b088-9e5c-11eb-a8b3-0242ac130003
141,35975,3003153121,3003153137,1.49,2975.51,1,2021-07-14 00:00:00,,,28d9b2c2-9e5c-11eb-a8b3-0242ac130003,28d9b20e-9e5c-11eb-a8b3-0242ac130003
142,35977,3003153127,3003153137,1.05,2275.39,1,2021-07-20 00:00:00,,,28d9b43e-9e5c-11eb-a8b3-0242ac130003,28d9b380-9e5c-11eb-a8b3-0242ac130003
143,35979,3003153130,3003153137,0.09,175.03,1,2021-07-26 00:00:00,,,28d9b5ba-9e5c-11eb-a8b3-0242ac130003,28d9b4f2-9e5c-11eb-a8b3-0242ac130003
144,35981,3003153135,3003153137,1.05,2100.36,1,2021-07-26 00:00:00,,,28d9b8f8-9e5c-11eb-a8b3-0242ac130003,28d9b826-9e5c-11eb-a8b3-0242ac130003
145,35987,3003176850,3003176978,0.88,1925.33,1,2021-08-03 00:00:00,,,28d9ba6a-9e5c-11eb-a8b3-0242ac130003,28d9b9ac-9e5c-11eb-a8b3-0242ac130003
146,35989,3003176842,3003176978,1.23,2450.42,1,2021-08-04 00:00:00,,,28d9bbdc-9e5c-11eb-a8b3-0242ac130003,28d9bb28-9e5c-11eb-a8b3-0242ac130003
147,35991,3003176862,3003176978,0.18,175.03,1,2021-08-04 00:00:00,,,28d9bd62-9e5c-11eb-a8b3-0242ac130003,28d9bc9a-9e5c-11eb-a8b3-0242ac130003
148,35993,3003176873,3003176978,3.41,6826.17,1,2021-08-04 00:00:00,,,28d9c050-9e5c-11eb-a8b3-0242ac130003,28d9bf6a-9e5c-11eb-a8b3-0242ac130003
149,36001,3003176824,3003176978,0.96,2100.36,1,2021-08-17 00:00:00,,,28d9c1d6-9e5c-11eb-a8b3-0242ac130003,28d9c118-9e5c-11eb-a8b3-0242ac130003
150,36003,3003176886,3003176978,0.09,174.31,1,2021-08-17 00:00:00,,,28d9c35c-9e5c-11eb-a8b3-0242ac130003,28d9c29e-9e5c-11eb-a8b3-0242ac130003
151,36005,3003176901,3003176978,0.09,174.31,1,2021-08-30 00:00:00,,,28d9c4d8-9e5c-11eb-a8b3-0242ac130003,28d9c41a-9e5c-11eb-a8b3-0242ac130003
152,36007,3003176907,3003176978,0.09,174.31,1,2021-08-30 00:00:00,,,28d9c7c6-9e5c-11eb-a8b3-0242ac130003,28d9c6f4-9e5c-11eb-a8b3-0242ac130003
153,36009,3003176911,3003176978,0.09,174.31,1,2021-08-30 00:00:00,,,28d9c94c-9e5c-11eb-a8b3-0242ac130003,28d9c88e-9e5c-11eb-a8b3-0242ac130003
154,36011,3003176918,3003176978,0.09,174.31,1,2021-08-30 00:00:00,,,28d9cadc-9e5c-11eb-a8b3-0242ac130003,28d9ca14-9e5c-11eb-a8b3-0242ac130003
155,36013,3003176925,3003176978,0.09,174.31,1,2021-08-30 00:00:00,,,28d9cc62-9e5c-11eb-a8b3-0242ac130003,28d9cb9a-9e5c-11eb-a8b3-0242ac130003
156,36015,3003176936,3003176978,0.61,1220.17,1,2021-08-31 00:00:00,,,28d9cf64-9e5c-11eb-a8b3-0242ac130003,28d9ce9c-9e5c-11eb-a8b3-0242ac130003
157,36021,,3003176978,0.09,0.00,1,2021-08-31 00:00:00,,,28d9d022-9e5c-11eb-a8b3-0242ac130003,
159,36025,3003214956,3003214996,9.86,19901.56,1,2021-09-17 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,84af87d6-9d61-4ce0-bbf2-c73a36d507ec
160,36027,,3003214996,0.09,0.00,1,2021-09-22 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,
163,36033,,3003214996,0.09,0.00,1,2021-09-28 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,
166,36039,3003214979,3003214996,0.88,1761.20,1,2021-09-29 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,5cbfbe54-6085-4bed-84b5-f8f3223c2ab6
158,36023,3003214949,3003214996,0.09,174.31,1,2021-09-06 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,29e781b1-5637-416b-9d01-498568d46b69
161,36029,3003214953,3003214996,0.09,176.12,1,2021-09-22 00:00:00,,,db8bbfe0-9b85-4d02-a395-9add652a9941,2e3241dc-9895-4630-b6ea-65e071e50b94
