id,remittance_id,bill_to_pay_id,transfer_to_id,variation,created_by,created_date,last_modified_by,last_modified_date
2094,197,261,343,0.00,890,2023-01-10 11:42:55.263714,890,2023-01-10 11:42:55.263714
2095,197,266,348,0.00,890,2023-01-10 11:42:55.263893,890,2023-01-10 11:42:55.263893
2096,197,177,219,0.00,890,2023-01-10 11:42:55.264126,890,2023-01-10 11:42:55.264126
2097,197,166,202,0.00,890,2023-01-10 11:42:55.264338,890,2023-01-10 11:42:55.264338
2098,197,259,342,0.00,890,2023-01-10 11:42:55.264547,890,2023-01-10 11:42:55.264547
2099,197,203,257,0.00,890,2023-01-10 11:42:55.264732,890,2023-01-10 11:42:55.264732
2100,197,262,344,0.00,890,2023-01-10 11:42:55.26491,890,2023-01-10 11:42:55.26491
2101,197,182,225,0.00,890,2023-01-10 11:42:55.265092,890,2023-01-10 11:42:55.265092
2102,197,271,351,0.00,890,2023-01-10 11:42:55.265301,890,2023-01-10 11:42:55.265301
2103,197,280,304,0.00,890,2023-01-10 11:42:55.265493,890,2023-01-10 11:42:55.265493
2104,197,249,332,0.00,890,2023-01-10 11:42:55.265684,890,2023-01-10 11:42:55.265684
2105,197,170,14,0.00,890,2023-01-10 11:42:55.265876,890,2023-01-10 11:42:55.265876
2106,197,208,25,0.00,890,2023-01-10 11:42:55.266062,890,2023-01-10 11:42:55.266062
2107,197,270,350,0.00,890,2023-01-10 11:42:55.266258,890,2023-01-10 11:42:55.266258
2108,197,201,25,0.00,890,2023-01-10 11:42:55.266463,890,2023-01-10 11:42:55.266463
2110,197,286,360,0.00,890,2023-01-10 11:42:55.266842,890,2023-01-10 11:42:55.266842
2111,197,212,268,0.00,890,2023-01-10 11:42:55.267026,890,2023-01-10 11:42:55.267026
2112,197,255,338,0.00,890,2023-01-10 11:42:55.267218,890,2023-01-10 11:42:55.267218
2113,197,274,353,0.00,890,2023-01-10 11:42:55.267409,890,2023-01-10 11:42:55.267409
2115,197,198,13,0.00,890,2023-01-10 11:42:55.267783,890,2023-01-10 11:42:55.267783
2116,197,200,252,0.00,890,2023-01-10 11:42:55.267974,890,2023-01-10 11:42:55.267974
2117,197,218,55,0.00,890,2023-01-10 11:42:55.268187,890,2023-01-10 11:42:55.268187
2118,197,224,318,0.00,890,2023-01-10 11:42:55.268485,890,2023-01-10 11:42:55.268485
2119,197,290,363,0.00,890,2023-01-10 11:42:55.268657,890,2023-01-10 11:42:55.268657
2120,197,195,14,0.00,890,2023-01-10 11:42:55.268839,890,2023-01-10 11:42:55.268839
2121,197,186,232,0.00,890,2023-01-10 11:42:55.269032,890,2023-01-10 11:42:55.269032
2122,197,175,216,0.00,890,2023-01-10 11:42:55.269224,890,2023-01-10 11:42:55.269224
2123,197,268,349,0.00,890,2023-01-10 11:42:55.269411,890,2023-01-10 11:42:55.269411
2124,197,217,54,0.00,890,2023-01-10 11:42:55.269605,890,2023-01-10 11:42:55.269605
2125,197,194,243,0.00,890,2023-01-10 11:42:55.269815,890,2023-01-10 11:42:55.269815
2126,197,264,346,0.00,890,2023-01-10 11:42:55.269993,890,2023-01-10 11:42:55.269993
2127,197,197,246,0.00,890,2023-01-10 11:42:55.270192,890,2023-01-10 11:42:55.270192
2128,197,176,218,0.00,890,2023-01-10 11:42:55.270379,890,2023-01-10 11:42:55.270379
2129,197,169,16,0.00,890,2023-01-10 11:42:55.270559,890,2023-01-10 11:42:55.270559
2130,197,187,233,0.00,890,2023-01-10 11:42:55.270747,890,2023-01-10 11:42:55.270747
2131,197,287,361,0.00,890,2023-01-10 11:42:55.270972,890,2023-01-10 11:42:55.270972
2132,197,178,220,0.00,890,2023-01-10 11:42:55.271167,890,2023-01-10 11:42:55.271167
2133,197,213,269,0.00,890,2023-01-10 11:42:55.271382,890,2023-01-10 11:42:55.271382
2134,197,221,102,0.00,890,2023-01-10 11:42:55.271575,890,2023-01-10 11:42:55.271575
2924,287,1979,41,0.00,1406,2023-02-27 11:23:28.060536,1406,2023-02-27 11:23:28.060536
2925,285,1978,1,0.00,1406,2023-02-27 11:23:59.735649,1406,2023-02-27 11:23:59.735649
2937,292,1988,394,0.00,1406,2023-02-28 13:26:25.427775,1406,2023-02-28 13:26:25.427775
2945,295,2002,557,0.00,1406,2023-03-01 14:05:34.283169,1406,2023-03-01 14:05:34.283169
2135,197,185,230,0.00,890,2023-01-10 11:42:55.271757,890,2023-01-10 11:42:55.271757
2136,197,191,302,0.00,890,2023-01-10 11:42:55.271948,890,2023-01-10 11:42:55.271948
2137,197,282,357,0.00,890,2023-01-10 11:42:55.272144,890,2023-01-10 11:42:55.272144
2875,277,1942,357,0.00,1406,2023-02-22 13:30:40.297546,1406,2023-02-22 13:30:40.297546
2140,197,234,74,0.00,890,2023-01-10 11:42:55.272823,890,2023-01-10 11:42:55.272823
2141,197,283,358,0.00,890,2023-01-10 11:42:55.273008,890,2023-01-10 11:42:55.273008
2142,197,240,325,0.00,890,2023-01-10 11:42:55.273189,890,2023-01-10 11:42:55.273189
2143,197,173,213,0.00,890,2023-01-10 11:42:55.273426,890,2023-01-10 11:42:55.273426
2144,197,284,359,0.00,890,2023-01-10 11:42:55.273617,890,2023-01-10 11:42:55.273617
2145,197,215,271,0.00,890,2023-01-10 11:42:55.273816,890,2023-01-10 11:42:55.273816
2538,212,1367,487,0.00,1406,2023-01-13 10:03:05.816379,1406,2023-01-13 10:03:05.816379
2539,212,1361,112,0.00,1406,2023-01-13 10:03:05.8166,1406,2023-01-13 10:03:05.8166
3304,334,2293,93,0.00,1406,2023-03-23 10:31:21.129441,1406,2023-03-23 10:31:21.129441
3305,334,2304,44,0.00,1406,2023-03-23 10:31:21.130169,1406,2023-03-23 10:31:21.130169
3319,340,2327,596,0.00,1406,2023-03-28 11:30:22.454062,1406,2023-03-28 11:30:22.454062
2575,227,1628,41,0.00,890,2023-01-20 15:01:32.159738,890,2023-01-20 15:01:32.159738
2613,240,1756,543,0.00,1406,2023-01-31 11:56:54.497963,1406,2023-01-31 11:56:54.497963
2659,250,1839,518,0.00,1406,2023-02-06 10:19:45.791374,1406,2023-02-06 10:19:45.791374
2660,250,1840,94,0.00,1406,2023-02-06 10:19:45.792315,1406,2023-02-06 10:19:45.792315
2661,250,1778,95,0.00,1406,2023-02-06 10:19:45.793187,1406,2023-02-06 10:19:45.793187
2662,250,1838,94,0.00,1406,2023-02-06 10:19:45.79399,1406,2023-02-06 10:19:45.79399
2663,250,1837,51,0.00,1406,2023-02-06 10:19:45.794751,1406,2023-02-06 10:19:45.794751
2672,253,1846,41,0.00,1406,2023-02-06 14:49:24.608781,1406,2023-02-06 14:49:24.608781
2673,253,1845,82,0.00,1406,2023-02-06 14:49:24.610536,1406,2023-02-06 14:49:24.610536
2709,257,1641,54,0.00,1406,2023-02-07 07:41:54.450155,1406,2023-02-07 07:41:54.450155
2710,257,1642,94,0.00,1406,2023-02-07 07:41:54.451154,1406,2023-02-07 07:41:54.451154
2712,257,1616,413,0.00,1406,2023-02-07 07:41:54.452966,1406,2023-02-07 07:41:54.452966
2713,257,1293,55,0.00,1406,2023-02-07 07:41:54.453601,1406,2023-02-07 07:41:54.453601
2714,257,1610,150,0.00,1406,2023-02-07 07:41:54.454288,1406,2023-02-07 07:41:54.454288
2715,257,1612,69,0.00,1406,2023-02-07 07:41:54.454942,1406,2023-02-07 07:41:54.454942
2716,257,1613,60,0.00,1406,2023-02-07 07:41:54.455589,1406,2023-02-07 07:41:54.455589
2717,257,1639,18,0.00,1406,2023-02-07 07:41:54.456326,1406,2023-02-07 07:41:54.456326
2718,257,1294,344,0.00,1406,2023-02-07 07:41:54.457247,1406,2023-02-07 07:41:54.457247
2719,257,1615,348,0.00,1406,2023-02-07 07:41:54.458094,1406,2023-02-07 07:41:54.458094
2720,256,1784,489,0.00,1406,2023-02-07 07:42:12.655057,1406,2023-02-07 07:42:12.655057
2721,256,1785,429,0.00,1406,2023-02-07 07:42:12.655882,1406,2023-02-07 07:42:12.655882
2722,256,1780,522,0.00,1406,2023-02-07 07:42:12.656646,1406,2023-02-07 07:42:12.656646
2723,256,1790,434,0.00,1406,2023-02-07 07:42:12.65742,1406,2023-02-07 07:42:12.65742
2724,256,1783,432,0.00,1406,2023-02-07 07:42:12.658116,1406,2023-02-07 07:42:12.658116
2725,256,1799,41,0.00,1406,2023-02-07 07:42:12.658726,1406,2023-02-07 07:42:12.658726
2726,256,1786,433,0.00,1406,2023-02-07 07:42:12.659411,1406,2023-02-07 07:42:12.659411
2727,256,1789,424,0.00,1406,2023-02-07 07:42:12.660028,1406,2023-02-07 07:42:12.660028
2728,256,1794,431,0.00,1406,2023-02-07 07:42:12.66076,1406,2023-02-07 07:42:12.66076
2729,256,1793,28,0.00,1406,2023-02-07 07:42:12.661402,1406,2023-02-07 07:42:12.661402
2730,256,1779,428,0.00,1406,2023-02-07 07:42:12.662029,1406,2023-02-07 07:42:12.662029
2731,256,1788,85,0.00,1406,2023-02-07 07:42:12.662753,1406,2023-02-07 07:42:12.662753
2732,256,1798,403,0.00,1406,2023-02-07 07:42:12.663628,1406,2023-02-07 07:42:12.663628
2733,256,1795,392,0.00,1406,2023-02-07 07:42:12.664298,1406,2023-02-07 07:42:12.664298
2734,256,1796,524,0.00,1406,2023-02-07 07:42:12.665266,1406,2023-02-07 07:42:12.665266
2735,256,1781,421,0.00,1406,2023-02-07 07:42:12.66588,1406,2023-02-07 07:42:12.66588
2736,256,1787,405,0.00,1406,2023-02-07 07:42:12.666629,1406,2023-02-07 07:42:12.666629
2737,256,1797,83,0.00,1406,2023-02-07 07:42:12.667607,1406,2023-02-07 07:42:12.667607
2738,256,1792,86,0.00,1406,2023-02-07 07:42:12.668257,1406,2023-02-07 07:42:12.668257
2739,256,1847,90,0.00,1406,2023-02-07 07:42:12.669033,1406,2023-02-07 07:42:12.669033
2740,256,1782,490,0.00,1406,2023-02-07 07:42:12.669711,1406,2023-02-07 07:42:12.669711
2741,256,1791,523,0.00,1406,2023-02-07 07:42:12.671314,1406,2023-02-07 07:42:12.671314
2755,259,1849,108,0.00,1406,2023-02-09 08:48:06.260318,1406,2023-02-09 08:48:06.260318
2756,259,1851,108,0.00,1406,2023-02-09 08:48:06.262182,1406,2023-02-09 08:48:06.262182
2757,259,1850,108,0.00,1406,2023-02-09 08:48:06.263291,1406,2023-02-09 08:48:06.263291
2779,262,1865,97,0.00,1406,2023-02-10 08:34:02.754074,1406,2023-02-10 08:34:02.754074
2780,262,1864,104,0.00,1406,2023-02-10 08:34:02.757549,1406,2023-02-10 08:34:02.757549
2781,262,1863,446,0.00,1406,2023-02-10 08:34:02.75846,1406,2023-02-10 08:34:02.75846
2782,262,1803,415,0.00,1406,2023-02-10 08:34:02.761147,1406,2023-02-10 08:34:02.761147
2783,262,1860,86,0.00,1406,2023-02-10 08:34:02.762013,1406,2023-02-10 08:34:02.762013
2784,262,1861,28,0.00,1406,2023-02-10 08:34:02.762705,1406,2023-02-10 08:34:02.762705
2785,262,1862,83,0.00,1406,2023-02-10 08:34:02.763611,1406,2023-02-10 08:34:02.763611
2786,262,1867,101,0.00,1406,2023-02-10 08:34:02.764382,1406,2023-02-10 08:34:02.764382
2787,262,1866,428,0.00,1406,2023-02-10 08:34:02.765467,1406,2023-02-10 08:34:02.765467
2797,265,1858,49,0.00,1406,2023-02-10 15:22:28.990633,1406,2023-02-10 15:22:28.990633
2798,265,1868,43,0.00,1406,2023-02-10 15:22:28.991698,1406,2023-02-10 15:22:28.991698
2799,265,1873,46,0.00,1406,2023-02-10 15:22:28.992341,1406,2023-02-10 15:22:28.992341
2806,268,1880,364,0.00,1406,2023-02-13 14:11:30.179963,1406,2023-02-13 14:11:30.179963
2807,268,1878,112,0.00,1406,2023-02-13 14:11:30.181247,1406,2023-02-13 14:11:30.181247
2818,271,1875,82,0.00,1406,2023-02-15 11:56:55.081947,1406,2023-02-15 11:56:55.081947
2819,271,1876,1,0.00,1406,2023-02-15 11:56:55.083792,1406,2023-02-15 11:56:55.083792
2885,278,1943,296,0.00,1406,2023-02-22 13:38:50.642035,1406,2023-02-22 13:38:50.642035
2542,213,1632,441,0.00,890,2023-01-17 10:23:22.634081,890,2023-01-17 10:23:22.634081
2543,213,1633,490,0.00,890,2023-01-17 10:23:22.634333,890,2023-01-17 10:23:22.634333
2886,278,1953,546,0.00,1406,2023-02-22 13:38:50.642717,1406,2023-02-22 13:38:50.642717
2887,278,1947,41,0.00,1406,2023-02-22 13:38:50.643282,1406,2023-02-22 13:38:50.643282
2888,278,1951,546,0.00,1406,2023-02-22 13:38:50.64385,1406,2023-02-22 13:38:50.64385
2601,237,1724,436,0.00,890,2023-01-30 12:50:29.647854,890,2023-01-30 12:50:29.647854
2602,237,1748,46,0.00,890,2023-01-30 12:50:29.649666,890,2023-01-30 12:50:29.649666
2889,278,1950,1,0.00,1406,2023-02-22 13:38:50.644532,1406,2023-02-22 13:38:50.644532
2615,241,1757,544,0.00,1406,2023-01-31 13:47:32.646691,1406,2023-01-31 13:47:32.646691
2890,278,1955,546,0.00,1406,2023-02-22 13:38:50.645859,1406,2023-02-22 13:38:50.645859
2891,278,1911,546,0.00,1406,2023-02-22 13:38:50.646503,1406,2023-02-22 13:38:50.646503
2892,278,1954,546,0.00,1406,2023-02-22 13:38:50.647055,1406,2023-02-22 13:38:50.647055
2893,278,1952,546,0.00,1406,2023-02-22 13:38:50.647593,1406,2023-02-22 13:38:50.647593
2907,281,1962,554,0.00,1406,2023-02-23 14:58:45.073171,1406,2023-02-23 14:58:45.073171
3307,335,2308,593,0.00,1406,2023-03-23 15:10:51.033212,1406,2023-03-23 15:10:51.033212
2927,289,1983,394,0.00,1406,2023-02-27 14:13:36.760593,1406,2023-02-27 14:13:36.760593
3321,341,2364,41,0.00,1406,2023-03-29 11:22:13.718928,1406,2023-03-29 11:22:13.718928
2940,293,2003,41,0.00,1406,2023-03-01 11:45:49.265342,1406,2023-03-01 11:45:49.265342
3351,347,2537,295,0.00,1406,2023-04-04 10:18:19.146253,1406,2023-04-04 10:18:19.146253
2965,298,2022,41,0.00,1406,2023-03-02 10:50:59.025602,1406,2023-03-02 10:50:59.025602
2981,300,2023,499,0.00,1406,2023-03-02 14:12:18.118626,1406,2023-03-02 14:12:18.118626
2759,260,1848,545,0.00,1406,2023-02-09 09:03:20.03553,1406,2023-02-09 09:03:20.03553
2790,263,1871,106,0.00,1406,2023-02-10 10:15:36.029665,1406,2023-02-10 10:15:36.029665
2791,263,1872,364,0.00,1406,2023-02-10 10:15:36.030796,1406,2023-02-10 10:15:36.030796
3017,303,2043,489,0.00,1406,2023-03-06 10:57:31.282852,1406,2023-03-06 10:57:31.282852
2801,266,1874,28,0.00,1406,2023-02-10 15:35:39.222268,1406,2023-02-10 15:35:39.222268
3018,303,2058,403,0.00,1406,2023-03-06 10:57:31.284486,1406,2023-03-06 10:57:31.284486
3019,303,2040,421,0.00,1406,2023-03-06 10:57:31.285539,1406,2023-03-06 10:57:31.285539
3020,303,2050,523,0.00,1406,2023-03-06 10:57:31.287161,1406,2023-03-06 10:57:31.287161
2815,270,1896,546,0.00,1406,2023-02-14 14:53:08.206867,1406,2023-02-14 14:53:08.206867
3021,303,2049,434,0.00,1406,2023-03-06 10:57:31.288777,1406,2023-03-06 10:57:31.288777
3022,303,2039,522,0.00,1406,2023-03-06 10:57:31.29015,1406,2023-03-06 10:57:31.29015
2150,203,1591,357,0.00,890,2023-01-10 12:50:15.599994,890,2023-01-10 12:50:15.599994
2151,203,1590,44,0.00,890,2023-01-10 12:50:15.600303,890,2023-01-10 12:50:15.600303
2152,203,1586,43,0.00,890,2023-01-10 12:50:15.600526,890,2023-01-10 12:50:15.600526
2153,203,1589,46,0.00,890,2023-01-10 12:50:15.600696,890,2023-01-10 12:50:15.600696
3023,303,2044,429,0.00,1406,2023-03-06 10:57:31.293614,1406,2023-03-06 10:57:31.293614
3024,303,2054,392,0.00,1406,2023-03-06 10:57:31.294289,1406,2023-03-06 10:57:31.294289
3025,303,2053,431,0.00,1406,2023-03-06 10:57:31.294905,1406,2023-03-06 10:57:31.294905
3026,303,2048,424,0.00,1406,2023-03-06 10:57:31.29745,1406,2023-03-06 10:57:31.29745
3027,303,2045,433,0.00,1406,2023-03-06 10:57:31.299263,1406,2023-03-06 10:57:31.299263
3028,303,2059,552,0.00,1406,2023-03-06 10:57:31.301228,1406,2023-03-06 10:57:31.301228
3029,303,2057,83,0.00,1406,2023-03-06 10:57:31.303937,1406,2023-03-06 10:57:31.303937
3030,303,2060,41,0.00,1406,2023-03-06 10:57:31.305786,1406,2023-03-06 10:57:31.305786
3031,303,2055,524,0.00,1406,2023-03-06 10:57:31.308549,1406,2023-03-06 10:57:31.308549
3032,303,2046,405,0.00,1406,2023-03-06 10:57:31.313391,1406,2023-03-06 10:57:31.313391
3033,303,2038,428,0.00,1406,2023-03-06 10:57:31.314194,1406,2023-03-06 10:57:31.314194
2833,273,1917,49,0.00,1406,2023-02-16 12:06:32.36084,1406,2023-02-16 12:06:32.36084
2834,273,1915,546,0.00,1406,2023-02-16 12:06:32.361586,1406,2023-02-16 12:06:32.361586
2836,273,1909,546,0.00,1406,2023-02-16 12:06:32.362695,1406,2023-02-16 12:06:32.362695
2837,273,1910,546,0.00,1406,2023-02-16 12:06:32.363244,1406,2023-02-16 12:06:32.363244
2838,273,1914,546,0.00,1406,2023-02-16 12:06:32.363901,1406,2023-02-16 12:06:32.363901
2839,273,1907,546,0.00,1406,2023-02-16 12:06:32.364441,1406,2023-02-16 12:06:32.364441
2840,273,1916,546,0.00,1406,2023-02-16 12:06:32.36508,1406,2023-02-16 12:06:32.36508
2841,273,1906,546,0.00,1406,2023-02-16 12:06:32.365652,1406,2023-02-16 12:06:32.365652
2842,273,1908,546,0.00,1406,2023-02-16 12:06:32.366378,1406,2023-02-16 12:06:32.366378
2843,273,1877,487,0.00,1406,2023-02-16 12:06:32.366851,1406,2023-02-16 12:06:32.366851
2844,273,1913,546,0.00,1406,2023-02-16 12:06:32.36739,1406,2023-02-16 12:06:32.36739
2845,273,1912,546,0.00,1406,2023-02-16 12:06:32.367997,1406,2023-02-16 12:06:32.367997
3034,303,2041,490,0.00,1406,2023-03-06 10:57:31.314986,1406,2023-03-06 10:57:31.314986
3035,303,2051,86,0.00,1406,2023-03-06 10:57:31.315915,1406,2023-03-06 10:57:31.315915
3036,303,2052,28,0.00,1406,2023-03-06 10:57:31.317546,1406,2023-03-06 10:57:31.317546
3038,303,2047,85,0.00,1406,2023-03-06 10:57:31.320221,1406,2023-03-06 10:57:31.320221
3039,303,2042,432,0.00,1406,2023-03-06 10:57:31.321965,1406,2023-03-06 10:57:31.321965
3048,304,2061,314,0.00,1406,2023-03-06 14:36:01.492369,1406,2023-03-06 14:36:01.492369
3049,304,2065,95,0.00,1406,2023-03-06 14:36:01.493497,1406,2023-03-06 14:36:01.493497
3051,304,2064,90,0.00,1406,2023-03-06 14:36:01.494636,1406,2023-03-06 14:36:01.494636
3059,308,2071,51,0.00,1406,2023-03-07 14:18:07.138587,1406,2023-03-07 14:18:07.138587
3060,308,2070,518,0.00,1406,2023-03-07 14:18:07.139751,1406,2023-03-07 14:18:07.139751
3061,308,2069,95,0.00,1406,2023-03-07 14:18:07.140454,1406,2023-03-07 14:18:07.140454
3063,309,1905,104,0.00,1406,2023-03-07 14:20:14.849056,1406,2023-03-07 14:20:14.849056
3065,310,2072,394,0.00,1406,2023-03-07 14:36:33.3839,1406,2023-03-07 14:36:33.3839
2319,207,1461,224,0.00,890,2023-01-11 11:48:40.903786,890,2023-01-11 11:48:40.903786
2320,207,1466,232,0.00,890,2023-01-11 11:48:40.903984,890,2023-01-11 11:48:40.903984
2321,207,1430,24,0.00,890,2023-01-11 11:48:40.904188,890,2023-01-11 11:48:40.904188
2322,207,1437,190,0.00,890,2023-01-11 11:48:40.904399,890,2023-01-11 11:48:40.904399
2323,207,1473,240,0.00,890,2023-01-11 11:48:40.904575,890,2023-01-11 11:48:40.904575
2324,207,1442,198,0.00,890,2023-01-11 11:48:40.90477,890,2023-01-11 11:48:40.90477
2325,207,1562,353,0.00,890,2023-01-11 11:48:40.90503,890,2023-01-11 11:48:40.90503
2326,207,1579,51,0.00,890,2023-01-11 11:48:40.90521,890,2023-01-11 11:48:40.90521
2327,207,1480,246,0.00,890,2023-01-11 11:48:40.905393,890,2023-01-11 11:48:40.905393
2328,207,1580,494,0.00,890,2023-01-11 11:48:40.905574,890,2023-01-11 11:48:40.905574
2329,207,1385,17,0.00,890,2023-01-11 11:48:40.905747,890,2023-01-11 11:48:40.905747
2330,207,1520,69,0.00,890,2023-01-11 11:48:40.905916,890,2023-01-11 11:48:40.905916
2331,207,1450,16,0.00,890,2023-01-11 11:48:40.906227,890,2023-01-11 11:48:40.906227
2332,207,1477,14,0.00,890,2023-01-11 11:48:40.90642,890,2023-01-11 11:48:40.90642
2333,207,1542,519,0.00,890,2023-01-11 11:48:40.90659,890,2023-01-11 11:48:40.90659
2334,207,1544,507,0.00,890,2023-01-11 11:48:40.90677,890,2023-01-11 11:48:40.90677
2335,207,1583,378,0.00,890,2023-01-11 11:48:40.906948,890,2023-01-11 11:48:40.906948
2337,207,1475,242,0.00,890,2023-01-11 11:48:40.907314,890,2023-01-11 11:48:40.907314
2338,207,1550,343,0.00,890,2023-01-11 11:48:40.907492,890,2023-01-11 11:48:40.907492
2339,207,1518,290,0.00,890,2023-01-11 11:48:40.907701,890,2023-01-11 11:48:40.907701
2340,207,1558,350,0.00,890,2023-01-11 11:48:40.907916,890,2023-01-11 11:48:40.907916
2341,207,1370,29,0.00,890,2023-01-11 11:48:40.908094,890,2023-01-11 11:48:40.908094
2342,207,1373,370,0.00,890,2023-01-11 11:48:40.908289,890,2023-01-11 11:48:40.908289
2343,207,1575,458,0.00,890,2023-01-11 11:48:40.908475,890,2023-01-11 11:48:40.908475
2344,207,1521,54,0.00,890,2023-01-11 11:48:40.908661,890,2023-01-11 11:48:40.908661
2345,207,1528,318,0.00,890,2023-01-11 11:48:40.908838,890,2023-01-11 11:48:40.908838
2347,207,1525,508,0.00,890,2023-01-11 11:48:40.909184,890,2023-01-11 11:48:40.909184
2348,207,1457,218,0.00,890,2023-01-11 11:48:40.909354,890,2023-01-11 11:48:40.909354
2349,207,1574,457,0.00,890,2023-01-11 11:48:40.909529,890,2023-01-11 11:48:40.909529
2350,207,1584,379,0.00,890,2023-01-11 11:48:40.909701,890,2023-01-11 11:48:40.909701
2351,207,1411,157,0.00,890,2023-01-11 11:48:40.909869,890,2023-01-11 11:48:40.909869
2352,207,1400,147,0.00,890,2023-01-11 11:48:40.910066,890,2023-01-11 11:48:40.910066
2353,207,1578,361,0.00,890,2023-01-11 11:48:40.910325,890,2023-01-11 11:48:40.910325
2354,207,1519,266,0.00,890,2023-01-11 11:48:40.910515,890,2023-01-11 11:48:40.910515
2355,207,1382,120,0.00,890,2023-01-11 11:48:40.910728,890,2023-01-11 11:48:40.910728
2356,207,1428,384,0.00,890,2023-01-11 11:48:40.910905,890,2023-01-11 11:48:40.910905
2357,207,1459,221,0.00,890,2023-01-11 11:48:40.911123,890,2023-01-11 11:48:40.911123
2358,207,1484,13,0.00,890,2023-01-11 11:48:40.911297,890,2023-01-11 11:48:40.911297
2359,207,1504,240,0.00,890,2023-01-11 11:48:40.911498,890,2023-01-11 11:48:40.911498
2360,207,1446,203,0.00,890,2023-01-11 11:48:40.91167,890,2023-01-11 11:48:40.91167
2361,207,1452,210,0.00,890,2023-01-11 11:48:40.911845,890,2023-01-11 11:48:40.911845
2362,207,1462,225,0.00,890,2023-01-11 11:48:40.912066,890,2023-01-11 11:48:40.912066
2363,207,1445,202,0.00,890,2023-01-11 11:48:40.912237,890,2023-01-11 11:48:40.912237
2364,207,1391,134,0.00,890,2023-01-11 11:48:40.912408,890,2023-01-11 11:48:40.912408
3310,336,2310,35,0.00,1406,2023-03-24 08:58:52.113889,1406,2023-03-24 08:58:52.113889
2366,207,1564,355,0.00,890,2023-01-11 11:48:40.912804,890,2023-01-11 11:48:40.912804
2367,207,1522,55,0.00,890,2023-01-11 11:48:40.91298,890,2023-01-11 11:48:40.91298
2368,207,1463,227,0.00,890,2023-01-11 11:48:40.913166,890,2023-01-11 11:48:40.913166
3311,336,2309,35,0.00,1406,2023-03-24 08:58:52.114653,1406,2023-03-24 08:58:52.114653
2370,207,1551,344,0.00,890,2023-01-11 11:48:40.913509,890,2023-01-11 11:48:40.913509
2371,207,1390,133,0.00,890,2023-01-11 11:48:40.913679,890,2023-01-11 11:48:40.913679
2372,207,1510,280,0.00,890,2023-01-11 11:48:40.913844,890,2023-01-11 11:48:40.913844
2373,207,1582,485,0.00,890,2023-01-11 11:48:40.914021,890,2023-01-11 11:48:40.914021
2374,207,1395,138,0.00,890,2023-01-11 11:48:40.914308,890,2023-01-11 11:48:40.914308
2375,207,1509,279,0.00,890,2023-01-11 11:48:40.914473,890,2023-01-11 11:48:40.914473
2376,207,1436,189,0.00,890,2023-01-11 11:48:40.914653,890,2023-01-11 11:48:40.914653
2377,207,1401,148,0.00,890,2023-01-11 11:48:40.914822,890,2023-01-11 11:48:40.914822
2898,279,1958,434,0.00,1406,2023-02-23 12:14:37.298539,1406,2023-02-23 12:14:37.298539
2380,207,1386,125,0.00,890,2023-01-11 11:48:40.915352,890,2023-01-11 11:48:40.915352
2381,207,1387,126,0.00,890,2023-01-11 11:48:40.915526,890,2023-01-11 11:48:40.915526
2382,207,1423,389,0.00,890,2023-01-11 11:48:40.915696,890,2023-01-11 11:48:40.915696
2383,207,1421,170,0.00,890,2023-01-11 11:48:40.915865,890,2023-01-11 11:48:40.915865
2384,207,1505,274,0.00,890,2023-01-11 11:48:40.916037,890,2023-01-11 11:48:40.916037
2385,207,1547,338,0.00,890,2023-01-11 11:48:40.916442,890,2023-01-11 11:48:40.916442
2386,207,1487,252,0.00,890,2023-01-11 11:48:40.916644,890,2023-01-11 11:48:40.916644
2387,207,1569,358,0.00,890,2023-01-11 11:48:40.916848,890,2023-01-11 11:48:40.916848
2388,207,1493,260,0.00,890,2023-01-11 11:48:40.917202,890,2023-01-11 11:48:40.917202
2389,207,1494,390,0.00,890,2023-01-11 11:48:40.9174,890,2023-01-11 11:48:40.9174
2390,207,1533,64,0.00,890,2023-01-11 11:48:40.917609,890,2023-01-11 11:48:40.917609
2391,207,1376,65,0.00,890,2023-01-11 11:48:40.917815,890,2023-01-11 11:48:40.917815
2392,207,1503,271,0.00,890,2023-01-11 11:48:40.918041,890,2023-01-11 11:48:40.918041
2393,207,1581,363,0.00,890,2023-01-11 11:48:40.918333,890,2023-01-11 11:48:40.918333
2394,207,1556,349,0.00,890,2023-01-11 11:48:40.918534,890,2023-01-11 11:48:40.918534
2395,207,1515,287,0.00,890,2023-01-11 11:48:40.918743,890,2023-01-11 11:48:40.918743
2396,207,1565,304,0.00,890,2023-01-11 11:48:40.918951,890,2023-01-11 11:48:40.918951
2397,207,1476,243,0.00,890,2023-01-11 11:48:40.919181,890,2023-01-11 11:48:40.919181
2398,207,1443,200,0.00,890,2023-01-11 11:48:40.919382,890,2023-01-11 11:48:40.919382
2399,207,1429,183,0.00,890,2023-01-11 11:48:40.919605,890,2023-01-11 11:48:40.919605
3323,342,2365,82,0.00,1406,2023-03-30 12:10:33.56229,1406,2023-03-30 12:10:33.56229
3336,345,2377,45,0.00,1406,2023-04-03 09:51:21.785126,1406,2023-04-03 09:51:21.785126
2400,207,1499,15,0.00,890,2023-01-11 11:48:40.9198,890,2023-01-11 11:48:40.9198
2401,207,1508,15,0.00,890,2023-01-11 11:48:40.919996,890,2023-01-11 11:48:40.919996
2900,279,1959,46,0.00,1406,2023-02-23 12:14:37.300078,1406,2023-02-23 12:14:37.300078
