id,total_area,total_vegetation_area,year,area_id
885,1694.17,165.21,2009,56
886,1694.17,165.21,2010,56
887,1694.17,165.21,2011,56
888,1694.17,165.21,2012,56
889,1694.17,165.21,2013,56
890,1694.17,165.21,2014,56
891,1694.17,165.21,2015,56
892,1694.17,165.21,2016,56
893,1694.17,165.21,2017,56
894,1694.17,165.21,2018,56
895,1694.17,165.21,2019,56
896,1694.17,165.21,2020,56
897,4184.83,2416.44,2005,57
898,4184.83,2416.44,2006,57
899,4184.83,2416.44,2007,57
900,4184.83,2416.44,2008,57
901,4184.83,2416.44,2009,57
902,4184.83,2416.44,2010,57
903,4184.83,2416.44,2011,57
904,4184.83,2416.44,2012,57
905,4184.83,2416.44,2013,57
906,4184.83,2416.44,2014,57
907,4184.83,2416.44,2015,57
908,4184.83,2416.44,2016,57
909,4184.83,2416.44,2017,57
910,4184.83,2416.44,2018,57
911,4184.83,2416.44,2019,57
912,4184.83,2416.44,2020,57
913,413.40,338.33,2005,58
914,413.40,338.33,2006,58
915,413.40,338.33,2007,58
916,413.40,338.33,2008,58
917,413.40,338.33,2009,58
918,413.40,338.33,2010,58
919,413.40,338.33,2011,58
920,413.40,338.33,2012,58
921,413.40,338.33,2013,58
922,413.40,338.33,2014,58
923,413.40,338.33,2015,58
924,413.40,338.33,2016,58
925,413.40,338.33,2017,58
926,413.40,338.33,2018,58
927,413.40,338.33,2019,58
928,413.40,338.33,2020,58
929,4566.78,2955.77,2005,59
930,4566.78,2955.77,2006,59
931,4566.78,2955.77,2007,59
932,4566.78,2955.77,2008,59
933,4566.78,2955.77,2009,59
934,4566.78,2955.77,2010,59
935,4566.78,2955.77,2011,59
936,4566.78,2955.77,2012,59
937,4566.78,2955.77,2013,59
938,4566.78,2955.77,2014,59
939,4566.78,2955.77,2015,59
940,4566.78,2955.77,2016,59
941,4566.78,2955.77,2017,59
942,4566.78,2955.77,2018,59
943,4566.78,2955.77,2019,59
944,4566.78,2955.77,2020,59
945,3891.00,1422.44,2005,60
946,3891.00,1422.44,2006,60
947,3891.00,1422.44,2007,60
948,3891.00,1422.44,2008,60
949,3891.00,1422.44,2009,60
950,3891.00,1422.44,2010,60
951,3891.00,1422.44,2011,60
952,3891.00,1422.44,2012,60
953,3891.00,1422.44,2013,60
954,3891.00,1422.44,2014,60
955,3891.00,1422.44,2015,60
956,3891.00,1422.44,2016,60
957,3891.00,1422.44,2017,60
958,3891.00,1422.44,2018,60
959,3891.00,1422.44,2019,60
960,3891.00,1422.44,2020,60
961,12066.99,9351.99,2005,61
962,12066.99,9351.99,2006,61
963,12066.99,9351.99,2007,61
964,12066.99,9351.99,2008,61
965,12066.99,9351.99,2009,61
966,12066.99,9351.99,2010,61
967,12066.99,9351.99,2011,61
968,12066.99,9351.99,2012,61
969,12066.99,9351.99,2013,61
970,12066.99,9351.99,2014,61
971,12066.99,9351.99,2015,61
972,12066.99,9351.99,2016,61
973,12066.99,9351.99,2017,61
974,12066.99,9351.99,2018,61
975,12066.99,9351.99,2019,61
976,12066.99,9351.99,2020,61
977,2434.90,1380.44,2005,62
978,2434.90,1380.44,2006,62
979,2434.90,1380.44,2007,62
980,2434.90,1380.44,2008,62
981,2434.90,1380.44,2009,62
982,2434.90,1380.44,2010,62
983,2434.90,1380.44,2011,62
984,2434.90,1380.44,2012,62
985,2434.90,1380.44,2013,62
986,2434.90,1380.44,2014,62
987,2434.90,1380.44,2015,62
988,2434.90,1380.44,2016,62
989,2434.90,1380.44,2017,62
990,2434.90,1380.44,2018,62
991,2434.90,1380.44,2019,62
992,2434.90,1380.44,2020,62
993,1386.97,1101.26,2005,63
994,1386.97,1101.26,2006,63
995,1386.97,1101.26,2007,63
996,1386.97,1101.26,2008,63
997,1386.97,1101.26,2009,63
998,1386.97,1101.26,2010,63
999,1386.97,1101.26,2011,63
1000,1386.97,1101.26,2012,63
1001,1386.97,1101.26,2013,63
1002,1386.97,1101.26,2014,63
1003,1386.97,1101.26,2015,63
1004,1386.97,1101.26,2016,63
1005,1386.97,1101.26,2017,63
1006,1386.97,1101.26,2018,63
1007,1386.97,1101.26,2019,63
1008,1386.97,1101.26,2020,63
1009,202.61,202.61,2005,64
1010,202.61,202.61,2006,64
1011,202.61,202.61,2007,64
1012,202.61,202.61,2008,64
1013,202.61,202.61,2009,64
1014,202.61,202.61,2010,64
1015,202.61,202.61,2011,64
1016,202.61,202.61,2012,64
1017,202.61,202.61,2013,64
1018,202.61,202.61,2014,64
1019,202.61,202.61,2015,64
1020,202.61,202.61,2016,64
1021,202.61,202.61,2017,64
1022,202.61,202.61,2018,64
1023,202.61,202.61,2019,64
1024,202.61,202.61,2020,64
1025,2443.12,1928.73,2005,65
1026,2443.12,1928.73,2006,65
1027,2443.12,1928.73,2007,65
1028,2443.12,1928.73,2008,65
1029,2443.12,1928.73,2009,65
1030,2443.12,1928.73,2010,65
1031,2443.12,1928.73,2011,65
1032,2443.12,1928.73,2012,65
1033,2443.12,1928.73,2013,65
1034,2443.12,1928.73,2014,65
1035,2443.12,1928.73,2015,65
1036,2443.12,1928.73,2016,65
1037,2443.12,1928.73,2017,65
1038,2443.12,1928.73,2018,65
1039,2443.12,1928.73,2019,65
1040,2443.12,1928.73,2020,65
1041,66.62,12.56,2005,66
1042,66.62,12.56,2006,66
1043,66.62,12.56,2007,66
1044,66.62,12.56,2008,66
1045,66.62,12.56,2009,66
1046,66.62,12.56,2010,66
1047,66.62,12.56,2011,66
1048,66.62,12.56,2012,66
1049,66.62,12.56,2013,66
1050,66.62,12.56,2014,66
1051,66.62,12.56,2015,66
1052,66.62,12.56,2016,66
1053,66.62,12.56,2017,66
1054,66.62,12.56,2018,66
1055,66.62,12.56,2019,66
1056,66.62,12.56,2020,66
1057,1471.88,695.14,2005,67
1058,1471.88,695.14,2006,67
1059,1471.88,695.14,2007,67
1060,1471.88,695.14,2008,67
1061,1471.88,695.14,2009,67
1062,1471.88,695.14,2010,67
1063,1471.88,695.14,2011,67
1064,1471.88,695.14,2012,67
1065,1471.88,695.14,2013,67
1066,1471.88,695.14,2014,67
1067,1471.88,695.14,2015,67
1068,1471.88,695.14,2016,67
1069,1471.88,695.14,2017,67
1070,1471.88,695.14,2018,67
1071,1471.88,695.14,2019,67
1072,1471.88,695.14,2020,67
1073,1057.41,828.98,2005,68
1074,1057.41,828.98,2006,68
1075,1057.41,828.98,2007,68
1076,1057.41,828.98,2008,68
1077,1057.41,828.98,2009,68
1078,1057.41,828.98,2010,68
1079,1057.41,828.98,2011,68
1080,1057.41,828.98,2012,68
1081,1057.41,828.98,2013,68
1082,1057.41,828.98,2014,68
1083,1057.41,828.98,2015,68
1084,1057.41,828.98,2016,68
1085,1057.41,828.98,2017,68
1086,1057.41,828.98,2018,68
1087,1057.41,828.98,2019,68
1088,1057.41,828.98,2020,68
1089,1737.08,915.57,2005,69
1090,1737.08,915.57,2006,69
1091,1737.08,915.57,2007,69
1092,1737.08,915.57,2008,69
1093,1737.08,915.57,2009,69
1094,1737.08,915.57,2010,69
1095,1737.08,915.57,2011,69
1096,1737.08,915.57,2012,69
1097,1737.08,915.57,2013,69
1098,1737.08,915.57,2014,69
1099,1737.08,915.57,2015,69
1100,1737.08,915.57,2016,69
1101,1737.08,915.57,2017,69
1102,1737.08,915.57,2018,69
1103,1737.08,915.57,2019,69
1104,1737.08,915.57,2020,69
1105,2530.26,1704.52,2005,70
1106,2530.26,1704.52,2006,70
1107,2530.26,1704.52,2007,70
1108,2530.26,1704.52,2008,70
1109,2530.26,1704.52,2009,70
1110,2530.26,1704.52,2010,70
1111,2530.26,1704.52,2011,70
1112,2530.26,1704.52,2012,70
1113,2530.26,1704.52,2013,70
1114,2530.26,1704.52,2014,70
1115,2530.26,1704.52,2015,70
1116,2530.26,1704.52,2016,70
1117,2530.26,1704.52,2017,70
1118,2530.26,1704.52,2018,70
1119,2530.26,1704.52,2019,70
1120,2530.26,1704.52,2020,70
1121,1483.83,1132.62,2005,71
1122,1483.83,1132.62,2006,71
1123,1483.83,1132.62,2007,71
1124,1483.83,1132.62,2008,71
1125,1483.83,1132.62,2009,71
1126,1483.83,1132.62,2010,71
1127,1483.83,1132.62,2011,71
1128,1483.83,1132.62,2012,71
1129,1483.83,1132.62,2013,71
1130,1483.83,1132.62,2014,71
1131,1483.83,1132.62,2015,71
1132,1483.83,1132.62,2016,71
1133,1483.83,1132.62,2017,71
1134,1483.83,1132.62,2018,71
1135,1483.83,1132.62,2019,71
1136,1483.83,1132.62,2020,71
1137,1680.76,1680.76,2005,72
1138,1680.76,1680.76,2006,72
1139,1680.76,1680.76,2007,72
1140,1680.76,1680.76,2008,72
1141,1680.76,1680.76,2009,72
1142,1680.76,1680.76,2010,72
1143,1680.76,1680.76,2011,72
1144,1680.76,1680.76,2012,72
1145,1680.76,1680.76,2013,72
1146,1680.76,1680.76,2014,72
1147,1680.76,1680.76,2015,72
1148,1680.76,1680.76,2016,72
1149,1680.76,1680.76,2017,72
1150,1680.76,1680.76,2018,72
1151,1680.76,1680.76,2019,72
1152,1680.76,1680.76,2020,72
1153,111.77,43.40,2005,73
1154,111.77,43.40,2006,73
1155,111.77,43.40,2007,73
1156,111.77,43.40,2008,73
1157,111.77,43.40,2009,73
1158,111.77,43.40,2010,73
1159,111.77,43.40,2011,73
1160,111.77,43.40,2012,73
1161,111.77,43.40,2013,73
1162,111.77,43.40,2014,73
1163,111.77,43.40,2015,73
1164,111.77,43.40,2016,73
1165,111.77,43.40,2017,73
1166,111.77,43.40,2018,73
1167,111.77,43.40,2019,73
1168,111.77,43.40,2020,73
1169,1209.30,666.22,2005,74
1170,1209.30,666.22,2006,74
1171,1209.30,666.22,2007,74
1172,1209.30,666.22,2008,74
1173,1209.30,666.22,2009,74
1174,1209.30,666.22,2010,74
1175,1209.30,666.22,2011,74
1176,1209.30,666.22,2012,74
1177,1209.30,666.22,2013,74
1178,1209.30,666.22,2014,74
1179,1209.30,666.22,2015,74
1180,1209.30,666.22,2016,74
1181,1209.30,666.22,2017,74
1182,1209.30,666.22,2018,74
1183,1209.30,666.22,2019,74
1184,1209.30,666.22,2020,74
1185,4825.23,4825.23,2005,75
1186,4825.23,4825.23,2006,75
1187,4825.23,4825.23,2007,75
1188,4825.23,4825.23,2008,75
1189,4825.23,4825.23,2009,75
1190,4825.23,4825.23,2010,75
1191,4825.23,4825.23,2011,75
1192,4825.23,4825.23,2012,75
1193,4825.23,4825.23,2013,75
1194,4825.23,4825.23,2014,75
1195,4825.23,4825.23,2015,75
1196,4825.23,4825.23,2016,75
1197,4825.23,4825.23,2017,75
1198,4825.23,4825.23,2018,75
1199,4825.23,4825.23,2019,75
1200,4825.23,4825.23,2020,75
1201,4460.11,2417.92,2005,76
1202,4460.11,2417.92,2006,76
1203,4460.11,2417.92,2007,76
1204,4460.11,2417.92,2008,76
1205,4460.11,2417.92,2009,76
1206,4460.11,2417.92,2010,76
1207,4460.11,2417.92,2011,76
1208,4460.11,2417.92,2012,76
1209,4460.11,2417.92,2013,76
1210,4460.11,2417.92,2014,76
1211,4460.11,2417.92,2015,76
1212,4460.11,2417.92,2016,76
1213,4460.11,2417.92,2017,76
1214,4460.11,2417.92,2018,76
1215,4460.11,2417.92,2019,76
1216,4460.11,2417.92,2020,76
1217,207.47,29.95,2005,77
1218,207.47,29.95,2006,77
1219,207.47,29.95,2007,77
1220,207.47,29.95,2008,77
1221,207.47,29.95,2009,77
1222,207.47,29.95,2010,77
1223,207.47,29.95,2011,77
1224,207.47,29.95,2012,77
1225,207.47,29.95,2013,77
1226,207.47,29.95,2014,77
1227,207.47,29.95,2015,77
1228,207.47,29.95,2016,77
1229,207.47,29.95,2017,77
1230,207.47,29.95,2018,77
1231,207.47,29.95,2019,77
1232,207.47,29.95,2020,77
1233,96.89,96.39,2005,78
1234,96.89,96.39,2006,78
1235,96.89,96.39,2007,78
1236,96.89,96.39,2008,78
1237,96.89,96.39,2009,78
1238,96.89,96.39,2010,78
1239,96.89,96.39,2011,78
1240,96.89,96.39,2012,78
1241,96.89,96.39,2013,78
1242,96.89,96.39,2014,78
1243,96.89,96.39,2015,78
1244,96.89,96.39,2016,78
1245,96.89,96.39,2017,78
1246,96.89,96.39,2018,78
1247,96.89,96.39,2019,78
1248,96.89,96.39,2020,78
1249,140.10,126.19,2005,79
1250,140.10,126.19,2006,79
1251,140.10,126.19,2007,79
1252,140.10,126.19,2008,79
1253,140.10,126.19,2009,79
1254,140.10,126.19,2010,79
1255,140.10,126.19,2011,79
1256,140.10,126.19,2012,79
1257,140.10,126.19,2013,79
1258,140.10,126.19,2014,79
1259,140.10,126.19,2015,79
1260,140.10,126.19,2016,79
1261,140.10,126.19,2017,79
1262,140.10,126.19,2018,79
1263,140.10,126.19,2019,79
1264,140.10,126.19,2020,79
1265,40.35,18.06,2005,80
1266,40.35,18.06,2006,80
1267,40.35,18.06,2007,80
1268,40.35,18.06,2008,80
1269,40.35,18.06,2009,80
1270,40.35,18.06,2010,80
1271,40.35,18.06,2011,80
1272,40.35,18.06,2012,80
1273,40.35,18.06,2013,80
1274,40.35,18.06,2014,80
1275,40.35,18.06,2015,80
1276,40.35,18.06,2016,80
1277,40.35,18.06,2017,80
1278,40.35,18.06,2018,80
1279,40.35,18.06,2019,80
1280,40.35,18.06,2020,80
1281,817.43,252.37,2005,81
1282,817.43,252.37,2006,81
1283,817.43,252.37,2007,81
1284,817.43,252.37,2008,81
1285,817.43,252.37,2009,81
1286,817.43,252.37,2010,81
1287,817.43,252.37,2011,81
1288,817.43,252.37,2012,81
1289,817.43,252.37,2013,81
1290,817.43,252.37,2014,81
1291,817.43,252.37,2015,81
1292,817.43,252.37,2016,81
1293,817.43,252.37,2017,81
1294,817.43,252.37,2018,81
1295,817.43,252.37,2019,81
1296,817.43,252.37,2020,81
1297,403.70,289.65,2005,82
1298,403.70,289.65,2006,82
1299,403.70,289.65,2007,82
1300,403.70,289.65,2008,82
1301,403.70,289.65,2009,82
1302,403.70,289.65,2010,82
1303,403.70,289.65,2011,82
1304,403.70,289.65,2012,82
1305,403.70,289.65,2013,82
1306,403.70,289.65,2014,82
1307,403.70,289.65,2015,82
1308,403.70,289.65,2016,82
1309,403.70,289.65,2017,82
1310,403.70,289.65,2018,82
1311,403.70,289.65,2019,82
1312,403.70,289.65,2020,82
1313,411.73,178.36,2005,83
1314,411.73,178.36,2006,83
1315,411.73,178.36,2007,83
1316,411.73,178.36,2008,83
1317,411.73,178.36,2009,83
1318,411.73,178.36,2010,83
1319,411.73,178.36,2011,83
1320,411.73,178.36,2012,83
1321,411.73,178.36,2013,83
1322,411.73,178.36,2014,83
1323,411.73,178.36,2015,83
1324,411.73,178.36,2016,83
1325,411.73,178.36,2017,83
1326,411.73,178.36,2018,83
1327,411.73,178.36,2019,83
1328,411.73,178.36,2020,83
1329,730.65,33.71,2005,84
1330,730.65,33.71,2006,84
1331,730.65,33.71,2007,84
1332,730.65,33.71,2008,84
1333,730.65,33.71,2009,84
1334,730.65,33.71,2010,84
1335,730.65,33.71,2011,84
1336,730.65,33.71,2012,84
1337,730.65,33.71,2013,84
1338,730.65,33.71,2014,84
1339,730.65,33.71,2015,84
1340,730.65,33.71,2016,84
1341,730.65,33.71,2017,84
1342,730.65,33.71,2018,84
1343,730.65,33.71,2019,84
1344,730.65,33.71,2020,84
1345,496.49,173.26,2005,85
1346,496.49,173.26,2006,85
1347,496.49,173.26,2007,85
1348,496.49,173.26,2008,85
1349,496.49,173.26,2009,85
1350,496.49,173.26,2010,85
1351,496.49,173.26,2011,85
1352,496.49,173.26,2012,85
1353,496.49,173.26,2013,85
1354,496.49,173.26,2014,85
1355,496.49,173.26,2015,85
1356,496.49,173.26,2016,85
1357,496.49,173.26,2017,85
1358,496.49,173.26,2018,85
1359,496.49,173.26,2019,85
1360,496.49,173.26,2020,85
1361,45.01,10.44,2005,86
1362,45.01,10.44,2006,86
1363,45.01,10.44,2007,86
1364,45.01,10.44,2008,86
1365,45.01,10.44,2009,86
1366,45.01,10.44,2010,86
1367,45.01,10.44,2011,86
1368,45.01,10.44,2012,86
1369,45.01,10.44,2013,86
1370,45.01,10.44,2014,86
1371,45.01,10.44,2015,86
1372,45.01,10.44,2016,86
1373,45.01,10.44,2017,86
1374,45.01,10.44,2018,86
1375,45.01,10.44,2019,86
1376,45.01,10.44,2020,86
1377,105.83,36.35,2005,87
1378,105.83,36.35,2006,87
1379,105.83,36.35,2007,87
1380,105.83,36.35,2008,87
1381,105.83,36.35,2009,87
1382,105.83,36.35,2010,87
1383,105.83,36.35,2011,87
1384,105.83,36.35,2012,87
1385,105.83,36.35,2013,87
1386,105.83,36.35,2014,87
1387,105.83,36.35,2015,87
1388,105.83,36.35,2016,87
1389,105.83,36.35,2017,87
1390,105.83,36.35,2018,87
1391,105.83,36.35,2019,87
1392,105.83,36.35,2020,87
1393,301.73,124.74,2005,88
1394,301.73,124.74,2006,88
1395,301.73,124.74,2007,88
1396,301.73,124.74,2008,88
1397,301.73,124.74,2009,88
1398,301.73,124.74,2010,88
1399,301.73,124.74,2011,88
1400,301.73,124.74,2012,88
1401,301.73,124.74,2013,88
1402,301.73,124.74,2014,88
1403,301.73,124.74,2015,88
1404,301.73,124.74,2016,88
1405,301.73,124.74,2017,88
1406,301.73,124.74,2018,88
1407,301.73,124.74,2019,88
1408,301.73,124.74,2020,88
1409,41.83,10.14,2005,89
1410,41.83,10.14,2006,89
1411,41.83,10.14,2007,89
1412,41.83,10.14,2008,89
1413,41.83,10.14,2009,89
1414,41.83,10.14,2010,89
1415,41.83,10.14,2011,89
1416,41.83,10.14,2012,89
1417,41.83,10.14,2013,89
1418,41.83,10.14,2014,89
1419,41.83,10.14,2015,89
1420,41.83,10.14,2016,89
1421,41.83,10.14,2017,89
1422,41.83,10.14,2018,89
1423,41.83,10.14,2019,89
1424,41.83,10.14,2020,89
1425,24.52,4.98,2005,90
1426,24.52,4.98,2006,90
1427,24.52,4.98,2007,90
1428,24.52,4.98,2008,90
1429,24.52,4.98,2009,90
1430,24.52,4.98,2010,90
1431,24.52,4.98,2011,90
1432,24.52,4.98,2012,90
1433,24.52,4.98,2013,90
1434,24.52,4.98,2014,90
1435,24.52,4.98,2015,90
1436,24.52,4.98,2016,90
1437,24.52,4.98,2017,90
1438,24.52,4.98,2018,90
1439,24.52,4.98,2019,90
1440,24.52,4.98,2020,90
1441,372.24,98.53,2005,91
1442,372.24,98.53,2006,91
1443,372.24,98.53,2007,91
1444,372.24,98.53,2008,91
1445,372.24,98.53,2009,91
1446,372.24,98.53,2010,91
1447,372.24,98.53,2011,91
1448,372.24,98.53,2012,91
1449,372.24,98.53,2013,91
1450,372.24,98.53,2014,91
1451,372.24,98.53,2015,91
1452,372.24,98.53,2016,91
1453,372.24,98.53,2017,91
1454,372.24,98.53,2018,91
1455,372.24,98.53,2019,91
1456,372.24,98.53,2020,91
1457,413.49,192.49,2005,92
1458,413.49,192.49,2006,92
1459,413.49,192.49,2007,92
1460,413.49,192.49,2008,92
1461,413.49,192.49,2009,92
1462,413.49,192.49,2010,92
1463,413.49,192.49,2011,92
1464,413.49,192.49,2012,92
1465,413.49,192.49,2013,92
1466,413.49,192.49,2014,92
1467,413.49,192.49,2015,92
1468,413.49,192.49,2016,92
1469,413.49,192.49,2017,92
1470,413.49,192.49,2018,92
1471,413.49,192.49,2019,92
1472,413.49,192.49,2020,92
1473,96.09,54.13,2005,93
1474,96.09,54.13,2006,93
1475,96.09,54.13,2007,93
1476,96.09,54.13,2008,93
1477,96.09,54.13,2009,93
1478,96.09,54.13,2010,93
1479,96.09,54.13,2011,93
1480,96.09,54.13,2012,93
1481,96.09,54.13,2013,93
1482,96.09,54.13,2014,93
1483,96.09,54.13,2015,93
1484,96.09,54.13,2016,93
1485,96.09,54.13,2017,93
1486,96.09,54.13,2018,93
1487,96.09,54.13,2019,93
1488,96.09,54.13,2020,93
1489,499.85,196.39,2005,94
1490,499.85,196.39,2006,94
1491,499.85,196.39,2007,94
1492,499.85,196.39,2008,94
1493,499.85,196.39,2009,94
1494,499.85,196.39,2010,94
1495,499.85,196.39,2011,94
1496,499.85,196.39,2012,94
1497,499.85,196.39,2013,94
1498,499.85,196.39,2014,94
1499,499.85,196.39,2015,94
1500,499.85,196.39,2016,94
1501,499.85,196.39,2017,94
1502,499.85,196.39,2018,94
1503,499.85,196.39,2019,94
1504,499.85,196.39,2020,94
1505,1187.51,673.66,2005,95
1506,1187.51,673.66,2006,95
1507,1187.51,673.66,2007,95
1508,1187.51,673.66,2008,95
1509,1187.51,673.66,2009,95
1510,1187.51,673.66,2010,95
1511,1187.51,673.66,2011,95
1512,1187.51,673.66,2012,95
1513,1187.51,673.66,2013,95
1514,1187.51,673.66,2014,95
1515,1187.51,673.66,2015,95
1516,1187.51,673.66,2016,95
1517,1187.51,673.66,2017,95
1518,1187.51,673.66,2018,95
1519,1187.51,673.66,2019,95
1520,1187.51,673.66,2020,95
1521,2098.02,1057.71,2005,96
1522,2098.02,1057.71,2006,96
1523,2098.02,1057.71,2007,96
1524,2098.02,1057.71,2008,96
1525,2098.02,1057.71,2009,96
1526,2098.02,1057.71,2010,96
1527,2098.02,1057.71,2011,96
1528,2098.02,1057.71,2012,96
1529,2098.02,1057.71,2013,96
1530,2098.02,1057.71,2014,96
1531,2098.02,1057.71,2015,96
1532,2098.02,1057.71,2016,96
1533,2098.02,1057.71,2017,96
1534,2098.02,1057.71,2018,96
1535,2098.02,1057.71,2019,96
1536,2098.02,1057.71,2020,96
1537,70.33,8.39,2005,97
1538,70.33,8.39,2006,97
1539,70.33,8.39,2007,97
1540,70.33,8.39,2008,97
1541,70.33,8.39,2009,97
1542,70.33,8.39,2010,97
1543,70.33,8.39,2011,97
1544,70.33,8.39,2012,97
1545,70.33,8.39,2013,97
1546,70.33,8.39,2014,97
1547,70.33,8.39,2015,97
1548,70.33,8.39,2016,97
1549,70.33,8.39,2017,97
1550,70.33,8.39,2018,97
1551,70.33,8.39,2019,97
1552,70.33,8.39,2020,97
1553,302.58,151.85,2005,98
1554,302.58,151.85,2006,98
1555,302.58,151.85,2007,98
1556,302.58,151.85,2008,98
1557,302.58,151.85,2009,98
1558,302.58,151.85,2010,98
1559,302.58,151.85,2011,98
1560,302.58,151.85,2012,98
1561,302.58,151.85,2013,98
1562,302.58,151.85,2014,98
1563,302.58,151.85,2015,98
1564,302.58,151.85,2016,98
1565,302.58,151.85,2017,98
1566,302.58,151.85,2018,98
1567,302.58,151.85,2019,98
1568,302.58,151.85,2020,98
1569,936.21,227.84,2005,99
1570,936.21,227.84,2006,99
1571,936.21,227.84,2007,99
1572,936.21,227.84,2008,99
1573,936.21,227.84,2009,99
1574,936.21,227.84,2010,99
1575,936.21,227.84,2011,99
1576,936.21,227.84,2012,99
1577,936.21,227.84,2013,99
1578,936.21,227.84,2014,99
1579,936.21,227.84,2015,99
1580,936.21,227.84,2016,99
1581,936.21,227.84,2017,99
1582,936.21,227.84,2018,99
1583,936.21,227.84,2019,99
1584,936.21,227.84,2020,99
1585,26.95,2.79,2005,100
1586,26.95,2.79,2006,100
1587,26.95,2.79,2007,100
1588,26.95,2.79,2008,100
1589,26.95,2.79,2009,100
1590,26.95,2.79,2010,100
1591,26.95,2.79,2011,100
1592,26.95,2.79,2012,100
1593,26.95,2.79,2013,100
1594,26.95,2.79,2014,100
1595,26.95,2.79,2015,100
1596,26.95,2.79,2016,100
1597,26.95,2.79,2017,100
1598,26.95,2.79,2018,100
1599,26.95,2.79,2019,100
1600,26.95,2.79,2020,100
1601,311.85,115.01,2005,101
1602,311.85,115.01,2006,101
1603,311.85,115.01,2007,101
1604,311.85,115.01,2008,101
1605,311.85,115.01,2009,101
1606,311.85,115.01,2010,101
1607,311.85,115.01,2011,101
1608,311.85,115.01,2012,101
1609,311.85,115.01,2013,101
1610,311.85,115.01,2014,101
1611,311.85,115.01,2015,101
1612,311.85,115.01,2016,101
1613,311.85,115.01,2017,101
1614,311.85,115.01,2018,101
1615,311.85,115.01,2019,101
1616,311.85,115.01,2020,101
1617,193.50,54.86,2005,102
1618,193.50,54.86,2006,102
1619,193.50,54.86,2007,102
1620,193.50,54.86,2008,102
1621,193.50,54.86,2009,102
1622,193.50,54.86,2010,102
1623,193.50,54.86,2011,102
1624,193.50,54.86,2012,102
1625,193.50,54.86,2013,102
1626,193.50,54.86,2014,102
1627,193.50,54.86,2015,102
1628,193.50,54.86,2016,102
1629,193.50,54.86,2017,102
1630,193.50,54.86,2018,102
1631,193.50,54.86,2019,102
1632,193.50,54.86,2020,102
1633,248.79,50.16,2005,103
1634,248.79,50.16,2006,103
1635,248.79,50.16,2007,103
1636,248.79,50.16,2008,103
1637,248.79,50.16,2009,103
1638,248.79,50.16,2010,103
1639,248.79,50.16,2011,103
1640,248.79,50.16,2012,103
1641,248.79,50.16,2013,103
1642,248.79,50.16,2014,103
1643,248.79,50.16,2015,103
1644,248.79,50.16,2016,103
1645,248.79,50.16,2017,103
1646,248.79,50.16,2018,103
1647,248.79,50.16,2019,103
1648,248.79,50.16,2020,103
1649,1699.27,19.41,2005,104
1650,1699.27,19.41,2006,104
1651,1699.27,19.41,2007,104
1652,1699.27,19.41,2008,104
1653,1699.27,19.41,2009,104
1654,1699.27,19.41,2010,104
1655,1699.27,19.41,2011,104
1656,1699.27,19.41,2012,104
1657,1699.27,19.41,2013,104
1658,1699.27,19.41,2014,104
1659,1699.27,19.41,2015,104
1660,1699.27,19.41,2016,104
1661,1699.27,19.41,2017,104
1662,1699.27,19.41,2018,104
1663,1699.27,19.41,2019,104
1664,1699.27,19.41,2020,104
1665,142.04,26.30,2005,105
1666,142.04,26.30,2006,105
1667,142.04,26.30,2007,105
1668,142.04,26.30,2008,105
1669,142.04,26.30,2009,105
1670,142.04,26.30,2010,105
1671,142.04,26.30,2011,105
1672,142.04,26.30,2012,105
1673,142.04,26.30,2013,105
1674,142.04,26.30,2014,105
1675,142.04,26.30,2015,105
1676,142.04,26.30,2016,105
1677,142.04,26.30,2017,105
1678,142.04,26.30,2018,105
1679,142.04,26.30,2019,105
1680,142.04,26.30,2020,105
1681,2489.85,2483.55,2005,106
1682,2489.85,2483.55,2006,106
1683,2489.85,2483.55,2007,106
1684,2489.85,2483.55,2008,106
1685,2489.85,2483.55,2009,106
1686,2489.85,2483.55,2010,106
1687,2489.85,2483.55,2011,106
1688,2489.85,2483.55,2012,106
1689,2489.85,2483.55,2013,106
1690,2489.85,2483.55,2014,106
1691,2489.85,2483.55,2015,106
1692,2489.85,2483.55,2016,106
1693,2489.85,2483.55,2017,106
1694,2489.85,2483.55,2018,106
1695,2489.85,2483.55,2019,106
1696,2489.85,2483.55,2020,106
1697,740.64,695.77,2005,107
1698,740.64,695.77,2006,107
1699,740.64,695.77,2007,107
1700,740.64,695.77,2008,107
1701,740.64,695.77,2009,107
1702,740.64,695.77,2010,107
1703,740.64,695.77,2011,107
1704,740.64,695.77,2012,107
1705,740.64,695.77,2013,107
1706,740.64,695.77,2014,107
1707,740.64,695.77,2015,107
1708,740.64,695.77,2016,107
1709,740.64,695.77,2017,107
1710,740.64,695.77,2018,107
1711,740.64,695.77,2019,107
1712,740.64,695.77,2020,107
1713,343.33,204.47,2005,108
1714,343.33,204.47,2006,108
1715,343.33,204.47,2007,108
1716,343.33,204.47,2008,108
1717,343.33,204.47,2009,108
1718,343.33,204.47,2010,108
1719,343.33,204.47,2011,108
1720,343.33,204.47,2012,108
1721,343.33,204.47,2013,108
1722,343.33,204.47,2014,108
1723,343.33,204.47,2015,108
1724,343.33,204.47,2016,108
1725,343.33,204.47,2017,108
1726,343.33,204.47,2018,108
1727,343.33,204.47,2019,108
1728,343.33,204.47,2020,108
1729,117.14,28.94,2005,109
1730,117.14,28.94,2006,109
