id,available_balance,retired_balance,blocked_balance,harvest_year,harvest_id,user_id,updated_on,platform_id
24954,1096,0,0,2020,234,392,2024-11-25 10:38:28.579392,4
13145,0,0,0,2010,59,492,2024-06-18 01:37:01.025109,2
13129,0,0,0,2010,49,484,2024-06-18 01:35:55.995435,2
13155,0,0,0,2010,60,482,2024-06-18 01:35:41.012333,2
13085,0,0,0,2010,1,474,2024-06-18 01:49:55.832172,4
13156,0,0,0,2010,150,480,2024-06-18 01:35:26.278111,2
13130,0,0,0,2010,102,482,2024-06-18 01:35:41.129544,2
13105,0,0,0,2010,40,478,2024-06-18 01:35:05.938489,2
13134,0,0,0,2010,188,488,2024-06-18 01:36:31.39721,2
13168,0,0,0,2010,196,480,2024-06-18 01:35:26.436148,2
13165,0,0,0,2010,127,474,2024-06-18 01:34:36.204502,2
13135,0,0,0,2010,202,476,2024-06-18 01:34:51.442448,2
13083,0,0,0,2010,219,472,2024-06-18 01:34:21.525275,2
24955,77392,0,0,2020,234,394,2024-11-25 10:38:38.439989,4
13088,0,0,0,2010,145,478,2024-06-18 01:35:06.248917,2
13131,0,0,0,2010,98,464,2024-06-18 01:33:21.120085,2
13122,0,0,0,2010,152,458,2024-06-18 01:32:30.847524,2
13078,0,0,0,2010,140,456,2024-06-18 01:32:16.064223,2
13137,0,0,0,2010,66,468,2024-06-18 01:33:51.019065,2
13132,0,0,0,2010,174,442,2024-06-18 01:30:51.396683,2
13164,0,0,0,2010,54,436,2024-06-18 01:30:05.999981,2
13149,0,0,0,2010,18,432,2024-06-18 01:29:30.918936,2
24956,5965,0,0,2020,234,396,2024-11-25 10:38:43.440928,4
13106,0,0,0,2010,231,468,2024-06-18 01:33:51.520565,2
13115,0,0,0,2010,221,412,2024-06-18 01:21:51.552271,2
13103,0,0,0,2010,22,420,2024-06-18 01:27:50.900653,2
13100,0,0,0,2010,186,416,2024-06-18 01:26:41.45997,2
13125,0,0,0,2010,160,410,2024-06-18 01:19:01.539376,2
13142,0,0,0,2010,214,428,2024-06-18 01:29:01.517804,2
8178,0,0,0,2010,207,410,2024-06-18 01:19:01.728858,2
6780,0,0,0,2010,210,410,2024-06-18 01:19:01.740962,2
12292,0,0,0,2010,211,410,2024-06-18 01:19:01.744697,2
13173,0,0,0,2010,133,420,2022-09-06 18:17:58.325057,4
13176,0,1,0,2010,46,887,2022-09-06 18:17:58.325057,3
13177,0,0,0,2010,8,677,2022-09-06 18:17:58.325057,2
13178,619,0,0,2010,77,836,2022-09-06 18:17:58.325057,2
13179,122348,0,0,2010,59,1305,2022-09-06 18:17:58.325057,2
13181,0,0,0,2010,73,677,2022-09-06 18:17:58.325057,2
13182,0,0,0,2010,175,677,2022-09-06 18:17:58.325057,2
13175,0,0,0,2010,28,410,2024-06-18 01:19:01.008539,2
13186,0,0,0,2010,74,470,2022-09-06 18:17:58.325057,4
13188,0,0,0,2010,24,470,2022-09-06 18:17:58.325057,2
13189,0,0,0,2010,153,82,2022-09-06 18:17:58.325057,1
13192,0,1,0,2010,10,1103,2022-09-06 18:17:58.325057,4
13183,0,0,0,2010,75,430,2024-06-18 01:29:16.063912,2
13197,0,0,0,2010,88,724,2022-09-06 18:17:58.325057,4
13199,0,0,2,2010,225,828,2023-03-16 16:20:20.733782,2
13200,0,0,0,2010,93,505,2022-09-06 18:17:58.325057,4
13201,0,1,0,2010,15,793,2022-09-06 18:17:58.325057,3
13202,0,0,222683,2010,155,98,2023-03-16 16:27:02.039924,2
13194,3,0,0,2010,233,394,2024-12-13 12:38:23.941416,3
13204,0,0,0,2010,119,446,2022-09-06 18:17:58.325057,4
13206,0,0,0,2010,65,402,2022-09-06 18:17:58.325057,1
13141,0,18,0,2010,64,1103,2023-08-31 12:03:48.098214,4
13193,25104,0,0,2010,42,208,2023-07-05 10:34:53.406857,2
13208,0,0,0,2010,12,3,2022-09-06 18:17:58.325057,1
13209,0,0,0,2010,208,820,2022-09-06 18:17:58.325057,2
13210,0,1,0,2010,177,806,2022-09-06 18:17:58.325057,3
13211,0,0,0,2010,85,723,2022-09-06 18:17:58.325057,2
13212,0,2,0,2010,122,703,2022-09-06 18:17:58.325057,3
13215,946,0,0,2010,51,446,2022-09-06 18:17:58.325057,2
13217,0,0,0,2010,157,114,2022-09-06 18:17:58.325057,1
13219,43,0,0,2010,139,446,2022-09-06 18:17:58.325057,2
13220,0,1,0,2010,13,1067,2022-09-06 18:17:58.325057,4
13223,0,0,0,2010,16,420,2022-09-06 18:17:58.325057,3
13225,0,0,0,2010,126,420,2022-09-06 18:17:58.325057,4
13226,0,0,0,2010,58,400,2022-09-06 18:17:58.325057,1
13227,0,0,0,2010,157,450,2022-09-06 18:17:58.325057,3
13228,0,1,0,2010,56,749,2022-09-06 18:17:58.325057,3
13236,0,0,0,2010,50,426,2024-06-18 01:28:40.982073,2
13231,0,0,0,2010,171,470,2022-09-06 18:17:58.325057,2
13232,0,0,0,2010,47,724,2022-09-06 18:17:58.325057,2
13234,0,1,0,2010,177,620,2022-09-06 18:17:58.325057,3
13241,0,8,0,2010,53,506,2022-09-06 18:17:58.325057,4
13243,0,1,0,2010,53,660,2022-09-06 18:17:58.325057,3
13245,0,0,0,2010,103,418,2022-09-06 18:17:58.325057,3
13240,0,0,0,2010,220,424,2024-06-18 01:28:26.538272,2
13248,0,0,0,2010,102,724,2022-09-06 18:17:58.325057,4
13249,0,2,0,2010,131,853,2022-09-06 18:17:58.325057,4
13250,0,0,0,2010,89,820,2022-09-06 18:17:58.325057,4
13251,0,0,0,2010,45,438,2022-09-06 18:17:58.325057,3
13253,0,3,0,2010,91,853,2022-09-06 18:17:58.325057,4
13257,0,0,4062,2010,16,74,2022-09-21 11:33:15.358022,2
13263,0,0,0,2010,111,492,2022-09-06 18:17:58.325057,4
21008,294500,0,0,2010,177,1543,2025-06-24 16:06:24.641549,4
13180,0,0,0,2010,65,418,2024-06-18 01:27:36.044315,2
2120,0,0,0,2010,197,492,2024-06-18 01:37:01.471181,2
13185,0,0,0,2010,189,486,2024-06-18 01:36:11.424452,2
13261,0,0,0,2010,40,484,2024-06-18 01:35:55.968221,2
13233,0,0,0,2010,52,482,2024-06-18 01:35:40.98678,2
13254,0,0,0,2010,36,480,2024-06-18 01:35:25.931742,2
13214,0,0,0,2010,160,478,2024-06-18 01:35:06.296013,2
13198,0,0,0,2010,55,474,2024-06-18 01:34:35.987363,2
13213,0,0,0,2010,46,468,2024-06-18 01:33:50.957396,2
23405,0,0,0,2010,68,631,2024-10-07 17:25:15.957583,4
13205,0,0,0,2010,118,460,2024-06-18 01:32:46.199364,2
13259,0,0,0,2010,193,444,2024-06-18 01:31:11.463466,2
13244,0,0,0,2010,37,442,2024-06-18 01:30:50.942168,2
13238,0,0,0,2010,45,440,2024-06-18 01:30:35.962866,2
13221,0,0,0,2010,167,468,2024-06-18 01:33:51.317131,2
13191,0,0,0,2010,15,434,2024-06-18 01:29:45.908992,2
13224,0,0,0,2010,18,412,2024-06-18 01:21:50.926523,2
13218,0,0,0,2010,97,430,2024-06-18 01:29:16.122514,2
13242,0,0,0,2010,106,416,2024-06-18 01:26:41.183736,2
13260,0,0,0,2010,232,432,2024-06-18 01:29:31.574302,2
23439,1245,0,0,2010,68,2099,2024-10-07 17:25:15.9633,4
13237,0,0,0,2010,62,440,2024-06-18 01:30:36.023222,2
13196,0,0,0,2010,111,416,2024-06-18 01:26:41.201197,2
13269,0,1,0,2010,116,673,2022-09-06 18:17:58.325057,3
13270,0,0,0,2010,5,677,2022-09-06 18:17:58.325057,2
13272,0,47,0,2010,89,507,2022-09-06 18:17:58.325057,4
13268,0,0,0,2010,49,410,2024-06-18 01:19:01.103436,2
13276,0,5009,0,2010,231,507,2022-09-06 18:17:58.325057,4
13278,0,0,0,2010,190,458,2022-09-06 18:17:58.325057,4
13280,0,0,0,2010,98,633,2022-09-06 18:17:58.325057,2
13281,93750,0,0,2010,7,921,2022-09-06 18:17:58.325057,2
13283,0,0,0,2010,77,631,2022-09-06 18:17:58.325057,2
13288,0,4,0,2010,65,506,2022-09-06 18:17:58.325057,4
13235,7,0,0,2010,121,372,2023-08-15 10:45:44.934823,4
13266,7,0,0,2010,95,216,2023-06-16 14:50:22.843227,4
13304,0,0,0,2010,85,428,2024-06-18 01:29:01.086603,2
13291,0,0,0,2010,103,633,2022-09-06 18:17:58.325057,2
13295,0,0,0,2010,142,402,2022-09-06 18:17:58.325057,4
13297,16667,0,0,2010,23,836,2022-09-06 18:17:58.325057,2
13298,0,2,0,2010,76,853,2022-09-06 18:17:58.325057,4
13300,0,0,0,2010,86,834,2022-09-06 18:17:58.325057,2
13301,367,0,0,2010,58,448,2022-09-06 18:17:58.325057,2
13302,0,0,0,2010,159,486,2022-09-06 18:17:58.325057,3
13305,0,5,0,2010,161,853,2022-09-06 18:17:58.325057,4
13306,0,1,0,2010,147,880,2022-09-06 18:17:58.325057,3
13312,0,0,0,2010,1,448,2022-12-14 15:08:15.952454,4
13313,0,0,6,2010,199,828,2023-03-16 16:20:20.807798,2
13315,0,0,0,2010,126,484,2022-09-06 18:17:58.325057,4
13318,0,0,0,2010,210,210,2022-09-06 18:17:58.325057,1
13320,0,9,0,2010,221,506,2022-09-06 18:17:58.325057,4
13321,0,0,103094,2010,177,639,2023-03-16 16:18:04.190856,2
24958,0,0,0,2020,234,1762,2024-11-28 11:32:53.508618,4
13324,0,0,0,2010,210,470,2022-09-06 18:17:58.325057,4
13325,0,0,0,2010,123,488,2022-09-06 18:17:58.325057,4
13326,6992,0,0,2010,6,1278,2022-09-06 18:17:58.325057,4
13329,18,0,0,2010,85,448,2022-09-06 18:17:58.325057,2
13330,0,838,0,2010,210,507,2022-09-06 18:17:58.325057,4
13331,0,0,0,2010,122,444,2022-09-06 18:17:58.325057,4
13327,0,0,0,2010,40,426,2024-06-18 01:28:40.952138,2
13334,0,0,0,2010,160,724,2022-09-06 18:17:58.325057,2
13335,0,0,0,2010,13,430,2022-09-06 18:17:58.325057,3
13337,0,0,0,2010,140,476,2022-09-06 18:17:58.325057,3
13338,0,1,0,2010,109,716,2022-09-06 18:17:58.325057,3
13339,0,0,0,2010,207,820,2022-09-06 18:17:58.325057,4
13340,0,1,0,2010,220,713,2022-09-06 18:17:58.325057,3
13341,0,0,0,2010,173,724,2022-09-06 18:17:58.325057,2
13342,20158,0,0,2010,194,448,2022-09-06 18:17:58.325057,2
13343,0,0,0,2010,175,3,2022-09-06 18:17:58.325057,1
13345,0,0,0,2010,124,633,2022-09-06 18:17:58.325057,2
13348,0,0,0,2010,198,724,2022-09-06 18:17:58.325057,2
13273,0,0,0,2010,14,490,2024-06-18 01:36:45.918312,2
13352,0,1,0,2010,15,805,2022-09-06 18:17:58.325057,3
13239,161147,0,0,2010,233,534,2024-10-07 15:50:37.556119,2
13308,0,0,0,2010,143,466,2024-06-18 01:33:36.228954,2
13309,0,0,0,2010,123,502,2024-06-18 01:38:26.189611,2
24957,0,0,0,2020,234,2177,2024-11-28 11:33:08.512335,4
23406,0,0,0,2010,71,631,2024-10-07 17:25:15.965001,4
13307,0,0,0,2010,182,500,2024-06-18 01:38:06.551914,2
13349,0,0,0,2010,28,488,2024-06-18 01:36:30.932813,2
13289,0,0,0,2010,227,496,2024-06-18 01:37:36.515185,2
13346,0,0,0,2010,145,482,2024-06-18 01:35:41.258568,2
13294,0,0,0,2010,138,480,2024-06-18 01:35:26.243262,2
23440,1363,0,0,2010,71,2099,2024-10-07 17:25:15.967943,4
13310,0,0,0,2010,161,484,2024-06-18 01:35:56.320381,2
13316,0,0,0,2010,33,472,2024-06-18 01:34:20.92178,2
13285,0,0,0,2010,208,484,2024-06-18 01:35:56.479441,2
13287,0,0,0,2010,186,478,2024-06-18 01:35:06.385396,2
13350,0,0,0,2010,183,480,2024-06-18 01:35:26.389048,2
13286,0,0,0,2010,146,472,2024-06-18 01:34:21.277653,2
13336,0,0,0,2010,13,464,2024-06-18 01:33:20.886653,2
13333,0,0,0,2010,207,462,2024-06-18 01:33:06.613379,2
13328,0,0,0,2010,39,460,2024-06-18 01:32:45.944526,2
13264,0,0,0,2010,168,458,2024-06-18 01:32:30.898189,2
13292,0,0,0,2010,137,454,2024-06-18 01:31:56.276103,2
13284,0,0,0,2010,222,468,2024-06-18 01:33:51.4969,2
13311,0,0,0,2010,226,468,2024-06-18 01:33:51.51027,2
13274,0,0,0,2010,156,412,2024-06-18 01:21:51.33055,2
13282,0,0,0,2010,60,414,2024-06-18 01:25:41.226594,2
13293,0,0,0,2010,32,424,2024-06-18 01:28:25.944709,2
13267,0,0,0,2010,67,410,2024-06-18 01:19:01.180705,2
13319,0,0,0,2010,33,424,2024-06-18 01:28:25.948231,2
23407,0,0,0,2010,145,631,2024-10-07 17:25:15.971037,4
13355,0,1,0,2010,176,733,2022-09-06 18:17:58.325057,3
13360,0,1,0,2010,12,699,2022-09-06 18:17:58.325057,3
13361,0,0,0,2010,169,410,2022-09-06 18:17:58.325057,4
13406,0,0,0,2010,77,416,2024-06-18 01:26:41.094234,2
13365,0,1,0,2010,139,695,2022-09-06 18:17:58.325057,3
13366,10,0,0,2010,173,270,2022-09-06 18:17:58.325057,3
13369,0,0,0,2010,44,230,2022-09-06 18:17:58.325057,1
13354,0,4,0,2010,98,853,2023-04-27 14:35:28.488317,4
23441,2256,0,0,2010,145,2099,2024-10-07 17:25:15.973209,4
13370,0,6,0,2010,202,717,2022-09-06 18:17:58.325057,3
13371,0,12,0,2010,177,872,2022-09-06 18:17:58.325057,3
13372,0,0,0,2010,79,402,2022-09-06 18:17:58.325057,4
13419,0,0,0,2010,46,428,2024-06-18 01:29:00.971297,2
13414,0,0,0,2010,41,496,2024-06-18 01:37:35.94704,2
13379,0,0,0,2010,140,430,2022-09-06 18:17:58.325057,4
13387,0,0,0,2010,112,502,2022-09-06 18:17:58.325057,3
13388,0,1,0,2010,84,880,2022-09-06 18:17:58.325057,3
13392,0,0,0,2010,141,614,2022-09-06 18:17:58.325057,2
13396,0,0,0,2010,224,574,2022-09-06 18:17:58.325057,4
13403,0,0,0,2010,165,164,2022-11-10 08:39:50.067705,2
13405,0,0,0,2010,116,3,2022-09-06 18:17:58.325057,1
13408,0,0,0,2010,76,402,2022-09-06 18:17:58.325057,4
23408,0,0,0,2010,64,631,2024-10-07 17:25:15.976119,4
13412,0,0,0,2010,13,400,2022-09-06 18:17:58.325057,1
13415,0,0,0,2010,122,723,2022-09-06 18:17:58.325057,4
13416,0,0,0,2010,15,400,2022-09-06 18:17:58.325057,4
13418,0,0,0,2010,13,418,2022-09-06 18:17:58.325057,3
13401,0,0,0,2010,211,490,2024-06-18 01:36:46.502289,2
13423,0,0,0,2010,112,470,2022-09-06 18:17:58.325057,4
24959,4,0,0,2020,234,5,2024-11-28 16:10:28.581567,4
13425,0,0,0,2010,80,500,2022-09-06 18:17:58.325057,3
13427,0,0,0,2010,160,488,2024-06-18 01:36:31.300757,2
13428,0,0,0,2010,68,46,2022-09-06 18:17:58.325057,1
13430,0,0,0,2010,225,337,2022-09-06 18:17:58.325057,3
13432,0,0,0,2010,60,724,2022-09-06 18:17:58.325057,4
13433,0,0,0,2010,149,677,2022-09-06 18:17:58.325057,2
13434,159,0,0,2010,225,448,2022-09-06 18:17:58.325057,2
13435,0,0,0,2010,110,468,2022-09-06 18:17:58.325057,3
13436,0,1,0,2010,44,887,2022-09-06 18:17:58.325057,3
13420,0,0,0,2010,84,424,2024-06-18 01:28:26.097247,2
13441,380,0,0,2010,152,834,2022-09-06 18:17:58.325057,4
13442,0,0,0,2010,227,406,2022-09-06 18:17:58.325057,1
13443,0,0,0,2010,205,470,2022-09-06 18:17:58.325057,2
13444,0,2,0,2010,176,1164,2022-09-06 18:17:58.325057,4
13409,0,0,0,2010,133,486,2024-06-18 01:36:11.227645,2
13402,0,0,0,2010,11,412,2024-06-18 01:21:50.900358,2
23442,2654,0,0,2010,64,2099,2024-10-07 17:25:15.978963,4
13413,0,0,0,2010,17,502,2024-06-18 01:38:25.888392,2
13377,0,0,0,2010,43,500,2024-06-18 01:38:06.079195,2
13376,0,0,0,2010,184,498,2024-06-18 01:37:51.366463,2
13358,0,0,0,2010,122,496,2024-06-18 01:37:36.1906,2
23409,0,0,0,2010,69,631,2024-10-07 17:25:15.980658,4
13410,0,0,0,2010,54,482,2024-06-18 01:35:40.993487,2
13440,0,0,0,2010,214,480,2024-06-18 01:35:26.495223,2
13368,0,0,0,2010,143,478,2024-06-18 01:35:06.242215,2
13394,0,0,0,2010,209,476,2024-06-18 01:34:51.463337,2
13429,0,0,0,2010,24,474,2024-06-18 01:34:35.899422,2
13383,0,0,0,2010,144,486,2024-06-18 01:36:11.260022,2
13422,0,0,0,2010,108,472,2024-06-18 01:34:21.160732,2
13390,0,0,0,2010,45,468,2024-06-18 01:33:50.954094,2
13391,0,0,0,2010,210,466,2024-06-18 01:33:36.460925,2
13395,0,0,0,2010,23,464,2024-06-18 01:33:20.914688,2
13397,0,0,0,2010,129,460,2024-06-18 01:32:46.232639,2
13367,0,0,0,2010,66,456,2024-06-18 01:32:15.844653,2
13437,0,0,0,2010,36,474,2024-06-18 01:34:35.922779,2
13404,0,0,0,2010,4,454,2024-06-18 01:31:55.881759,2
13380,0,0,0,2010,76,450,2024-06-18 01:31:26.100344,2
13384,0,0,0,2010,85,444,2024-06-18 01:31:11.108672,2
13356,0,0,0,2010,133,456,2024-06-18 01:32:16.033313,2
13431,0,0,0,2010,3,442,2024-06-18 01:30:50.84251,2
13362,0,0,0,2010,175,430,2024-06-18 01:29:16.371692,2
13382,0,0,0,2010,152,444,2024-06-18 01:31:11.315643,2
13445,0,0,0,2010,145,428,2024-06-18 01:29:01.273197,2
13357,0,0,0,2010,74,434,2024-06-18 01:29:46.080923,2
13417,0,0,0,2010,175,424,2024-06-18 01:28:26.384853,2
13381,0,0,0,2010,140,434,2024-06-18 01:29:46.302163,2
23443,2907,0,0,2010,69,2099,2024-10-07 17:25:15.983518,4
11579,0,0,0,2010,229,410,2024-06-18 01:19:01.822382,2
5332,0,0,0,2010,232,410,2024-06-18 01:19:01.840679,2
13448,0,0,0,2010,196,452,2022-09-06 18:17:58.325057,3
13449,218,0,0,2010,173,448,2022-09-06 18:17:58.325057,2
13450,0,0,0,2010,109,525,2022-09-06 18:17:58.325057,2
13451,0,0,0,2010,102,478,2022-09-06 18:17:58.325057,3
13452,0,0,0,2010,115,442,2022-09-06 18:17:58.325057,4
13453,0,1,0,2010,14,673,2022-09-06 18:17:58.325057,3
23410,0,0,0,2010,119,631,2024-10-07 17:25:15.985231,4
13456,0,17,0,2010,1,763,2022-09-06 18:17:58.325057,3
13530,0,0,0,2010,227,428,2024-06-18 01:29:01.556852,2
13460,0,0,0,2010,198,633,2022-09-06 18:17:58.325057,2
13462,0,1,0,2010,136,884,2022-09-06 18:17:58.325057,3
13467,0,0,0,2010,69,575,2022-09-06 18:17:58.325057,2
13469,0,0,0,2010,152,494,2022-09-06 18:17:58.325057,3
13476,0,0,0,2010,135,420,2022-09-06 18:17:58.325057,4
13477,200,0,0,2010,177,621,2022-09-06 18:17:58.325057,2
13481,0,10,0,2010,45,507,2022-09-06 18:17:58.325057,4
13499,0,0,0,2010,119,424,2024-06-18 01:28:26.207515,2
13483,0,0,0,2010,133,450,2022-09-06 18:17:58.325057,4
13486,0,0,0,2010,115,490,2022-09-06 18:17:58.325057,4
13488,2009,0,0,2010,165,448,2022-09-06 18:17:58.325057,2
13489,0,0,0,2010,162,470,2022-09-06 18:17:58.325057,4
13490,0,0,0,2010,47,240,2022-09-06 18:17:58.325057,4
13470,0,0,0,2010,7,422,2024-06-18 01:28:10.986676,2
13493,0,1,0,2010,70,909,2022-09-06 18:17:58.325057,3
13494,0,0,0,2010,232,505,2022-09-06 18:17:58.325057,2
13495,2620,0,0,2010,171,448,2022-09-06 18:17:58.325057,2
13496,0,0,0,2010,146,724,2022-09-06 18:17:58.325057,2
13497,0,1,0,2010,180,870,2022-09-06 18:17:58.325057,3
13498,0,0,0,2010,222,505,2022-09-06 18:17:58.325057,4
13500,0,0,0,2010,162,723,2022-09-06 18:17:58.325057,2
13501,0,0,0,2010,189,724,2022-09-06 18:17:58.325057,4
13502,0,0,0,2010,24,633,2022-09-06 18:17:58.325057,2
13505,0,0,0,2010,10,486,2022-09-06 18:17:58.325057,3
13506,0,1,0,2010,218,887,2022-09-06 18:17:58.325057,3
13507,151,0,0,2010,208,446,2022-09-06 18:17:58.325057,2
13512,0,0,0,2010,101,460,2022-09-06 18:17:58.325057,3
13513,6567,0,0,2010,205,448,2022-09-06 18:17:58.325057,2
24348,320,0,0,2010,16,404,2024-11-25 08:59:01.538776,4
13518,0,0,0,2010,178,502,2022-09-06 18:17:58.325057,3
13519,0,17,0,2010,200,766,2022-09-06 18:17:58.325057,3
13463,0,0,0,2010,97,496,2024-06-18 01:37:36.11233,2
13531,0,0,0,2010,45,550,2022-09-06 18:17:58.325057,3
13532,0,0,0,2010,90,633,2022-09-06 18:17:58.325057,2
13534,7500,0,0,2010,21,850,2022-09-06 18:17:58.325057,4
13461,13163,0,0,2010,76,90,2023-06-05 11:27:15.450866,2
13525,3,0,0,2010,4,919,2023-08-24 11:37:15.61115,4
13529,0,0,0,2010,118,494,2024-06-18 01:37:21.179557,2
13523,0,0,0,2010,54,500,2024-06-18 01:38:06.121916,2
13479,0,0,0,2010,123,498,2024-06-18 01:37:51.186013,2
17933,0,0,0,2010,73,504,2024-06-18 01:38:41.039872,2
13509,0,0,0,2010,173,488,2024-06-18 01:36:31.34495,2
13503,0,0,0,2010,64,484,2024-06-18 01:35:56.04187,2
8944,0,0,0,2010,74,504,2024-06-18 01:38:41.043465,2
13473,0,0,0,2010,8,476,2024-06-18 01:34:50.851972,2
13522,0,0,0,2010,161,480,2024-06-18 01:35:26.313247,2
13515,0,0,0,2010,46,474,2024-06-18 01:34:35.952415,2
13475,0,0,0,2010,32,476,2024-06-18 01:34:50.917728,2
13472,0,0,0,2010,163,458,2024-06-18 01:32:30.881752,2
13487,0,0,0,2010,90,456,2024-06-18 01:32:15.908296,2
13524,0,0,0,2010,206,462,2024-06-18 01:33:06.610054,2
13485,0,0,0,2010,138,456,2024-06-18 01:32:16.057015,2
13528,0,0,0,2010,38,450,2024-06-18 01:31:25.979889,2
13535,0,0,0,2010,3,444,2024-06-18 01:31:10.835452,2
13491,0,0,0,2010,174,454,2024-06-18 01:31:56.389906,2
13504,0,0,0,2010,67,442,2024-06-18 01:30:51.048206,2
13520,0,0,0,2010,56,440,2024-06-18 01:30:36.009031,2
13471,0,0,0,2010,55,434,2024-06-18 01:29:46.025167,2
13484,0,0,0,2010,169,480,2024-06-18 01:35:26.340707,2
13511,0,0,0,2010,189,430,2024-06-18 01:29:16.424539,2
13459,0,0,0,2010,76,420,2024-06-18 01:27:51.058854,2
13510,0,0,0,2010,129,434,2024-06-18 01:29:46.269866,2
13464,0,0,0,2010,219,418,2024-06-18 01:27:36.526276,2
13454,0,0,0,2010,55,416,2024-06-18 01:26:41.029866,2
13526,0,0,0,2010,119,432,2024-06-18 01:29:31.205524,2
13468,0,0,0,2010,45,444,2024-06-18 01:31:10.963136,2
13521,0,0,0,2010,164,416,2024-06-18 01:26:41.377791,2
13533,0,0,0,2010,223,414,2024-06-18 01:25:41.868116,2
13455,0,0,0,2010,214,420,2024-06-18 01:27:51.501116,2
17291,0,0,0,2010,75,504,2024-06-18 01:38:41.046901,2
13540,0,0,0,2010,194,470,2022-09-06 18:17:58.325057,2
13542,3691,0,0,2010,24,448,2022-09-06 18:17:58.325057,2
13543,0,0,0,2010,103,450,2022-09-06 18:17:58.325057,3
13545,0,0,0,2010,121,464,2022-09-06 18:17:58.325057,3
13546,0,0,0,2010,193,470,2022-09-06 18:17:58.325057,2
13538,0,0,0,2010,47,462,2024-06-18 01:33:06.1054,2
13549,0,17,0,2010,1,789,2022-09-06 18:17:58.325057,3
13554,0,0,0,2010,108,496,2022-09-06 18:17:58.325057,3
13555,83042,0,0,2010,10,400,2022-09-06 18:17:58.325057,2
13557,0,0,0,2010,32,820,2022-09-06 18:17:58.325057,4
13558,0,0,0,2010,175,272,2022-09-06 18:17:58.325057,2
13559,0,0,0,2010,4,400,2022-09-06 18:17:58.325057,1
13569,0,0,0,2010,194,452,2024-06-18 01:31:40.865478,2
13566,0,1,0,2010,65,750,2022-09-06 18:17:58.325057,3
13567,0,0,0,2010,184,404,2022-09-06 18:17:58.325057,1
13570,0,0,0,2010,116,456,2022-09-06 18:17:58.325057,3
13571,0,1,0,2010,15,746,2022-09-06 18:17:58.325057,3
13574,0,0,0,2010,169,724,2022-09-06 18:17:58.325057,4
13576,0,1,0,2010,213,870,2022-09-06 18:17:58.325057,3
13578,0,0,0,2010,118,416,2022-09-06 18:17:58.325057,4
13579,0,0,0,2010,30,422,2022-09-06 18:17:58.325057,4
13584,0,0,0,2010,157,723,2022-09-06 18:17:58.325057,2
13585,0,0,0,2010,152,404,2022-09-06 18:17:58.325057,1
13588,0,0,0,2010,44,3,2022-09-06 18:17:58.325057,2
13596,0,0,0,2010,88,1269,2022-12-14 15:08:16.644087,4
13597,0,0,0,2010,66,820,2022-09-06 18:17:58.325057,4
13599,0,1,0,2010,197,880,2022-09-06 18:17:58.325057,3
13550,0,0,0,2010,84,428,2024-06-18 01:29:01.081272,2
13604,0,0,0,2010,200,651,2022-09-06 18:17:58.325057,4
13605,150,0,0,2010,170,448,2022-09-06 18:17:58.325057,2
13607,1913,0,0,2010,150,836,2022-09-06 18:17:58.325057,2
13610,0,0,0,2010,24,454,2024-06-18 01:31:55.943753,2
13616,0,0,0,2010,53,724,2022-09-06 18:17:58.325057,4
23444,2936,0,0,2010,119,2099,2024-10-07 17:25:15.989129,4
13618,0,16,0,2010,166,506,2022-09-06 18:17:58.325057,4
13620,312,0,0,2010,91,448,2022-09-06 18:17:58.325057,2
23411,0,0,0,2010,147,631,2024-10-07 17:25:15.99245,4
24961,0,0,0,2020,234,2182,2024-11-28 16:10:28.579833,4
13622,0,0,0,2010,119,424,2022-09-06 18:17:58.325057,4
13623,0,0,0,2010,86,504,2022-09-06 18:17:58.325057,3
13602,0,0,0,2010,224,424,2024-06-18 01:28:26.553677,2
13625,0,0,0,2010,21,511,2022-09-06 18:17:58.325057,2
13626,0,0,0,2010,167,494,2022-09-06 18:17:58.325057,3
13627,0,0,0,2010,127,402,2022-09-06 18:17:58.325057,3
13628,0,0,0,2010,96,402,2022-09-06 18:17:58.325057,4
13629,47756,0,0,2010,137,402,2022-09-06 18:17:58.325057,2
23544,0,93,0,2010,177,2176,2024-11-28 16:10:13.493538,4
23200,6359,0,0,2010,177,396,2024-06-18 01:20:20.862704,4
13587,0,0,0,2010,45,412,2024-06-18 01:21:50.995559,2
13577,0,0,0,2010,4,502,2024-06-18 01:38:25.840537,2
17107,0,0,0,2010,76,504,2024-06-18 01:38:41.050233,2
13547,0,0,0,2010,37,486,2024-06-18 01:36:10.943646,2
15808,0,0,0,2010,77,504,2024-06-18 01:38:41.053626,2
13619,0,0,0,2010,1,492,2024-06-18 02:06:15.843141,3
13603,0,0,0,2010,225,488,2024-06-18 01:36:31.514699,2
3109,0,0,0,2010,78,504,2024-06-18 01:38:41.056887,2
13608,0,0,0,2010,164,482,2024-06-18 01:35:41.320775,2
13562,0,0,0,2010,7,476,2024-06-18 01:34:50.848585,2
13613,0,0,0,2010,86,478,2024-06-18 01:35:06.068519,2
13553,0,0,0,2010,103,484,2024-06-18 01:35:56.145429,2
13606,0,0,0,2010,13,476,2024-06-18 01:34:50.86911,2
13572,0,0,0,2010,75,480,2024-06-18 01:35:26.061893,2
13582,0,0,0,2010,138,484,2024-06-18 01:35:56.248186,2
