id,supply_type,payment_date,start_date,end_date,register_bank_id,file_generated,response_read,created_by,created_date,last_modified_by,last_modified_date
336,OTHER,2023-03-24 00:00:00,2023-03-22 21:00:00,2023-03-24 21:00:00,1,t,t,1406,2023-03-24 08:58:45.145764,1406,2023-03-24 08:58:52.046324
328,OTHER,2023-03-20 00:00:00,2023-03-18 21:00:00,2023-03-20 21:00:00,2,t,t,1406,2023-03-20 10:22:50.497197,1406,2023-03-20 10:22:58.616537
297,OTHER,2023-03-01 00:00:00,2023-02-27 21:00:00,2023-03-01 21:00:00,1,t,t,1406,2023-03-01 14:47:36.191659,1406,2023-03-01 14:47:42.95329
331,OTHER,2023-03-21 00:00:00,2023-03-19 21:00:00,2023-03-21 21:00:00,1,t,t,1406,2023-03-21 08:50:28.819371,1406,2023-03-21 08:50:53.762643
332,OTHER,2023-03-22 00:00:00,2023-03-20 21:00:00,2023-03-22 21:00:00,1,t,t,1406,2023-03-22 09:14:31.076949,1406,2023-03-22 09:14:41.371652
333,OTHER,2023-03-22 00:00:00,2023-03-20 21:00:00,2023-03-22 21:00:00,2,t,t,1406,2023-03-22 09:17:30.257417,1406,2023-03-22 09:17:36.770862
319,OTHER,2023-03-13 00:00:00,2023-03-08 21:00:00,2023-03-13 21:00:00,1,t,t,1406,2023-03-13 10:58:05.1853,1406,2023-03-13 11:01:48.710743
338,OTHER,2023-03-27 00:00:00,2023-03-25 21:00:00,2023-03-27 21:00:00,1,t,t,1406,2023-03-27 13:59:39.313611,1406,2023-03-27 13:59:45.89774
340,OTHER,2023-03-28 00:00:00,2023-03-26 21:00:00,2023-03-28 21:00:00,1,t,t,1406,2023-03-28 11:30:15.599213,1406,2023-03-28 11:30:22.437308
339,OTHER,2023-03-28 00:00:00,2023-03-26 21:00:00,2023-04-30 21:00:00,1,t,t,1406,2023-03-28 10:41:25.497778,1406,2023-03-28 10:41:47.271366
341,OTHER,2023-03-29 00:00:00,2023-03-27 21:00:00,2023-03-29 21:00:00,1,t,t,1406,2023-03-29 11:21:58.103564,1406,2023-03-29 11:22:13.711557
342,OTHER,2023-03-30 00:00:00,2023-03-28 21:00:00,2023-04-12 21:00:00,1,t,t,1406,2023-03-30 12:10:24.317064,1406,2023-03-30 12:10:33.552617
343,OTHER,2023-03-31 00:00:00,2023-03-29 21:00:00,2023-03-31 21:00:00,1,t,t,1406,2023-03-31 13:53:55.668439,1406,2023-03-31 13:54:35.180842
345,OTHER,2023-04-03 00:00:00,2023-04-01 21:00:00,2023-04-03 21:00:00,2,t,t,1406,2023-04-03 09:51:11.845765,1406,2023-04-03 09:51:21.71446
344,OTHER,2023-03-31 00:00:00,2023-03-29 21:00:00,2023-03-31 21:00:00,1,t,t,1406,2023-03-31 14:10:21.211403,1406,2023-03-31 14:10:30.586501
346,OTHER,2023-04-03 00:00:00,2023-03-30 21:00:00,2023-04-05 21:00:00,1,t,t,1406,2023-04-03 09:55:40.17589,1406,2023-04-03 09:55:49.17898
311,OTHER,2023-03-08 00:00:00,2023-03-03 21:00:00,2023-03-08 21:00:00,1,t,t,1406,2023-03-07 20:33:50.343687,1406,2023-03-08 13:44:25.012832
384,OTHER,2023-05-12 00:00:00,2023-05-08 21:00:00,2023-05-12 21:00:00,1,t,t,1406,2023-05-12 09:37:23.977449,1406,2023-05-12 09:37:32.930433
355,ASSETS,2023-04-10 00:00:00,2023-04-07 21:00:00,2023-04-10 21:00:00,2,t,t,1406,2023-04-10 14:33:56.057528,1406,2023-04-10 14:41:37.068615
347,OTHER,2023-04-04 00:00:00,2023-04-01 21:00:00,2023-04-04 21:00:00,1,t,t,1406,2023-04-04 10:18:08.573543,1406,2023-04-04 10:18:19.119584
348,OTHER,2023-04-04 00:00:00,2023-04-02 21:00:00,2023-04-04 21:00:00,1,t,t,1406,2023-04-04 10:33:29.843266,1406,2023-04-04 10:33:37.013022
356,OTHER,2023-04-10 00:00:00,2023-04-08 21:00:00,2023-04-10 21:00:00,1,t,t,1406,2023-04-10 14:52:24.638694,1406,2023-04-10 14:52:41.855998
358,OTHER,2023-04-10 00:00:00,2023-04-08 21:00:00,2023-04-10 21:00:00,1,t,t,1406,2023-04-10 15:25:32.756347,1406,2023-04-10 15:25:39.830742
349,OTHER,2023-04-05 00:00:00,2023-04-03 21:00:00,2023-04-05 21:00:00,1,t,t,1406,2023-04-05 09:19:35.231419,1406,2023-04-05 09:20:47.83123
393,OTHER,2023-05-29 00:00:00,2023-05-27 21:00:00,2023-06-30 21:00:00,1,t,f,1406,2023-05-29 13:18:55.234243,1406,2023-05-29 13:19:05.085314
374,OTHER,2023-04-26 00:00:00,2023-04-12 21:00:00,2023-04-26 21:00:00,1,t,t,1406,2023-04-26 10:42:08.200275,1406,2023-04-26 10:42:25.086038
367,OTHER,2023-04-17 00:00:00,2023-04-13 21:00:00,2023-05-31 21:00:00,1,t,t,1406,2023-04-17 14:54:08.215223,1406,2023-04-17 14:55:40.15531
359,OTHER,2023-04-11 00:00:00,2023-04-09 21:00:00,2023-04-11 21:00:00,1,t,t,1406,2023-04-11 14:42:00.823024,1406,2023-04-11 14:42:14.988329
385,OTHER,2023-05-15 00:00:00,2023-05-13 21:00:00,2023-05-15 21:00:00,1,t,t,1406,2023-05-15 10:19:38.572682,1406,2023-05-15 10:20:57.416311
352,OTHER,2023-04-06 00:00:00,2023-04-04 21:00:00,2023-04-06 21:00:00,2,t,t,1406,2023-04-06 08:48:56.989503,1406,2023-04-06 10:59:51.774728
388,OTHER,2023-05-19 00:00:00,2023-05-17 21:00:00,2023-05-19 21:00:00,1,t,t,1406,2023-05-19 10:58:18.202798,1406,2023-05-19 10:58:28.544221
375,OTHER,2023-04-27 00:00:00,2023-04-25 21:00:00,2023-04-28 21:00:00,1,t,t,1406,2023-04-27 11:14:06.963565,1406,2023-04-27 11:15:38.348475
368,OTHER,2023-04-20 00:00:00,2023-04-17 21:00:00,2023-04-20 21:00:00,1,t,t,1406,2023-04-20 11:11:01.123281,1406,2023-04-20 11:15:46.957645
351,OTHER,2023-04-06 00:00:00,2023-04-04 21:00:00,2023-04-06 21:00:00,1,t,t,1406,2023-04-06 08:48:01.555845,1406,2023-04-06 10:59:30.120283
353,ASSETS,2023-04-06 00:00:00,2023-04-08 21:00:00,2023-04-10 21:00:00,2,t,t,1406,2023-04-06 08:58:19.440679,1406,2023-04-06 11:00:07.951812
350,OTHER,2023-04-06 00:00:00,2023-04-04 21:00:00,2023-04-06 21:00:00,1,t,t,1406,2023-04-05 16:55:51.571841,1406,2023-04-06 10:58:42.532428
386,OTHER,2023-05-16 00:00:00,2023-05-14 21:00:00,2023-05-16 21:00:00,1,t,t,1406,2023-05-16 09:23:34.01723,1406,2023-05-16 09:23:40.14506
361,OTHER,2023-04-12 00:00:00,2023-04-10 21:00:00,2023-04-12 21:00:00,1,t,t,1406,2023-04-12 13:02:27.819675,1406,2023-04-12 13:02:37.616611
360,ASSETS,2023-04-12 00:00:00,2023-01-08 21:00:00,2023-01-10 21:00:00,2,t,t,1406,2023-04-12 08:53:18.058394,1406,2023-04-12 13:01:15.224623
362,OTHER,2023-04-12 00:00:00,2023-04-11 21:00:00,2023-04-13 21:00:00,1,t,t,1406,2023-04-12 14:26:42.896026,1406,2023-04-12 14:26:49.990773
382,OTHER,2023-05-10 00:00:00,2023-05-08 21:00:00,2023-05-10 21:00:00,1,t,f,1406,2023-05-10 13:05:46.296013,1406,2023-05-10 13:07:30.738491
354,OTHER,2023-04-10 00:00:00,2023-04-06 21:00:00,2023-04-10 21:00:00,1,t,t,1406,2023-04-10 13:06:15.598366,1406,2023-04-10 13:07:16.438122
376,OTHER,2023-04-28 00:00:00,2023-04-26 21:00:00,2023-04-30 21:00:00,1,t,t,1406,2023-04-28 09:54:57.664964,1406,2023-04-28 09:55:24.584634
389,OTHER,2023-05-22 00:00:00,2023-05-18 21:00:00,2023-05-22 21:00:00,1,t,t,1406,2023-05-22 12:40:35.685031,1406,2023-05-22 12:40:57.985985
363,OTHER,2023-04-13 00:00:00,2023-04-11 21:00:00,2023-04-17 21:00:00,1,t,t,1406,2023-04-13 14:25:07.832848,1406,2023-04-13 14:25:14.449024
369,OTHER,2023-04-24 00:00:00,2023-04-19 21:00:00,2023-04-24 21:00:00,1,t,t,1406,2023-04-24 10:32:54.299992,1406,2023-04-24 10:33:07.819264
357,OTHER,2023-04-10 00:00:00,2023-04-08 21:00:00,2023-04-10 21:00:00,2,t,t,1406,2023-04-10 14:54:10.0122,1406,2023-04-10 14:54:18.546743
377,OTHER,2023-05-02 00:00:00,2023-04-29 21:00:00,2023-05-01 21:00:00,1,t,t,1406,2023-05-02 12:31:57.717348,1406,2023-05-02 12:32:37.002062
364,ASSETS,2023-04-13 00:00:00,2023-05-08 21:00:00,2023-05-10 21:00:00,2,t,t,1406,2023-04-13 15:05:30.751716,1406,2023-04-13 15:05:54.489545
365,OTHER,2023-04-14 00:00:00,2023-04-12 21:00:00,2023-04-14 21:00:00,1,t,t,1406,2023-04-14 11:51:03.432536,1406,2023-04-14 11:51:10.116613
366,OTHER,2023-04-14 00:00:00,2023-04-12 21:00:00,2023-04-14 21:00:00,1,t,t,1406,2023-04-14 13:43:35.575146,1406,2023-04-14 13:43:43.444741
380,OTHER,2023-05-08 00:00:00,2023-05-05 21:00:00,2023-05-08 21:00:00,1,t,t,1406,2023-05-08 12:32:47.221157,1406,2023-05-08 12:35:45.22274
370,OTHER,2023-04-25 00:00:00,2023-04-20 21:00:00,2023-04-25 21:00:00,1,t,t,1406,2023-04-25 10:07:41.874006,1406,2023-04-25 10:10:48.098045
371,OTHER,2023-04-25 00:00:00,2023-04-23 21:00:00,2023-04-25 21:00:00,1,t,t,1406,2023-04-25 10:15:18.547908,1406,2023-04-25 10:15:25.716215
381,OTHER,2023-05-08 00:00:00,2023-05-06 21:00:00,2023-05-08 21:00:00,1,t,t,1406,2023-05-08 12:58:46.467089,1406,2023-05-08 12:58:54.535657
378,OTHER,2023-05-03 00:00:00,2023-05-01 21:00:00,2023-05-03 21:00:00,1,t,t,1406,2023-05-03 12:54:37.525433,1406,2023-05-03 12:56:37.455432
372,OTHER,2023-04-25 00:00:00,2023-04-23 21:00:00,2023-05-31 21:00:00,1,t,t,1406,2023-04-25 13:53:21.297606,1406,2023-04-25 13:53:31.88982
373,OTHER,2023-04-25 00:00:00,2023-04-25 21:00:00,2023-04-27 21:00:00,1,t,t,1406,2023-04-25 14:07:33.723725,1406,2023-04-25 14:07:47.739821
379,OTHER,2023-05-05 00:00:00,2023-05-03 21:00:00,2023-05-05 21:00:00,1,t,t,1406,2023-05-05 13:09:39.238749,1406,2023-05-05 13:09:50.715263
383,OTHER,2023-05-11 00:00:00,2023-05-09 21:00:00,2023-05-11 21:00:00,1,t,f,1406,2023-05-11 09:23:59.587711,1406,2023-05-11 09:24:06.397535
390,OTHER,2023-05-22 00:00:00,2023-05-30 21:00:00,2023-06-01 21:00:00,1,t,f,1406,2023-05-22 14:35:04.844163,1406,2023-05-22 14:35:11.862502
391,OTHER,2023-05-26 00:00:00,2023-05-23 21:00:00,2023-06-30 21:00:00,1,t,t,1406,2023-05-26 09:23:04.651046,1406,2023-05-26 09:23:18.656762
387,OTHER,2023-05-18 00:00:00,2023-05-14 21:00:00,2023-05-16 21:00:00,1,t,t,1406,2023-05-18 10:28:04.690176,1406,2023-05-18 10:28:11.085576
392,OTHER,2023-05-26 00:00:00,2023-05-27 21:00:00,2023-05-29 21:00:00,1,t,t,1406,2023-05-26 12:34:36.296556,1406,2023-05-26 12:34:45.438955
394,OTHER,2023-06-28 00:00:00,2023-06-26 21:00:00,2023-06-28 21:00:00,1,t,f,1406,2023-06-28 09:51:09.81172,1406,2023-06-28 09:51:19.289584
