id,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,ucs_amount,fee,payment_type,price,status,total,billet_id,issuer_id,recipient_id,distribution_id,basket_fee_id,additional_info,discount,promo_code_id,commission_sum,commission_id,order_book_queue_id,origin_platform_id,recipient_platform_id
187,834,2023-10-26 12:30:57.851123,918,2023-10-30 15:31:05.367487,,,7031,1300.00,CREDIT_CARD,133.97,PROCESSED,1300.00,,834,6,37419,10,"{""paymentDate"": ""2023-10-30T08:02:13.618876-03:00"", ""additionalCreditCardPaymentInfo"": {""brand"": ""MASTER"", ""cardNumber"": ""552289******9877"", ""installments"": 8, ""cardHolderName"": ""mateus santos costa""}}",0.00,,,,,4,4
198,1582,2024-04-04 18:21:49.567683,933,2024-04-04 18:22:19.10598,,,430256,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1582,846,37578,10,"{""paymentDate"": ""2024-04-04T18:22:05.684068272-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
188,6,2023-11-28 16:55:16.760697,933,2023-11-28 16:55:55.801931,,,7,25.90,ELECTRONIC_TRANSFER,130.26,PROCESSED,25.90,,6,1920,37456,10,"{""paymentDate"": ""2023-11-28T16:55:40.735917677-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
195,625,2024-03-18 16:58:30.633477,918,2024-03-28 15:27:49.461914,,,55000,1300.00,BILLET,145.49,PROCESSED,1300.00,429,625,1543,37559,10,"{""paymentDate"": ""2024-03-20T03:45:12.400289833-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
193,1525,2024-01-10 17:40:42.406021,933,2024-01-10 17:43:21.076072,Digitou 2 onde deveria ser 2000,INCORRECT_DATA,2,25.90,,127.18,DENIED,25.90,,1525,1951,,10,,0.00,,,,,,
191,1525,2023-12-26 09:59:42.729756,933,2024-01-10 17:43:32.183889,,,2,25.90,,128.87,ARCHIVED,25.90,,1525,1951,,10,,0.00,,,,,,
206,1585,2024-04-04 18:53:17.383727,933,2024-04-04 18:53:51.50111,,,85753,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1585,846,37588,10,"{""paymentDate"": ""2024-04-04T18:53:38.143425761-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
185,572,2023-10-26 11:53:35.003976,918,2024-01-19 16:32:27.221825,,,11000,1300.00,BILLET,133.97,PROCESSED,1300.00,422,572,1883,37495,10,"{""paymentDate"": ""2024-01-19T02:18:02.334981629-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
205,1585,2024-04-04 18:52:34.99506,933,2024-04-04 18:53:18.342181,,,514539,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1585,1085,37587,10,"{""paymentDate"": ""2024-04-04T18:53:04.78192942-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
201,1584,2024-04-04 18:43:54.33661,933,2024-04-04 18:44:29.038071,,,12845,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1584,846,37582,10,"{""paymentDate"": ""2024-04-04T18:44:14.082593039-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
199,1582,2024-04-04 18:24:26.544227,933,2024-04-04 18:24:59.738483,,,1290783,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1582,1087,37579,10,"{""paymentDate"": ""2024-04-04T18:24:43.998205743-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
186,572,2023-10-26 11:56:44.737527,918,2024-01-19 16:32:44.006288,,,6001,1300.00,BILLET,133.97,PROCESSED,1300.00,421,572,1866,37496,10,"{""paymentDate"": ""2024-01-19T02:18:02.376304207-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
197,1582,2024-04-04 18:20:04.148119,933,2024-04-04 18:20:56.987862,,,2581564,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1582,1085,37577,10,"{""paymentDate"": ""2024-04-04T18:20:40.413865318-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
204,1585,2024-04-04 18:52:00.408412,933,2024-04-04 18:52:42.348536,,,257270,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1585,1087,37586,10,"{""paymentDate"": ""2024-04-04T18:52:27.468116415-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
203,1585,2024-04-04 18:49:50.345553,933,2024-04-04 18:50:45.790843,,,514539,1300.00,ELECTRONIC_TRANSFER,156.53,PROCESSED,1300.00,,1585,1086,37585,10,"{""paymentDate"": ""2024-04-04T18:50:08.405839696-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
196,1525,2024-03-21 19:53:41.60328,918,2024-04-09 09:36:06.329084,,,2000,1300.00,BILLET,145.49,PROCESSED,1300.00,433,1525,1988,37591,10,"{""paymentDate"": ""2024-04-09T04:09:27.404841192-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
189,1632,2023-12-19 09:49:51.340578,1632,2023-12-19 09:49:51.340578,,,1000000,1300.00,,128.87,ARCHIVED,1300.00,,1632,1948,,10,,0.00,,,,,,
211,6,2024-05-01 17:48:18.624689,933,2024-05-01 18:11:29.758843,,,1,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,669,37602,10,"{""paymentDate"": ""2024-05-01T18:10:22.286612141-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
210,6,2024-05-01 17:47:27.211095,933,2024-05-01 18:11:41.295026,,,2,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,1389,37603,10,"{""paymentDate"": ""2024-05-01T18:10:25.644442836-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
209,6,2024-05-01 17:46:41.027287,933,2024-05-01 18:11:52.854478,,,1,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,2028,37604,10,"{""paymentDate"": ""2024-05-01T18:10:29.097780886-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
207,6,2024-05-01 17:34:02.331202,933,2024-05-01 18:12:16.74296,,,5,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,1716,37606,10,"{""paymentDate"": ""2024-05-01T18:10:39.229434542-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
192,645,2024-01-04 08:49:48.472175,645,2024-01-04 08:49:48.472175,,,3932,1300.00,,127.18,ARCHIVED,1300.00,,645,1483,,10,,0.00,,,,,,
213,6,2024-05-01 17:49:44.555046,933,2024-05-01 18:11:06.86763,,,1,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,710,37600,10,"{""paymentDate"": ""2024-05-01T18:10:16.408692802-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
194,1525,2024-01-10 17:43:36.419561,933,2024-01-10 17:44:02.513342,,,2000,1300.00,,127.18,ARCHIVED,1300.00,420,1525,1951,,10,,0.00,,,,,,
247,6,2024-12-06 10:43:56.126361,918,2024-12-09 14:39:25.959149,,,167,215.93,,184.71,PROCESSED,0.00,,6,2113,39259,10,,215.93,,,,,4,4
248,6,2024-12-06 10:44:25.052198,918,2024-12-09 14:41:28.149274,,,500,646.49,,184.71,PROCESSED,0.00,,6,1486,39260,10,,646.49,,,,,4,4
221,1632,2024-06-25 16:01:45.663378,918,2024-08-30 16:07:28.379887,,,30000,1300.00,BILLET,135.16,PROCESSED,1300.00,453,1632,2089,37890,10,"{""paymentDate"": ""2024-07-05T03:15:41.426016669-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
214,6,2024-05-01 17:52:05.564727,933,2024-05-01 18:10:55.201475,,,7,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,2029,37599,10,"{""paymentDate"": ""2024-05-01T18:10:12.861227838-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
220,1632,2024-06-20 15:09:56.925853,890,2024-07-04 15:18:44.150928,,,1,25.90,BILLET,135.16,PROCESSED,25.90,452,1632,2082,37789,10,"{""paymentDate"": ""2024-07-05T03:15:41.462630722-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
212,6,2024-05-01 17:49:20.188794,933,2024-05-01 18:11:18.299358,,,1,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,863,37601,10,"{""paymentDate"": ""2024-05-01T18:10:19.345799439-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
208,6,2024-05-01 17:41:47.455941,933,2024-05-01 18:12:04.628861,,,1,25.90,ELECTRONIC_TRANSFER,156.53,PROCESSED,25.90,,6,1921,37605,10,"{""paymentDate"": ""2024-05-01T18:10:34.882838504-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
223,3,2024-07-05 09:17:20.659418,851,2024-07-10 16:48:10.046283,,,24661,1300.00,ELECTRONIC_TRANSFER,132.90,PROCESSED,1300.00,,3,2072,37824,10,"{""paymentDate"": ""2024-07-10T14:57:41.821762557-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
215,645,2024-06-19 14:24:15.64952,890,2024-07-11 15:33:35.526414,,,740,700.13,,135.16,PROCESSED,0.00,,645,2080,37833,10,,700.13,,,,,4,4
227,1367,2024-07-19 09:39:01.447438,918,2024-10-25 08:24:37.505884,,,2000,1300.00,,132.90,PROCESSED,0.00,,1367,1360,37941,10,,1300.00,,,,,4,4
216,645,2024-06-19 14:26:30.672102,890,2024-07-11 15:33:51.292004,,,740,700.13,,135.16,PROCESSED,0.00,,645,2079,37834,10,,700.13,,,,,4,4
235,6,2024-10-10 16:07:11.712852,918,2024-10-10 17:05:21.037789,,,167,187.93,,160.76,PROCESSED,0.00,,6,2113,37925,10,,187.93,,,,,4,4
233,6,2024-10-10 15:51:15.114938,918,2024-10-10 17:24:50.098211,,,2548,1300.00,,160.76,PROCESSED,0.00,,6,2116,37927,10,,1300.00,,,,,4,4
225,3,2024-07-05 09:17:52.332519,851,2024-07-10 16:45:54.33336,,,24661,1300.00,ELECTRONIC_TRANSFER,132.90,PROCESSED,1300.00,,3,2075,37822,10,"{""paymentDate"": ""2024-07-10T16:43:58.816891702-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
226,2072,2024-07-11 12:37:51.492563,890,2024-07-11 14:49:43.546954,,,1,25.90,,132.90,ARCHIVED,25.90,,2072,552,,10,,0.00,,,,,,
230,631,2024-09-11 10:44:09.396621,918,2024-10-07 17:25:15.187548,,,22000,1300.00,BILLET,155.02,PROCESSED,1300.00,461,631,2099,37914,10,"{""paymentDate"": ""2024-09-24T04:14:36.401536185-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
229,6,2024-09-06 08:41:07.416713,918,2024-09-06 08:44:01.569836,,,1800,1300.00,,155.02,PROCESSED,0.00,,6,2123,37891,10,,1300.00,,,,,2,4
231,572,2024-09-17 16:26:40.921243,572,2024-09-17 16:26:40.921243,,,1000,1085.14,,155.02,ARCHIVED,1085.14,,572,2048,,10,,0.00,,,,,,
224,3,2024-07-05 09:17:39.441332,851,2024-07-10 16:46:54.204713,,,24661,1300.00,ELECTRONIC_TRANSFER,132.90,PROCESSED,1300.00,,3,2061,37823,10,"{""paymentDate"": ""2024-07-10T16:44:10.372094094-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
217,645,2024-06-19 14:27:38.733393,890,2024-07-11 15:34:09.602126,,,740,700.13,,135.16,PROCESSED,0.00,,645,2076,37835,10,,700.13,,,,,4,4
219,645,2024-06-19 14:31:09.659451,890,2024-07-11 15:32:40.3579,,,740,700.13,,135.16,PROCESSED,0.00,,645,2078,37831,10,,700.13,,,,,4,4
218,645,2024-06-19 14:29:32.422012,890,2024-07-11 15:33:19.610058,,,740,700.13,,135.16,PROCESSED,0.00,,645,2077,37832,10,,700.13,,,,,4,4
242,6,2024-11-06 08:48:12.474682,918,2024-11-08 08:29:55.184382,,,500,646.49,,184.71,PROCESSED,0.00,,6,1486,37965,10,,646.49,,,,,4,4
228,6,2024-08-29 14:33:55.133951,918,2024-08-29 16:45:47.376926,,,3075,1300.00,,162.61,PROCESSED,0.00,,6,2116,37889,10,,1300.00,,,,,4,4
234,6,2024-10-10 16:06:21.050371,918,2024-10-10 17:05:37.537125,,,500,562.66,,160.76,PROCESSED,0.00,,6,1486,37926,10,,562.66,,,,,4,4
239,1553,2024-10-14 10:22:34.447425,918,2024-11-01 11:27:00.670224,,,999,1124.19,BILLET,160.76,PROCESSED,1124.19,470,1553,2156,37955,10,"{""paymentDate"": ""2024-10-30T02:25:28.505165338-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
238,1553,2024-10-14 08:54:20.393422,918,2024-11-01 11:27:15.330531,,,1,25.90,BILLET,160.76,PROCESSED,25.90,471,1553,2156,37956,10,"{""paymentDate"": ""2024-10-29T03:24:28.571090037-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
237,6,2024-10-10 17:23:35.434397,918,2024-10-10 17:25:06.489874,,,95,106.91,,160.76,PROCESSED,0.00,,6,2116,37928,10,,106.91,,,,,4,4
236,6,2024-10-10 17:20:31.253998,918,2024-10-10 17:23:22.383626,dados,INCORRECT_DATA,2643,1300.00,,160.76,DENIED,0.00,,6,2116,,10,,1300.00,,,,,,
243,6,2024-11-06 08:48:40.56112,918,2024-11-08 08:29:38.984843,,,167,215.93,,184.71,PROCESSED,0.00,,6,2113,37964,10,,215.93,,,,,4,4
245,1593,2024-11-22 16:21:54.298936,918,2024-11-22 16:51:32.473488,,,38602,1300.00,,184.71,PROCESSED,0.00,,1593,6,39231,10,,1300.00,,,,,4,4
244,625,2024-11-19 11:51:22.570174,918,2024-11-26 17:32:47.604638,,,100000,1300.00,ELECTRONIC_TRANSFER,184.71,PROCESSED,1300.00,,625,1543,39234,10,"{""paymentDate"": ""2024-11-26T17:31:38.737373744-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
250,6,2024-12-09 14:31:32.30635,918,2024-12-09 16:30:19.605094,,,400,567.67,,202.74,PROCESSED,0.00,,6,2204,39262,10,,567.67,,,,,4,4
251,6,2024-12-09 14:32:33.333736,918,2024-12-09 16:29:55.876208,,,400,567.67,,202.74,PROCESSED,0.00,,6,2203,39261,10,,567.67,,,,,4,4
246,6,2024-12-06 10:32:44.004813,918,2024-12-09 16:30:35.868616,,,5000,1300.00,,184.71,PROCESSED,0.00,,6,2198,39263,10,,1300.00,,,,,4,4
222,1623,2024-07-04 15:43:02.327117,890,2024-07-11 14:49:17.667751,,,1,25.90,,132.90,ARCHIVED,25.90,,1623,2087,,10,,0.00,,,,,,
232,572,2024-09-17 16:27:36.701151,572,2024-09-17 16:27:36.701151,,,2500,1300.00,,155.02,ARCHIVED,1300.00,,572,1417,,10,,0.00,,,,,,
240,1632,2024-10-15 15:59:53.657386,1632,2024-10-15 15:59:53.657386,,,600,675.19,,160.76,ARCHIVED,675.19,,1632,2083,,10,,0.00,,,,,,
241,1632,2024-10-15 16:08:24.846393,1632,2024-10-15 16:08:24.846393,,,6500,1300.00,,160.76,ARCHIVED,1300.00,,1632,2149,,10,,0.00,,,,,,
252,6,2024-12-10 14:20:16.148573,918,2024-12-10 14:21:45.353324,,,400,567.67,,202.74,PROCESSED,0.00,,6,2205,39264,10,,567.67,,,,,4,4
263,6,2025-01-10 09:32:56.97705,918,2025-01-10 16:25:37.661122,,,400,528.50,,188.75,PROCESSED,0.00,,6,2203,39289,10,,528.50,,,,,4,4
249,625,2024-12-09 12:38:19.140707,918,2024-12-10 17:17:52.904413,,,4000,1300.00,ELECTRONIC_TRANSFER,202.74,PROCESSED,1300.00,,625,1950,39265,10,"{""paymentDate"": ""2024-12-10T17:17:24.748665126-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
262,6,2025-01-10 09:32:12.238802,918,2025-01-10 16:25:50.79646,,,400,528.50,,188.75,PROCESSED,0.00,,6,2205,39290,10,,528.50,,,,,4,4
257,6,2024-12-19 17:06:59.370455,851,2025-03-19 09:19:01.912781,,,400,567.67,,202.74,PAID,0.00,,6,379,,10,,567.67,,,,,,
254,6,2024-12-16 18:26:33.385635,918,2024-12-17 11:42:34.321114,,,400,567.67,,202.74,PROCESSED,0.00,,6,2209,39277,10,,567.67,,,,,4,4
255,6,2024-12-17 16:03:41.472793,918,2024-12-17 16:04:10.869123,erro,INCORRECT_DATA,400,567.67,,202.74,DENIED,567.67,,6,2208,,10,,0.00,,,,,,
274,6,2025-02-12 10:38:26.392025,890,2025-02-12 15:52:33.161514,,,400,546.31,,195.11,PROCESSED,0.00,,6,2210,39302,10,,546.31,,,,,4,4
268,6,2025-02-12 10:35:44.150229,890,2025-02-12 15:58:01.452657,,,500,682.89,,195.11,PROCESSED,0.00,,6,1486,39307,10,,682.89,,,,,4,4
253,6,2024-12-16 18:26:16.438085,918,2024-12-17 16:04:56.109679,,,400,567.67,,202.74,PROCESSED,0.00,,6,2208,39279,10,,567.67,,,,,4,4
261,6,2025-01-10 09:31:55.961849,918,2025-01-10 16:26:05.855998,,,400,528.50,,188.75,PROCESSED,0.00,,6,2208,39291,10,,528.50,,,,,4,4
273,6,2025-02-12 10:38:06.078554,890,2025-02-12 15:53:04.10681,,,400,546.31,,195.11,PROCESSED,0.00,,6,2209,39303,10,,546.31,,,,,4,4
266,6,2025-01-10 09:34:20.249177,918,2025-01-10 16:24:37.880992,,,167,220.65,,188.75,PROCESSED,0.00,,6,2113,39286,10,,220.65,,,,,4,4
256,6,2024-12-18 09:42:58.506437,918,2024-12-18 09:44:12.042458,,,400,567.67,,202.74,PROCESSED,0.00,,6,2210,39281,10,,567.67,,,,,4,4
275,2244,2025-02-20 14:39:23.730552,859,2025-02-20 16:57:12.206474,,,1500,1300.00,ELECTRONIC_TRANSFER,195.11,PROCESSED,1300.00,,2244,2246,39320,10,"{""paymentDate"": ""2025-02-20T16:52:20.04224429-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
260,6,2025-01-10 09:31:38.914065,918,2025-01-10 16:26:21.974289,,,400,528.50,,188.75,PROCESSED,0.00,,6,2209,39292,10,,528.50,,,,,4,4
272,6,2025-02-12 10:37:43.779621,890,2025-02-12 15:54:28.043696,,,400,546.31,,195.11,PROCESSED,0.00,,6,2208,39304,10,,546.31,,,,,4,4
278,6,2025-02-25 16:35:57.140311,890,2025-02-25 18:01:42.172867,,,300000,1300.00,,195.11,PROCESSED,0.00,,6,708,39322,10,,1300.00,,,,,4,4
259,6,2025-01-10 09:31:14.78988,918,2025-01-10 16:26:37.301511,,,400,528.50,,188.75,PROCESSED,0.00,,6,2210,39293,10,,528.50,,,,,4,4
265,6,2025-01-10 09:33:44.016731,918,2025-01-10 16:24:51.281204,,,500,660.63,,188.75,PROCESSED,0.00,,6,1486,39287,10,,660.63,,,,,4,4
269,6,2025-02-12 10:36:46.640727,890,2025-02-12 15:26:59.662504,,,400,546.31,,195.11,PROCESSED,0.00,,6,2204,39301,10,,546.31,,,,,4,4
264,6,2025-01-10 09:33:22.601322,918,2025-01-10 16:25:22.739309,,,400,528.50,,188.75,PROCESSED,0.00,,6,2204,39288,10,,528.50,,,,,4,4
276,2239,2025-02-20 14:39:43.946797,859,2025-02-20 16:56:22.522692,,,4,25.90,ELECTRONIC_TRANSFER,195.11,PROCESSING_FAILURE,25.90,,2239,710,39319,10,"{""paymentDate"": ""2025-02-20T16:52:32.986108432-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,2,4
267,1632,2025-01-24 11:43:12.487489,918,2025-01-28 09:21:26.267984,,,30000,1300.00,ELECTRONIC_TRANSFER,188.75,PROCESSED,1300.00,,1632,2089,39299,10,"{""paymentDate"": ""2025-01-28T09:21:06.96616375-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
277,6,2025-02-21 16:00:52.52536,890,2025-02-21 16:02:55.250436,,,512532,1300.00,,195.11,PROCESSED,0.00,,6,2249,39321,10,,1300.00,,,,,4,4
282,708,2025-03-10 11:11:43.928539,890,2025-03-10 11:14:50.466495,,,150000,1300.00,,210.09,PROCESSED,0.00,,708,2256,39326,10,,1300.00,,,,,4,4
271,6,2025-02-12 10:37:26.073602,890,2025-02-12 15:55:21.664136,,,400,546.31,,195.11,PROCESSED,0.00,,6,2205,39305,10,,546.31,,,,,4,4
279,708,2025-02-25 18:03:43.34118,890,2025-02-25 18:05:08.086146,,,150000,1300.00,,195.11,PROCESSED,0.00,,708,2238,39323,10,,1300.00,,,,,4,4
270,6,2025-02-12 10:37:05.344299,890,2025-02-12 15:57:09.800233,,,400,546.31,,195.11,PROCESSED,0.00,,6,2203,39306,10,,546.31,,,,,4,4
258,6,2025-01-10 09:30:40.071648,851,2025-03-19 09:18:55.562567,,,400,528.50,,188.75,PAID,0.00,,6,379,,10,,528.50,,,,,,
287,6,2025-03-10 17:45:33.370793,890,2025-03-12 14:09:54.796581,,,400,588.25,,210.09,PROCESSED,0.00,,6,2208,39334,10,,588.25,,,,,4,4
284,6,2025-03-10 17:44:38.465512,890,2025-03-12 14:08:58.45945,,,400,588.25,,210.09,PROCESSED,0.00,,6,2204,39331,10,,588.25,,,,,4,4
283,6,2025-03-10 17:44:18.900281,890,2025-03-12 14:08:24.163942,,,500,735.32,,210.09,PROCESSED,0.00,,6,1486,39330,10,,735.32,,,,,4,4
286,6,2025-03-10 17:45:13.063694,890,2025-03-12 14:10:11.328973,,,400,588.25,,210.09,PROCESSED,0.00,,6,2205,39335,10,,588.25,,,,,4,4
285,6,2025-03-10 17:44:57.673526,890,2025-03-12 14:10:27.100125,,,400,588.25,,210.09,PROCESSED,0.00,,6,2203,39336,10,,588.25,,,,,4,4
288,6,2025-03-10 17:45:44.711678,890,2025-03-12 14:09:40.705528,,,400,588.25,,210.09,PROCESSED,0.00,,6,2209,39333,10,,588.25,,,,,4,4
289,6,2025-03-10 17:46:15.372665,890,2025-03-12 14:09:25.48925,,,400,588.25,,210.09,PROCESSED,0.00,,6,2210,39332,10,,588.25,,,,,4,4
280,625,2025-02-26 16:05:56.730932,890,2025-03-17 09:46:16.521247,,,10000,1300.00,ELECTRONIC_TRANSFER,195.11,PROCESSED,1300.00,,625,2254,39337,10,"{""paymentDate"": ""2025-03-17T09:45:54.968732413-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
281,272,2025-03-07 17:31:20.494154,890,2025-04-02 11:09:46.12145,TRANSFERENCIA NÃO AUTORIZADA.,BLOCKED_ACCOUNT,320000,1300.00,,210.09,DENIED,1300.00,,272,625,,10,,0.00,,,,,,
332,6,2025-07-11 12:25:52.89271,890,2025-07-11 15:18:24.412938,,,400,536.70,,191.68,PROCESSED,0.00,,6,2204,39421,10,,536.70,,,,,4,4
334,6,2025-07-11 12:26:16.021214,890,2025-07-11 15:17:47.35805,,,400,536.70,,191.68,PROCESSED,0.00,,6,2205,39419,10,,536.70,,,,,4,4
297,6,2025-04-14 15:46:02.015561,890,2025-04-14 15:54:32.59536,,,500,748.76,,213.93,PROCESSED,0.00,,6,1486,39352,10,,748.76,,,,,4,4
290,1624,2025-03-24 18:12:15.452725,890,2025-04-07 11:05:40.077604,,,150000,1300.00,ELECTRONIC_TRANSFER,210.09,PROCESSED,1300.00,,1624,1543,39346,10,"{""paymentDate"": ""2025-04-07T11:05:05.917373811-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
310,6,2025-05-19 13:03:41.20175,890,2025-05-19 13:07:55.190803,,,400,502.24,,179.37,PROCESSED,0.00,,6,2205,39377,10,,502.24,,,,,4,4
298,6,2025-04-14 15:48:20.227297,890,2025-04-14 15:54:58.373198,,,400,599.00,,213.93,PROCESSED,0.00,,6,2204,39353,10,,599.00,,,,,4,4
291,80,2025-03-26 14:39:13.684752,890,2025-04-09 14:28:09.592096,,,4500,1300.00,ELECTRONIC_TRANSFER,210.09,PROCESSED,1300.00,,80,2246,39348,10,"{""paymentDate"": ""2025-03-31T11:27:02.227405483-03:00"", ""additionalCreditCardPaymentInfo"": null}",0.00,,,,,4,4
