id,created_by,created_date,last_modified_by,last_modified_date,tesouro_verde_certificate_order_id,compensation_index_id,value
1464,1887,2024-02-14 14:37:16.110513,1887,2024-02-14 14:37:16.110513,771,22,5.00
1465,1887,2024-02-14 14:37:16.111363,1887,2024-02-14 14:37:16.111363,771,18,40.00
1466,1887,2024-02-14 14:37:16.112123,1887,2024-02-14 14:37:16.112123,771,15,3300.00
1467,1887,2024-02-14 14:37:16.112908,1887,2024-02-14 14:37:16.112908,771,13,3.00
1468,733,2024-02-16 15:12:24.092029,733,2024-02-16 15:12:24.092029,772,14,121300.00
1469,733,2024-02-16 15:12:24.093183,733,2024-02-16 15:12:24.093183,772,22,1121.67
1470,733,2024-02-16 15:12:24.094066,733,2024-02-16 15:12:24.094066,772,13,36.00
1471,1978,2024-02-19 12:03:17.201274,1978,2024-02-19 12:03:17.201274,773,22,50.00
1472,1978,2024-02-19 12:03:17.203356,1978,2024-02-19 12:03:17.203356,773,13,1.00
1473,733,2024-02-21 08:46:18.367529,733,2024-02-21 08:46:18.367529,774,14,121.30
1474,733,2024-02-21 08:46:18.368509,733,2024-02-21 08:46:18.368509,774,22,1121.67
1475,733,2024-02-21 08:46:18.369428,733,2024-02-21 08:46:18.369428,774,13,36.00
1476,1718,2024-03-04 17:00:13.613236,1718,2024-03-04 17:00:13.613236,775,14,1809.00
1477,1718,2024-03-04 17:00:13.614179,1718,2024-03-04 17:00:13.614179,775,22,33.12
1478,1393,2024-03-05 09:14:11.871044,1393,2024-03-05 09:14:11.871044,776,14,66.88
1479,1393,2024-03-05 09:14:11.871928,1393,2024-03-05 09:14:11.871928,776,18,3408.04
1480,1393,2024-03-05 09:14:11.872694,1393,2024-03-05 09:14:11.872694,776,13,15.00
1481,1393,2024-03-05 09:14:11.87332,1393,2024-03-05 09:14:11.87332,776,17,254.86
1482,1990,2024-03-14 11:44:48.867411,1990,2024-03-14 11:44:48.867411,777,14,50.00
1483,1990,2024-03-14 11:44:48.868253,1990,2024-03-14 11:44:48.868253,777,22,30.00
1484,1990,2024-03-21 08:34:37.9734,1990,2024-03-21 08:34:37.9734,778,38,600.00
1485,1990,2024-03-21 08:34:37.974255,1990,2024-03-21 08:34:37.974255,778,36,35.00
1486,2001,2024-03-25 10:36:46.395955,2001,2024-03-25 10:36:46.395955,779,38,741.00
1487,2001,2024-03-25 10:36:46.396753,2001,2024-03-25 10:36:46.396753,779,33,1.00
1488,2000,2024-03-25 17:22:08.067116,2000,2024-03-25 17:22:08.067116,780,38,3429.00
1489,2000,2024-03-25 17:22:08.067847,2000,2024-03-25 17:22:08.067847,780,36,96.09
1490,1393,2024-03-26 17:23:35.940566,1393,2024-03-26 17:23:35.940566,781,38,66.37
1491,1393,2024-03-26 17:23:35.94129,1393,2024-03-26 17:23:35.94129,781,18,3806.37
1492,1393,2024-03-26 17:23:35.941914,1393,2024-03-26 17:23:35.941914,781,33,15.00
1493,1393,2024-03-26 17:23:35.943727,1393,2024-03-26 17:23:35.943727,781,17,254.86
1494,2001,2024-04-01 14:27:03.413136,2001,2024-04-01 14:27:03.413136,782,38,3353.00
1495,2001,2024-04-01 14:27:03.418023,2001,2024-04-01 14:27:03.418023,782,33,1.00
1496,2001,2024-04-01 14:41:41.190896,2001,2024-04-01 14:41:41.190896,783,38,3353.00
1497,2001,2024-04-01 14:41:41.191642,2001,2024-04-01 14:41:41.191642,783,33,1.00
1498,2003,2024-04-03 09:55:08.778439,2003,2024-04-03 09:55:08.778439,784,38,563.00
1499,2003,2024-04-03 09:55:08.779351,2003,2024-04-03 09:55:08.779351,784,33,1.00
1500,2003,2024-04-05 09:43:02.852225,2003,2024-04-05 09:43:02.852225,785,38,613.00
1501,2003,2024-04-05 09:43:02.853701,2003,2024-04-05 09:43:02.853701,785,33,1.00
1502,2010,2024-04-11 10:25:54.072042,2010,2024-04-11 10:25:54.072042,786,38,360.00
1503,2010,2024-04-11 10:25:54.072732,2010,2024-04-11 10:25:54.072732,786,36,1300.00
1504,2010,2024-04-11 10:25:54.073399,2010,2024-04-11 10:25:54.073399,786,33,30.00
1505,2018,2024-04-16 16:39:57.478368,2018,2024-04-16 16:39:57.478368,787,38,150.00
1506,2018,2024-04-16 16:39:57.479619,2018,2024-04-16 16:39:57.479619,787,36,12.00
1507,2018,2024-04-16 16:39:57.480702,2018,2024-04-16 16:39:57.480702,787,15,1.00
1508,2018,2024-04-16 16:39:57.481632,2018,2024-04-16 16:39:57.481632,787,33,1.00
1509,2018,2024-04-16 16:39:57.482443,2018,2024-04-16 16:39:57.482443,787,17,25.00
1510,1468,2024-04-23 16:27:55.28878,1468,2024-04-23 16:27:55.28878,788,38,9685.83
1511,1468,2024-04-23 16:27:55.289683,1468,2024-04-23 16:27:55.289683,788,36,724.48
1512,1468,2024-04-23 16:27:55.290384,1468,2024-04-23 16:27:55.290384,788,33,38.00
1513,1857,2024-04-24 18:02:40.387019,1857,2024-04-24 18:02:40.387019,789,35,0.20
1514,1857,2024-04-24 18:02:40.388501,1857,2024-04-24 18:02:40.388501,789,38,6000.00
1515,1857,2024-04-24 18:02:40.389387,1857,2024-04-24 18:02:40.389387,789,15,240.00
1516,1857,2024-04-24 18:02:40.390183,1857,2024-04-24 18:02:40.390183,789,33,3.00
1517,1857,2024-04-24 18:02:40.391007,1857,2024-04-24 18:02:40.391007,789,17,960.00
1518,2031,2024-05-05 11:53:56.702832,2031,2024-05-05 11:53:56.702832,790,15,100.00
1519,2031,2024-05-05 11:53:56.706845,2031,2024-05-05 11:53:56.706845,790,36,30.00
1520,2031,2024-05-05 11:53:56.708539,2031,2024-05-05 11:53:56.708539,790,17,8.00
1521,2031,2024-05-05 11:53:56.709473,2031,2024-05-05 11:53:56.709473,790,38,180.00
1522,2031,2024-05-05 11:53:56.710819,2031,2024-05-05 11:53:56.710819,790,33,1.00
1523,2031,2024-05-05 11:53:56.713108,2031,2024-05-05 11:53:56.713108,790,35,0.10
1524,1393,2024-05-13 16:58:19.710934,1393,2024-05-13 16:58:19.710934,791,18,4349.08
1525,1393,2024-05-13 16:58:19.715996,1393,2024-05-13 16:58:19.715996,791,17,284.87
1526,1393,2024-05-13 16:58:19.717916,1393,2024-05-13 16:58:19.717916,791,38,78257.00
1527,1393,2024-05-13 16:58:19.719694,1393,2024-05-13 16:58:19.719694,791,33,15.00
1528,1197,2024-05-14 11:51:01.504816,1197,2024-05-14 11:51:01.504816,792,36,540.00
1529,1197,2024-05-14 11:51:01.506329,1197,2024-05-14 11:51:01.506329,792,38,361638.00
1530,1197,2024-05-14 11:51:01.507477,1197,2024-05-14 11:51:01.507477,792,33,7.00
1531,2038,2024-05-17 12:16:39.744198,2038,2024-05-17 12:16:39.744198,793,15,2.00
1532,2038,2024-05-17 12:16:39.746672,2038,2024-05-17 12:16:39.746672,793,36,295.31
1533,2038,2024-05-17 12:16:39.748556,2038,2024-05-17 12:16:39.748556,793,38,286.00
1534,2038,2024-05-17 12:16:39.749934,2038,2024-05-17 12:16:39.749934,793,19,1.00
1535,2038,2024-05-17 12:16:39.751203,2038,2024-05-17 12:16:39.751203,793,33,10.00
1536,2039,2024-05-17 16:18:29.086897,2039,2024-05-17 16:18:29.086897,794,36,11.00
1537,2039,2024-05-17 16:18:29.088217,2039,2024-05-17 16:18:29.088217,794,38,50.00
1538,2037,2024-05-20 14:52:28.749692,2037,2024-05-20 14:52:28.749692,795,36,6067.00
1539,2037,2024-05-20 14:52:28.750936,2037,2024-05-20 14:52:28.750936,795,38,196474.00
1540,2037,2024-05-20 14:52:28.75199,2037,2024-05-20 14:52:28.75199,795,33,3.00
1541,718,2024-05-21 14:17:19.369967,718,2024-05-21 14:17:19.369967,796,36,58.44
1542,718,2024-05-21 14:17:19.371143,718,2024-05-21 14:17:19.371143,796,38,1.47
1543,2045,2024-05-24 15:49:33.797795,2045,2024-05-24 15:49:33.797795,797,36,6508.00
1544,2045,2024-05-24 15:49:33.799127,2045,2024-05-24 15:49:33.799127,797,38,264967.00
1545,2045,2024-05-24 15:49:33.800123,2045,2024-05-24 15:49:33.800123,797,33,6.00
1546,2042,2024-05-26 12:46:40.735674,2042,2024-05-26 12:46:40.735674,798,36,52.43
1547,2042,2024-05-26 12:46:40.737151,2042,2024-05-26 12:46:40.737151,798,38,3.19
1548,2042,2024-05-26 12:46:40.738294,2042,2024-05-26 12:46:40.738294,798,33,1.00
1549,793,2024-05-31 11:04:38.900454,793,2024-05-31 11:04:38.900454,799,36,2195.05
1550,793,2024-05-31 11:04:38.901573,793,2024-05-31 11:04:38.901573,799,38,39269.00
1551,793,2024-05-31 11:04:38.902494,793,2024-05-31 11:04:38.902494,799,33,21.00
1552,2038,2024-06-04 11:14:32.899885,2038,2024-06-04 11:14:32.899885,800,15,2.00
1553,2038,2024-06-04 11:14:32.900884,2038,2024-06-04 11:14:32.900884,800,36,295.31
1554,2038,2024-06-04 11:14:32.901817,2038,2024-06-04 11:14:32.901817,800,38,286.00
1555,2038,2024-06-06 15:34:56.488969,2038,2024-06-06 15:34:56.488969,801,36,295.31
1556,2038,2024-06-06 15:34:56.489766,2038,2024-06-06 15:34:56.489766,801,33,10.00
1557,2038,2024-06-06 17:01:08.03956,2038,2024-06-06 17:01:08.03956,802,36,295.31
1558,2038,2024-06-06 17:01:08.040493,2038,2024-06-06 17:01:08.040493,802,33,27.00
1559,2015,2024-06-07 08:33:15.464607,2015,2024-06-07 08:33:15.464607,803,36,100.00
1560,2015,2024-06-07 08:33:15.465548,2015,2024-06-07 08:33:15.465548,803,38,250.00
1561,842,2024-06-14 11:09:34.834119,842,2024-06-14 11:09:34.834119,804,36,99.21
1562,842,2024-06-14 11:09:34.835043,842,2024-06-14 11:09:34.835043,804,38,804.00
1563,842,2024-06-14 11:09:34.835872,842,2024-06-14 11:09:34.835872,804,33,1.00
1564,2084,2024-06-25 14:02:45.906836,2084,2024-06-25 14:02:45.906836,805,15,200.00
1565,2084,2024-06-25 14:02:45.908852,2084,2024-06-25 14:02:45.908852,805,38,500.00
1566,2084,2024-06-25 14:02:45.909777,2084,2024-06-25 14:02:45.909777,805,33,10.00
1567,889,2024-06-25 14:32:53.172582,889,2024-06-25 14:32:53.172582,806,36,65.00
1568,889,2024-06-25 14:32:53.173902,889,2024-06-25 14:32:53.173902,806,33,10.00
1569,2098,2024-07-08 15:52:45.314574,2098,2024-07-08 15:52:45.314574,807,36,30.00
1570,2098,2024-07-08 15:52:45.315349,2098,2024-07-08 15:52:45.315349,807,38,31530.00
1571,2098,2024-07-08 15:52:45.316079,2098,2024-07-08 15:52:45.316079,807,33,1.00
1572,1857,2024-07-09 18:25:23.307384,1857,2024-07-09 18:25:23.307384,808,15,273.00
1573,1857,2024-07-09 18:25:23.308196,1857,2024-07-09 18:25:23.308196,808,17,435.62
1574,1857,2024-07-09 18:25:23.309031,1857,2024-07-09 18:25:23.309031,808,38,3796.00
1575,1857,2024-07-09 18:25:23.309848,1857,2024-07-09 18:25:23.309848,808,33,3.00
1576,1672,2024-08-19 16:35:01.948862,1672,2024-08-19 16:35:01.948862,809,36,50.00
1577,1672,2024-08-19 16:35:01.950962,1672,2024-08-19 16:35:01.950962,809,38,330.00
1578,1672,2024-08-19 16:35:01.953366,1672,2024-08-19 16:35:01.953366,809,33,1.00
1579,1669,2024-08-22 11:59:51.882318,1669,2024-08-22 11:59:51.882318,810,36,100.00
1580,1669,2024-08-22 11:59:51.883118,1669,2024-08-22 11:59:51.883118,810,38,50.00
1581,1672,2024-08-22 18:06:43.358014,1672,2024-08-22 18:06:43.358014,811,36,50.00
1582,1672,2024-08-22 18:06:43.359475,1672,2024-08-22 18:06:43.359475,811,38,3955.00
1583,1672,2024-08-22 18:06:43.360165,1672,2024-08-22 18:06:43.360165,811,33,1.00
1584,1669,2024-08-23 09:09:55.36622,1669,2024-08-23 09:09:55.36622,812,36,100.00
1585,1669,2024-08-23 09:09:55.367933,1669,2024-08-23 09:09:55.367933,812,38,600.00
1586,1834,2024-09-04 11:05:07.203727,1834,2024-09-04 11:05:07.203727,813,20,12400.00
1587,1834,2024-09-04 11:05:07.20475,1834,2024-09-04 11:05:07.20475,813,33,20.00
1588,1744,2024-09-04 11:08:39.833501,1744,2024-09-04 11:08:39.833501,814,20,12400.00
1589,1744,2024-09-04 11:08:39.834302,1744,2024-09-04 11:08:39.834302,814,33,11.00
1590,1728,2024-09-04 11:09:39.308415,1728,2024-09-04 11:09:39.308415,815,20,12400.00
1591,1728,2024-09-04 11:09:39.309202,1728,2024-09-04 11:09:39.309202,815,33,20.00
1592,1735,2024-09-09 08:14:14.804214,1735,2024-09-09 08:14:14.804214,816,20,15000.00
1593,1735,2024-09-09 08:14:14.805261,1735,2024-09-09 08:14:14.805261,816,33,15.00
1594,1737,2024-09-09 11:23:52.552586,1737,2024-09-09 11:23:52.552586,817,36,200.00
1595,1737,2024-09-09 11:23:52.553356,1737,2024-09-09 11:23:52.553356,817,33,15.00
1596,2130,2024-09-09 14:50:23.080695,2130,2024-09-09 14:50:23.080695,818,36,100.00
1597,2130,2024-09-09 14:50:23.081664,2130,2024-09-09 14:50:23.081664,818,33,5.00
1598,2131,2024-09-09 14:51:22.696188,2131,2024-09-09 14:51:22.696188,819,36,100.00
1599,2131,2024-09-09 14:51:22.697046,2131,2024-09-09 14:51:22.697046,819,33,12.00
1600,2132,2024-09-09 14:51:49.772049,2132,2024-09-09 14:51:49.772049,820,33,5.00
1601,2133,2024-09-09 14:52:19.235713,2133,2024-09-09 14:52:19.235713,821,33,5.00
1602,1412,2024-09-12 10:45:36.948907,1412,2024-09-12 10:45:36.948907,822,18,10209.30
1603,1412,2024-09-12 10:45:36.949621,1412,2024-09-12 10:45:36.949621,822,17,2587.96
1604,1412,2024-09-12 10:45:36.95029,1412,2024-09-12 10:45:36.95029,822,38,39592.00
1605,1761,2024-09-18 11:15:45.226025,1761,2024-09-18 11:15:45.226025,823,36,76.15
1606,1761,2024-09-18 11:15:45.226996,1761,2024-09-18 11:15:45.226996,823,17,5689.08
1607,1761,2024-09-18 11:15:45.227708,1761,2024-09-18 11:15:45.227708,823,38,753.14
1608,1761,2024-09-18 11:15:45.228487,1761,2024-09-18 11:15:45.228487,823,33,10.00
1609,1349,2024-09-18 14:27:47.327948,1349,2024-09-18 14:27:47.327948,824,36,100.00
1610,1349,2024-09-18 14:27:47.330558,1349,2024-09-18 14:27:47.330558,824,38,18500.00
1611,1349,2024-09-18 14:27:47.331481,1349,2024-09-18 14:27:47.331481,824,33,8.00
1612,1350,2024-09-20 10:13:57.021986,1350,2024-09-20 10:13:57.021986,825,36,100.00
1613,1350,2024-09-20 10:13:57.022806,1350,2024-09-20 10:13:57.022806,825,38,1200.00
1614,1350,2024-09-20 10:13:57.023823,1350,2024-09-20 10:13:57.023823,825,33,1.00
1615,744,2024-10-04 11:59:28.400616,744,2024-10-04 11:59:28.400616,826,38,276321.00
1616,744,2024-10-04 11:59:28.402934,744,2024-10-04 11:59:28.402934,826,33,66.00
1617,743,2024-10-04 14:45:12.937191,743,2024-10-04 14:45:12.937191,827,38,130790.00
1618,743,2024-10-04 14:45:12.938072,743,2024-10-04 14:45:12.938072,827,33,33.00
1619,745,2024-10-04 14:52:30.605926,745,2024-10-04 14:52:30.605926,828,38,143648.00
1620,745,2024-10-04 14:52:30.606627,745,2024-10-04 14:52:30.606627,828,33,28.00
1621,1761,2024-10-07 15:48:46.070902,1761,2024-10-07 15:48:46.070902,829,36,76.15
1622,1761,2024-10-07 15:48:46.071699,1761,2024-10-07 15:48:46.071699,829,38,467.00
1623,1761,2024-10-07 15:48:46.072312,1761,2024-10-07 15:48:46.072312,829,33,15.00
1624,2157,2024-10-15 11:02:45.275136,2157,2024-10-15 11:02:45.275136,830,36,25.00
1625,2157,2024-10-15 11:02:45.275991,2157,2024-10-15 11:02:45.275991,830,38,31.00
1626,2157,2024-10-15 11:02:45.276638,2157,2024-10-15 11:02:45.276638,830,33,1.00
1627,1761,2024-10-17 17:34:11.280315,1761,2024-10-17 17:34:11.280315,831,36,76.15
1628,1761,2024-10-17 17:34:11.282722,1761,2024-10-17 17:34:11.282722,831,38,8516.00
1629,1761,2024-10-17 17:34:11.283556,1761,2024-10-17 17:34:11.283556,831,33,15.00
1630,805,2024-10-22 11:04:16.262599,805,2024-10-22 11:04:16.262599,832,18,386.28
1631,805,2024-10-22 11:04:16.266529,805,2024-10-22 11:04:16.266529,832,38,26.55
1632,805,2024-10-22 11:04:16.271092,805,2024-10-22 11:04:16.271092,832,36,297.00
1633,805,2024-10-22 11:04:16.273003,805,2024-10-22 11:04:16.273003,832,33,3.00
1634,805,2024-10-22 11:08:39.691278,805,2024-10-22 11:08:39.691278,833,18,386.28
1635,805,2024-10-22 11:08:39.693462,805,2024-10-22 11:08:39.693462,833,38,26.55
1636,805,2024-10-22 11:08:39.69595,805,2024-10-22 11:08:39.69595,833,36,297.00
1637,805,2024-10-22 11:08:39.704729,805,2024-10-22 11:08:39.704729,833,33,3.00
1638,736,2024-10-30 15:13:32.61225,736,2024-10-30 15:13:32.61225,834,33,11.00
1639,736,2024-10-30 15:13:32.61422,736,2024-10-30 15:13:32.61422,834,38,2200.00
1640,736,2024-10-30 15:13:32.615912,736,2024-10-30 15:13:32.615912,834,17,220.00
1641,736,2024-10-30 15:13:32.617301,736,2024-10-30 15:13:32.617301,834,15,1000.00
1642,1446,2024-11-07 15:49:20.302119,1446,2024-11-07 15:49:20.302119,835,33,26.00
1643,1446,2024-11-07 15:49:20.303715,1446,2024-11-07 15:49:20.303715,835,36,2000.00
1644,1446,2024-11-07 15:49:20.304837,1446,2024-11-07 15:49:20.304837,835,38,100.00
1645,1267,2024-11-07 15:58:39.65174,1267,2024-11-07 15:58:39.65174,836,33,2.00
1646,1267,2024-11-07 15:58:39.652992,1267,2024-11-07 15:58:39.652992,836,36,210.00
1647,1267,2024-11-07 15:58:39.654508,1267,2024-11-07 15:58:39.654508,836,38,1079.00
1648,746,2024-11-11 11:56:04.463607,746,2024-11-11 11:56:04.463607,837,36,4853.91
1649,746,2024-11-11 11:56:04.467064,746,2024-11-11 11:56:04.467064,837,33,75.00
1650,746,2024-11-11 11:56:04.469476,746,2024-11-11 11:56:04.469476,837,38,321493.00
1651,748,2024-11-11 14:39:53.854741,748,2024-11-11 14:39:53.854741,838,36,2081.66
1652,748,2024-11-11 14:39:53.856159,748,2024-11-11 14:39:53.856159,838,33,35.00
1653,748,2024-11-11 14:39:53.858418,748,2024-11-11 14:39:53.858418,838,38,157400.00
1654,747,2024-11-11 14:45:15.44889,747,2024-11-11 14:45:15.44889,839,36,4174.60
1655,747,2024-11-11 14:45:15.459844,747,2024-11-11 14:45:15.459844,839,33,31.00
1656,747,2024-11-11 14:45:15.464756,747,2024-11-11 14:45:15.464756,839,38,243178.00
1657,1446,2024-11-11 14:50:16.909446,1446,2024-11-11 14:50:16.909446,840,36,2000.00
1658,1446,2024-11-11 14:50:16.911549,1446,2024-11-11 14:50:16.911549,840,33,26.00
1659,1446,2024-11-11 14:50:16.912775,1446,2024-11-11 14:50:16.912775,840,38,23082.00
1660,902,2024-11-11 14:50:29.877769,902,2024-11-11 14:50:29.877769,841,36,1300.00
1661,902,2024-11-11 14:50:29.878674,902,2024-11-11 14:50:29.878674,841,33,13.00
1662,902,2024-11-11 14:50:29.879461,902,2024-11-11 14:50:29.879461,841,38,97271.00
1663,901,2024-11-11 14:53:16.603625,901,2024-11-11 14:53:16.603625,842,36,600.00
1664,901,2024-11-11 14:53:16.605322,901,2024-11-11 14:53:16.605322,842,33,26.00
1665,1267,2024-11-11 16:29:19.569569,1267,2024-11-11 16:29:19.569569,843,36,210.00
1666,1267,2024-11-11 16:29:19.572404,1267,2024-11-11 16:29:19.572404,843,33,2.00
1667,1267,2024-11-11 16:29:19.573916,1267,2024-11-11 16:29:19.573916,843,38,8444.00
1668,749,2024-11-12 08:36:53.408812,749,2024-11-12 08:36:53.408812,844,36,970.00
1669,749,2024-11-12 08:36:53.409982,749,2024-11-12 08:36:53.409982,844,33,19.00
1670,749,2024-11-12 08:36:53.410838,749,2024-11-12 08:36:53.410838,844,38,64440.00
1671,753,2024-11-12 09:26:44.053685,753,2024-11-12 09:26:44.053685,845,36,800.00
1672,753,2024-11-12 09:26:44.054938,753,2024-11-12 09:26:44.054938,845,33,9.00
1673,753,2024-11-12 09:26:44.056334,753,2024-11-12 09:26:44.056334,845,38,44463.00
1674,755,2024-11-12 09:59:20.939197,755,2024-11-12 09:59:20.939197,846,36,1836.00
1675,755,2024-11-12 09:59:20.940434,755,2024-11-12 09:59:20.940434,846,33,9.00
1676,755,2024-11-12 09:59:20.941301,755,2024-11-12 09:59:20.941301,846,38,178458.00
1677,754,2024-11-12 10:15:34.197518,754,2024-11-12 10:15:34.197518,847,36,399.63
1678,754,2024-11-12 10:15:34.198608,754,2024-11-12 10:15:34.198608,847,33,15.00
1679,754,2024-11-12 10:15:34.19956,754,2024-11-12 10:15:34.19956,847,38,38330.00
1680,1906,2024-11-13 09:27:51.182366,1906,2024-11-13 09:27:51.182366,848,36,166.69
1681,1906,2024-11-13 09:27:51.183249,1906,2024-11-13 09:27:51.183249,848,38,6966.00
1682,736,2024-11-18 10:19:53.696685,736,2024-11-18 10:19:53.696685,849,17,840.00
1683,736,2024-11-18 10:19:53.697917,736,2024-11-18 10:19:53.697917,849,33,11.00
1684,736,2024-11-18 10:19:53.698943,736,2024-11-18 10:19:53.698943,849,38,5451.00
1685,794,2024-11-19 09:12:20.443293,794,2024-11-19 09:12:20.443293,850,36,2.90
1686,794,2024-11-19 09:12:20.444471,794,2024-11-19 09:12:20.444471,850,17,372.84
1687,794,2024-11-19 09:12:20.447201,794,2024-11-19 09:12:20.447201,850,33,2.00
1688,794,2024-11-19 09:12:20.449451,794,2024-11-19 09:12:20.449451,850,38,70.80
1689,795,2024-11-20 09:57:42.919456,795,2024-11-20 09:57:42.919456,851,36,700.00
1690,795,2024-11-20 09:57:42.920364,795,2024-11-20 09:57:42.920364,851,17,822.72
1691,2191,2024-11-22 23:20:16.452291,2191,2024-11-22 23:20:16.452291,852,16,4.00
1692,2191,2024-11-22 23:20:16.453755,2191,2024-11-22 23:20:16.453755,852,15,1000.00
1693,2191,2024-11-22 23:20:16.45447,2191,2024-11-22 23:20:16.45447,852,17,6.00
1694,2191,2024-11-22 23:20:16.455109,2191,2024-11-22 23:20:16.455109,852,33,2.00
1695,794,2024-11-29 16:27:01.510098,794,2024-11-29 16:27:01.510098,853,36,2901.00
1696,794,2024-11-29 16:27:01.511612,794,2024-11-29 16:27:01.511612,853,17,372.84
1697,794,2024-11-29 16:27:01.512353,794,2024-11-29 16:27:01.512353,853,33,2.00
1698,794,2024-11-29 16:27:01.513155,794,2024-11-29 16:27:01.513155,853,38,70796.00
1699,2202,2024-12-06 16:11:23.129486,2202,2024-12-06 16:11:23.129486,854,36,10.00
1700,2202,2024-12-06 16:11:23.130738,2202,2024-12-06 16:11:23.130738,854,33,1.00
1701,2202,2024-12-06 16:11:23.131747,2202,2024-12-06 16:11:23.131747,854,38,22170.00
1702,1294,2025-02-23 23:33:59.487042,1294,2025-02-23 23:33:59.487042,855,33,2.00
1703,1452,2025-03-10 10:56:02.839978,1452,2025-03-10 10:56:02.839978,856,36,50.00
1704,1452,2025-03-10 10:56:02.841065,1452,2025-03-10 10:56:02.841065,856,33,2.00
1705,1452,2025-03-10 10:56:02.842245,1452,2025-03-10 10:56:02.842245,856,38,4468.00
1706,733,2025-03-10 11:14:00.742838,733,2025-03-10 11:14:00.742838,857,36,1121.00
1707,733,2025-03-10 11:14:00.744395,733,2025-03-10 11:14:00.744395,857,33,35.00
1708,733,2025-03-10 11:14:00.745662,733,2025-03-10 11:14:00.745662,857,38,126.62
1781,889,2025-04-04 10:44:26.127642,889,2025-04-04 10:44:26.127642,861,36,120.00
1782,889,2025-04-04 10:44:26.128902,889,2025-04-04 10:44:26.128902,861,33,20.00
1783,889,2025-04-04 10:46:13.254307,889,2025-04-04 10:46:13.254307,862,33,20.00
1904,2277,2025-04-07 11:44:48.355695,2277,2025-04-07 11:44:48.355695,868,38,1300.00
1905,2277,2025-04-07 11:44:48.356425,2277,2025-04-07 11:44:48.356425,868,33,9.00
1906,2277,2025-04-07 11:44:48.357001,2277,2025-04-07 11:44:48.357001,868,35,0.00
1907,2277,2025-04-07 11:44:48.357632,2277,2025-04-07 11:44:48.357632,868,17,350.00
1908,2277,2025-04-07 11:44:48.358218,2277,2025-04-07 11:44:48.358218,868,36,30.00
1909,2277,2025-04-07 11:44:48.358785,2277,2025-04-07 11:44:48.358785,868,15,9.90
1910,2277,2025-04-07 13:32:15.575915,2277,2025-04-07 13:32:15.575915,869,38,90.00
1911,2277,2025-04-07 13:32:15.576933,2277,2025-04-07 13:32:15.576933,869,33,9.00
1912,2277,2025-04-07 13:32:15.577691,2277,2025-04-07 13:32:15.577691,869,17,350.00
1913,2277,2025-04-07 13:32:15.578398,2277,2025-04-07 13:32:15.578398,869,36,30.00
1914,2277,2025-04-07 13:32:15.579091,2277,2025-04-07 13:32:15.579091,869,15,9.90
1915,2277,2025-04-07 13:37:45.250485,2277,2025-04-07 13:37:45.250485,870,38,90.00
1916,2277,2025-04-07 13:37:45.251522,2277,2025-04-07 13:37:45.251522,870,33,10.00
1917,2277,2025-04-07 13:37:45.252544,2277,2025-04-07 13:37:45.252544,870,35,0.00
1918,2277,2025-04-07 13:37:45.254244,2277,2025-04-07 13:37:45.254244,870,17,43.56
1919,2277,2025-04-07 13:37:45.255036,2277,2025-04-07 13:37:45.255036,870,36,30.00
1920,2277,2025-04-07 13:37:45.25574,2277,2025-04-07 13:37:45.25574,870,15,4.60
1921,1349,2025-04-09 13:32:56.41941,1349,2025-04-09 13:32:56.41941,871,36,100.00
1922,1349,2025-04-09 13:32:56.420576,1349,2025-04-09 13:32:56.420576,871,33,7.00
1923,1349,2025-04-09 13:32:56.421408,1349,2025-04-09 13:32:56.421408,871,38,8817.00
1924,2277,2025-04-09 15:29:09.629286,2277,2025-04-09 15:29:09.629286,872,38,1080.00
1925,2277,2025-04-09 15:29:09.630098,2277,2025-04-09 15:29:09.630098,872,33,10.00
1926,2277,2025-04-09 15:29:09.630773,2277,2025-04-09 15:29:09.630773,872,36,27.00
1927,2277,2025-04-09 15:29:09.631358,2277,2025-04-09 15:29:09.631358,872,17,4200.00
1928,684,2025-05-06 13:47:13.645564,684,2025-05-06 13:47:13.645564,873,36,52.43
1929,684,2025-05-06 13:47:13.655388,684,2025-05-06 13:47:13.655388,873,33,1.00
1930,684,2025-05-06 13:47:13.656145,684,2025-05-06 13:47:13.656145,873,38,3044.00
1931,2042,2025-05-15 11:59:57.840186,2042,2025-05-15 11:59:57.840186,874,36,52.43
1932,2042,2025-05-15 11:59:57.841289,2042,2025-05-15 11:59:57.841289,874,33,1.00
1933,2042,2025-05-15 11:59:57.842032,2042,2025-05-15 11:59:57.842032,874,38,2993.00
1934,718,2025-05-22 13:40:27.110179,718,2025-05-22 13:40:27.110179,875,36,58.44
1935,718,2025-05-22 13:40:27.110842,718,2025-05-22 13:40:27.110842,875,33,1.00
1936,718,2025-05-22 13:40:27.111418,718,2025-05-22 13:40:27.111418,875,38,1573.00
1937,842,2025-05-22 13:56:16.945097,842,2025-05-22 13:56:16.945097,876,36,50.00
1938,842,2025-05-22 13:56:16.945913,842,2025-05-22 13:56:16.945913,876,33,1.00
1939,842,2025-05-22 13:56:16.947098,842,2025-05-22 13:56:16.947098,876,38,618.00
1940,2037,2025-05-26 09:40:35.413655,2037,2025-05-26 09:40:35.413655,877,36,6067.00
1941,2037,2025-05-26 09:40:35.414841,2037,2025-05-26 09:40:35.414841,877,33,3.00
