id,profile_id,ucs_amount,position,order_book_group_id,created_by,created_date,last_modified_by,last_modified_date,next
4323,262,0,4,304,0,2023-06-05 11:27:15.806241,0,2023-06-05 11:27:15.806241,f
4324,362,0,5,304,0,2023-06-05 11:27:15.811388,0,2023-06-05 11:27:15.811388,f
4325,244,0,6,304,0,2023-06-05 11:27:15.816623,0,2023-06-05 11:27:15.816623,f
4326,118,0,7,304,0,2023-06-05 11:27:15.821423,0,2023-06-05 11:27:15.821423,f
4327,200,0,8,304,0,2023-06-05 11:27:15.825862,0,2023-06-05 11:27:15.825862,f
4328,384,0,9,304,0,2023-06-05 11:27:15.830483,0,2023-06-05 11:27:15.830483,f
4329,188,0,10,304,0,2023-06-05 11:27:15.83485,0,2023-06-05 11:27:15.83485,f
4330,348,0,11,304,0,2023-06-05 11:27:15.84062,0,2023-06-05 11:27:15.84062,f
4331,14,0,12,304,0,2023-06-05 11:27:15.845151,0,2023-06-05 11:27:15.845151,f
4332,380,0,13,304,0,2023-06-05 11:27:15.849538,0,2023-06-05 11:27:15.849538,f
4333,124,0,14,304,0,2023-06-05 11:27:15.853874,0,2023-06-05 11:27:15.853874,f
4334,158,0,15,304,0,2023-06-05 11:27:15.858379,0,2023-06-05 11:27:15.858379,f
4335,320,0,16,304,0,2023-06-05 11:27:15.86281,0,2023-06-05 11:27:15.86281,f
4336,148,0,17,304,0,2023-06-05 11:27:15.866997,0,2023-06-05 11:27:15.866997,f
4337,344,0,18,304,0,2023-06-05 11:27:15.871283,0,2023-06-05 11:27:15.871283,f
4338,90,0,19,304,0,2023-06-05 11:27:15.875527,0,2023-06-05 11:27:15.875527,f
4339,400,0,1,305,0,2023-06-05 11:27:15.89018,0,2023-06-05 11:27:15.89018,f
4340,402,0,2,305,0,2023-06-05 11:27:15.894549,0,2023-06-05 11:27:15.894549,f
4341,404,0,3,305,0,2023-06-05 11:27:15.898885,0,2023-06-05 11:27:15.898885,f
4342,406,0,4,305,0,2023-06-05 11:27:15.903298,0,2023-06-05 11:27:15.903298,f
4343,3,0,1,306,0,2023-06-05 11:27:15.912125,0,2023-06-05 11:27:15.912125,f
4344,446,0,1,307,0,2023-06-05 11:27:15.92344,0,2023-06-05 11:27:15.92344,f
4345,1303,0,2,307,0,2023-06-05 11:27:15.92799,0,2023-06-05 11:27:15.92799,f
4346,1204,0,3,307,0,2023-06-05 11:27:15.932497,0,2023-06-05 11:27:15.932497,f
4878,1644,0,3,383,933,2023-11-09 17:28:15.273407,933,2023-11-09 17:28:15.273407,f
4347,919,0,4,307,0,2023-06-05 11:27:15.937004,0,2023-06-05 11:27:15.937004,f
4348,1172,0,5,307,0,2023-06-05 11:27:15.941339,0,2023-06-05 11:27:15.941339,f
4349,834,0,6,307,0,2023-06-05 11:27:15.945818,0,2023-06-05 11:27:15.945818,f
4350,836,0,7,307,0,2023-06-05 11:27:15.950473,0,2023-06-05 11:27:15.950473,f
4351,835,0,8,307,0,2023-06-05 11:27:15.954961,0,2023-06-05 11:27:15.954961,f
4352,921,0,9,307,0,2023-06-05 11:27:15.960342,0,2023-06-05 11:27:15.960342,f
4353,922,0,10,307,0,2023-06-05 11:27:15.964825,0,2023-06-05 11:27:15.964825,f
4354,900,0,11,307,0,2023-06-05 11:27:15.969273,0,2023-06-05 11:27:15.969273,f
4355,920,0,12,307,0,2023-06-05 11:27:15.973772,0,2023-06-05 11:27:15.973772,f
4356,928,0,13,307,0,2023-06-05 11:27:15.978413,0,2023-06-05 11:27:15.978413,f
4357,937,0,14,307,0,2023-06-05 11:27:15.982958,0,2023-06-05 11:27:15.982958,f
4358,1181,0,15,307,0,2023-06-05 11:27:15.987346,0,2023-06-05 11:27:15.987346,f
4359,1090,0,16,307,0,2023-06-05 11:27:15.993068,0,2023-06-05 11:27:15.993068,f
4360,1109,0,17,307,0,2023-06-05 11:27:15.997671,0,2023-06-05 11:27:15.997671,f
4361,1089,0,18,307,0,2023-06-05 11:27:16.002376,0,2023-06-05 11:27:16.002376,f
4362,6,0,1,308,0,2023-06-05 11:27:16.011763,0,2023-06-05 11:27:16.011763,f
4363,271,0,2,308,0,2023-06-05 11:27:16.016502,0,2023-06-05 11:27:16.016502,f
4364,534,0,3,308,0,2023-06-05 11:27:16.021171,0,2023-06-05 11:27:16.021171,f
4365,548,0,4,308,0,2023-06-05 11:27:16.025841,0,2023-06-05 11:27:16.025841,f
4366,580,0,5,308,0,2023-06-05 11:27:16.030862,0,2023-06-05 11:27:16.030862,f
4367,582,0,6,308,0,2023-06-05 11:27:16.035393,0,2023-06-05 11:27:16.035393,f
4368,583,0,7,308,0,2023-06-05 11:27:16.039873,0,2023-06-05 11:27:16.039873,f
4369,589,0,8,308,0,2023-06-05 11:27:16.044665,0,2023-06-05 11:27:16.044665,f
4370,590,0,9,308,0,2023-06-05 11:27:16.04919,0,2023-06-05 11:27:16.04919,f
4371,593,0,10,308,0,2023-06-05 11:27:16.053657,0,2023-06-05 11:27:16.053657,f
4372,595,0,11,308,0,2023-06-05 11:27:16.058237,0,2023-06-05 11:27:16.058237,f
4373,596,0,12,308,0,2023-06-05 11:27:16.062826,0,2023-06-05 11:27:16.062826,f
4374,597,0,13,308,0,2023-06-05 11:27:16.067264,0,2023-06-05 11:27:16.067264,f
4375,598,0,14,308,0,2023-06-05 11:27:16.071658,0,2023-06-05 11:27:16.071658,f
4376,600,0,15,308,0,2023-06-05 11:27:16.076035,0,2023-06-05 11:27:16.076035,f
4377,602,0,16,308,0,2023-06-05 11:27:16.08068,0,2023-06-05 11:27:16.08068,f
4378,604,0,17,308,0,2023-06-05 11:27:16.085645,0,2023-06-05 11:27:16.085645,f
4379,605,0,18,308,0,2023-06-05 11:27:16.090551,0,2023-06-05 11:27:16.090551,f
4541,82,0,1,335,0,2023-08-03 12:22:41.608814,0,2023-08-03 12:22:41.608814,f
4542,96,0,2,335,0,2023-08-03 12:22:41.613723,0,2023-08-03 12:22:41.613723,f
4543,12,0,3,335,0,2023-08-03 12:22:41.618198,0,2023-08-03 12:22:41.618198,f
4544,120,0,4,335,0,2023-08-03 12:22:41.622446,0,2023-08-03 12:22:41.622446,f
4545,50,0,5,335,0,2023-08-03 12:22:41.627522,0,2023-08-03 12:22:41.627522,f
4546,94,0,6,335,0,2023-08-03 12:22:41.632387,0,2023-08-03 12:22:41.632387,f
4547,116,0,7,335,0,2023-08-03 12:22:41.636583,0,2023-08-03 12:22:41.636583,f
4548,114,0,8,335,0,2023-08-03 12:22:41.640369,0,2023-08-03 12:22:41.640369,f
4549,400,0,1,336,0,2023-08-03 12:22:41.650245,0,2023-08-03 12:22:41.650245,f
4550,402,0,2,336,0,2023-08-03 12:22:41.654566,0,2023-08-03 12:22:41.654566,f
4551,404,0,3,336,0,2023-08-03 12:22:41.659732,0,2023-08-03 12:22:41.659732,f
4552,406,0,4,336,0,2023-08-03 12:22:41.663636,0,2023-08-03 12:22:41.663636,f
4553,3,0,1,337,0,2023-08-03 12:22:41.67181,0,2023-08-03 12:22:41.67181,f
4554,446,0,1,338,0,2023-08-03 12:22:41.680928,0,2023-08-03 12:22:41.680928,f
4555,1303,0,2,338,0,2023-08-03 12:22:41.68561,0,2023-08-03 12:22:41.68561,f
4556,1204,0,3,338,0,2023-08-03 12:22:41.690247,0,2023-08-03 12:22:41.690247,f
4557,919,0,4,338,0,2023-08-03 12:22:41.695289,0,2023-08-03 12:22:41.695289,f
4558,1172,0,5,338,0,2023-08-03 12:22:41.699622,0,2023-08-03 12:22:41.699622,f
4559,834,0,6,338,0,2023-08-03 12:22:41.703982,0,2023-08-03 12:22:41.703982,f
4560,835,0,7,338,0,2023-08-03 12:22:41.708412,0,2023-08-03 12:22:41.708412,f
4561,6,0,1,339,0,2023-08-03 12:22:41.716225,0,2023-08-03 12:22:41.716225,f
4562,534,0,2,339,0,2023-08-03 12:22:41.720513,0,2023-08-03 12:22:41.720513,f
4563,548,0,3,339,0,2023-08-03 12:22:41.72448,0,2023-08-03 12:22:41.72448,f
4564,580,0,4,339,0,2023-08-03 12:22:41.728711,0,2023-08-03 12:22:41.728711,f
4565,582,0,5,339,0,2023-08-03 12:22:41.732869,0,2023-08-03 12:22:41.732869,f
4566,583,0,6,339,0,2023-08-03 12:22:41.736787,0,2023-08-03 12:22:41.736787,f
4567,589,0,7,339,0,2023-08-03 12:22:41.741066,0,2023-08-03 12:22:41.741066,f
2358,820,0,70,86,933,2022-07-14 16:42:05.12423,933,2022-07-14 16:42:05.12423,f
3085,1088,0,30,169,933,2022-12-13 19:51:11.070677,933,2022-12-13 19:51:11.070677,f
3087,861,0,31,169,933,2022-12-13 19:54:26.155329,933,2022-12-13 19:54:26.155329,f
3478,1088,0,8,174,933,2022-12-23 18:46:56.848037,933,2022-12-23 18:46:56.848037,f
618,922,0,55,10,0,2021-12-03 12:01:37.125588,0,2021-12-03 12:01:37.125588,f
619,900,0,56,10,0,2021-12-03 12:01:37.139019,0,2021-12-03 12:01:37.139019,f
2368,649,0,80,86,933,2022-07-14 16:45:12.396863,933,2022-07-14 16:45:12.396863,f
4571,406,0,1,342,0,2023-08-11 15:47:20.145705,0,2023-08-11 15:47:20.145705,f
2943,332,0,7,137,0,2022-10-25 15:25:32.77018,0,2022-10-25 15:25:32.77018,f
2944,338,0,8,137,0,2022-10-25 15:25:32.775802,0,2022-10-25 15:25:32.775802,f
2945,362,0,9,137,0,2022-10-25 15:25:32.780632,0,2022-10-25 15:25:32.780632,f
2946,62,0,1,138,0,2022-10-25 15:26:35.439223,0,2022-10-25 15:26:35.439223,f
2947,194,0,2,138,0,2022-10-25 15:26:35.452014,0,2022-10-25 15:26:35.452014,f
2948,220,0,3,138,0,2022-10-25 15:26:35.45702,0,2022-10-25 15:26:35.45702,f
2949,372,0,4,138,0,2022-10-25 15:26:35.471381,0,2022-10-25 15:26:35.471381,f
2950,134,0,1,139,0,2022-10-25 15:27:20.59773,0,2022-10-25 15:27:20.59773,f
2951,222,0,2,139,0,2022-10-25 15:27:20.60502,0,2022-10-25 15:27:20.60502,f
3528,6,0,1,183,0,2022-12-23 19:09:21.122036,0,2022-12-23 19:09:21.122036,f
4572,3,0,2,342,933,2023-08-11 15:48:00.082614,933,2023-08-11 15:48:00.082614,f
4942,1401,0,3,389,933,2024-08-29 15:26:46.181466,933,2024-08-29 15:26:46.181466,f
4822,834,6,39,5,933,2023-09-19 09:10:46.033485,933,2023-09-19 09:10:46.033485,f
4821,1090,6,38,5,933,2023-09-19 09:10:30.555981,933,2023-09-19 09:10:30.555981,f
4915,1204,0,3,393,0,2024-06-19 19:10:02.568132,0,2024-06-19 19:10:02.568132,f
2958,218,0,1,145,0,2022-10-27 17:41:28.074538,0,2022-10-27 17:41:28.074538,f
2959,220,0,2,145,0,2022-10-27 17:41:28.083599,0,2022-10-27 17:41:28.083599,f
2960,222,0,3,145,0,2022-10-27 17:41:28.088695,0,2022-10-27 17:41:28.088695,f
2961,226,0,4,145,0,2022-10-27 17:41:28.093012,0,2022-10-27 17:41:28.093012,f
2962,228,0,5,145,0,2022-10-27 17:41:28.098388,0,2022-10-27 17:41:28.098388,f
2963,232,0,6,145,0,2022-10-27 17:41:28.102618,0,2022-10-27 17:41:28.102618,f
4916,1827,0,4,393,0,2024-06-19 19:10:02.590853,0,2024-06-19 19:10:02.590853,f
3776,625,0,29,186,933,2023-01-06 15:43:26.225389,933,2023-01-06 15:43:26.225389,f
3702,382,0,110,187,0,2023-01-03 17:43:27.183893,0,2023-01-03 17:43:27.183893,f
3703,386,0,111,187,0,2023-01-03 17:43:27.193784,0,2023-01-03 17:43:27.193784,f
3704,396,0,112,187,0,2023-01-03 17:43:27.203628,0,2023-01-03 17:43:27.203628,f
3705,334,0,113,187,0,2023-01-03 17:43:27.212396,0,2023-01-03 17:43:27.212396,f
3706,356,0,114,187,0,2023-01-03 17:43:27.222167,0,2023-01-03 17:43:27.222167,f
3707,354,0,115,187,0,2023-01-03 17:43:27.23139,0,2023-01-03 17:43:27.23139,f
3708,364,0,116,187,0,2023-01-03 17:43:27.242062,0,2023-01-03 17:43:27.242062,f
3709,376,0,117,187,0,2023-01-03 17:43:27.251694,0,2023-01-03 17:43:27.251694,f
3710,332,0,118,187,0,2023-01-03 17:43:27.261897,0,2023-01-03 17:43:27.261897,f
3711,330,0,119,187,0,2023-01-03 17:43:27.272022,0,2023-01-03 17:43:27.272022,f
3132,1360,0,43,171,933,2022-12-14 00:13:40.193496,933,2022-12-14 00:13:40.193496,f
3133,1364,0,44,171,933,2022-12-14 00:14:06.555886,933,2022-12-14 00:14:06.555886,f
3134,1264,0,45,171,933,2022-12-14 00:14:44.706798,933,2022-12-14 00:14:44.706798,f
3135,1226,0,46,171,933,2022-12-14 00:15:05.14839,933,2022-12-14 00:15:05.14839,f
3778,248,0,1,190,0,2023-01-23 17:36:09.21427,0,2023-01-23 17:36:09.21427,f
3779,178,0,2,190,0,2023-01-23 17:36:09.22098,0,2023-01-23 17:36:09.22098,f
3780,144,0,3,190,0,2023-01-23 17:36:09.227415,0,2023-01-23 17:36:09.227415,f
3781,246,0,4,190,0,2023-01-23 17:36:09.233136,0,2023-01-23 17:36:09.233136,f
3782,180,0,5,190,0,2023-01-23 17:36:09.238965,0,2023-01-23 17:36:09.238965,f
3783,208,0,6,190,0,2023-01-23 17:36:09.244654,0,2023-01-23 17:36:09.244654,f
3560,400,0,1,184,0,2023-01-03 17:27:11.396194,0,2023-01-03 17:27:11.396194,f
3561,402,0,2,184,0,2023-01-03 17:27:11.401018,0,2023-01-03 17:27:11.401018,f
3562,404,0,3,184,0,2023-01-03 17:27:11.404962,0,2023-01-03 17:27:11.404962,f
3563,406,0,4,184,0,2023-01-03 17:27:11.419132,0,2023-01-03 17:27:11.419132,f
3564,3,0,1,185,0,2023-01-03 17:27:11.431437,0,2023-01-03 17:27:11.431437,f
3579,828,0,15,186,0,2023-01-03 17:30:20.453419,0,2023-01-03 17:30:20.453419,f
3580,593,0,16,186,0,2023-01-03 17:30:20.467913,0,2023-01-03 17:30:20.467913,f
3581,599,0,17,186,0,2023-01-03 17:30:20.480693,0,2023-01-03 17:30:20.480693,f
3151,47,0,61,171,933,2022-12-14 00:32:43.937846,933,2022-12-14 00:32:43.937846,f
3787,404,0,3,191,0,2023-01-23 17:36:09.26978,0,2023-01-23 17:36:09.26978,f
3788,406,0,4,191,0,2023-01-23 17:36:09.274305,0,2023-01-23 17:36:09.274305,f
4917,548,0,1,394,0,2024-06-19 19:10:02.62062,0,2024-06-19 19:10:02.62062,f
4918,580,0,2,394,0,2024-06-19 19:10:02.632143,0,2024-06-19 19:10:02.632143,f
4919,582,0,3,394,0,2024-06-19 19:10:02.636716,0,2024-06-19 19:10:02.636716,f
4920,6,0,4,394,0,2024-06-19 19:10:02.641276,0,2024-06-19 19:10:02.641276,f
3152,596,0,62,171,933,2022-12-14 00:45:28.736049,933,2022-12-14 00:45:28.736049,f
3155,647,0,64,171,933,2022-12-14 00:49:01.484584,933,2022-12-14 00:49:01.484584,f
3156,803,0,65,171,933,2022-12-14 00:52:51.337022,933,2022-12-14 00:52:51.337022,f
3815,202,0,1,201,0,2023-01-30 16:10:51.02313,0,2023-01-30 16:10:51.02313,f
3816,176,0,2,201,0,2023-01-30 16:10:51.029506,0,2023-01-30 16:10:51.029506,f
3817,266,0,3,201,0,2023-01-30 16:10:51.035924,0,2023-01-30 16:10:51.035924,f
3818,208,0,4,201,0,2023-01-30 16:10:51.041937,0,2023-01-30 16:10:51.041937,f
3819,252,0,5,201,0,2023-01-30 16:10:51.047398,0,2023-01-30 16:10:51.047398,f
3820,400,0,1,202,0,2023-01-30 16:10:51.059355,0,2023-01-30 16:10:51.059355,f
3821,402,0,2,202,0,2023-01-30 16:10:51.06517,0,2023-01-30 16:10:51.06517,f
3822,404,0,3,202,0,2023-01-30 16:10:51.070014,0,2023-01-30 16:10:51.070014,f
3823,406,0,4,202,0,2023-01-30 16:10:51.074367,0,2023-01-30 16:10:51.074367,f
3824,446,0,1,203,0,2023-01-30 16:10:51.084988,0,2023-01-30 16:10:51.084988,f
3825,1303,0,2,203,0,2023-01-30 16:10:51.091912,0,2023-01-30 16:10:51.091912,f
3826,1204,0,3,203,0,2023-01-30 16:10:51.097053,0,2023-01-30 16:10:51.097053,f
3827,919,0,4,203,0,2023-01-30 16:10:51.102816,0,2023-01-30 16:10:51.102816,f
3828,3,0,1,204,0,2023-01-30 16:10:51.11182,0,2023-01-30 16:10:51.11182,f
3829,6,0,1,205,0,2023-01-30 16:10:51.122612,0,2023-01-30 16:10:51.122612,f
3157,1225,0,66,171,933,2022-12-14 01:05:16.251465,933,2022-12-14 01:05:16.251465,f
3158,583,0,67,171,933,2022-12-14 01:09:47.845485,933,2022-12-14 01:09:47.845485,f
4675,6,0,1,347,0,2023-08-15 10:24:50.196076,0,2023-08-15 10:24:50.196076,f
4676,534,0,2,347,0,2023-08-15 10:24:50.209375,0,2023-08-15 10:24:50.209375,f
4677,548,0,3,347,0,2023-08-15 10:24:50.222334,0,2023-08-15 10:24:50.222334,f
4678,580,0,4,347,0,2023-08-15 10:24:50.235598,0,2023-08-15 10:24:50.235598,f
3159,835,0,32,169,933,2022-12-14 11:56:56.726469,933,2022-12-14 11:56:56.726469,f
3441,404,0,5,175,933,2022-12-23 16:20:29.242587,933,2022-12-23 16:20:29.242587,f
394,66,0,25,7,0,2021-12-03 12:01:34.132183,0,2021-12-03 12:01:34.132183,f
395,68,0,26,7,0,2021-12-03 12:01:34.144214,0,2021-12-03 12:01:34.144214,f
396,70,0,27,7,0,2021-12-03 12:01:34.156246,0,2021-12-03 12:01:34.156246,f
397,72,0,28,7,0,2021-12-03 12:01:34.167972,0,2021-12-03 12:01:34.167972,f
398,74,0,29,7,0,2021-12-03 12:01:34.180164,0,2021-12-03 12:01:34.180164,f
399,76,0,30,7,0,2021-12-03 12:01:34.193322,0,2021-12-03 12:01:34.193322,f
400,78,0,31,7,0,2021-12-03 12:01:34.205321,0,2021-12-03 12:01:34.205321,f
381,38,0,12,7,0,2021-12-03 12:01:33.971466,0,2021-12-03 12:01:33.971466,f
382,40,0,13,7,0,2021-12-03 12:01:33.98502,0,2021-12-03 12:01:33.98502,f
383,42,0,14,7,0,2021-12-03 12:01:34.000377,0,2021-12-03 12:01:34.000377,f
384,44,0,15,7,0,2021-12-03 12:01:34.01199,0,2021-12-03 12:01:34.01199,f
385,46,0,16,7,0,2021-12-03 12:01:34.023969,0,2021-12-03 12:01:34.023969,f
386,48,0,17,7,0,2021-12-03 12:01:34.036207,0,2021-12-03 12:01:34.036207,f
387,50,0,18,7,0,2021-12-03 12:01:34.0473,0,2021-12-03 12:01:34.0473,f
388,52,0,19,7,0,2021-12-03 12:01:34.058838,0,2021-12-03 12:01:34.058838,f
389,54,0,20,7,0,2021-12-03 12:01:34.071045,0,2021-12-03 12:01:34.071045,f
390,56,0,21,7,0,2021-12-03 12:01:34.083487,0,2021-12-03 12:01:34.083487,f
391,58,0,22,7,0,2021-12-03 12:01:34.095578,0,2021-12-03 12:01:34.095578,f
392,60,0,23,7,0,2021-12-03 12:01:34.107805,0,2021-12-03 12:01:34.107805,f
986,18,0,1,21,1,2022-02-04 08:56:44.012026,1,2022-02-04 08:56:44.012026,f
4714,1088,0,1,348,933,2023-08-15 10:42:32.460402,933,2023-08-15 10:42:32.460402,f
4715,1090,0,2,348,933,2023-08-15 10:42:47.74537,933,2023-08-15 10:42:47.74537,f
4716,1089,0,3,348,933,2023-08-15 10:43:10.9377,933,2023-08-15 10:43:10.9377,f
4717,834,0,4,348,933,2023-08-15 10:43:26.683758,933,2023-08-15 10:43:26.683758,f
3729,388,0,137,187,0,2023-01-03 17:43:27.452932,0,2023-01-03 17:43:27.452932,f
4575,186,0,1,343,0,2023-08-15 10:24:48.841877,0,2023-08-15 10:24:48.841877,f
4576,280,0,2,343,0,2023-08-15 10:24:48.855717,0,2023-08-15 10:24:48.855717,f
4577,192,0,3,343,0,2023-08-15 10:24:48.868602,0,2023-08-15 10:24:48.868602,f
4578,246,0,4,343,0,2023-08-15 10:24:48.881874,0,2023-08-15 10:24:48.881874,f
4579,232,0,5,343,0,2023-08-15 10:24:48.894261,0,2023-08-15 10:24:48.894261,f
4580,194,0,6,343,0,2023-08-15 10:24:48.906605,0,2023-08-15 10:24:48.906605,f
4581,212,0,7,343,0,2023-08-15 10:24:48.918481,0,2023-08-15 10:24:48.918481,f
4582,264,0,8,343,0,2023-08-15 10:24:48.930437,0,2023-08-15 10:24:48.930437,f
4583,220,0,9,343,0,2023-08-15 10:24:48.941882,0,2023-08-15 10:24:48.941882,f
4584,276,0,10,343,0,2023-08-15 10:24:48.952841,0,2023-08-15 10:24:48.952841,f
4585,176,0,11,343,0,2023-08-15 10:24:48.966879,0,2023-08-15 10:24:48.966879,f
4586,184,0,12,343,0,2023-08-15 10:24:48.980359,0,2023-08-15 10:24:48.980359,f
4587,172,0,13,343,0,2023-08-15 10:24:48.991646,0,2023-08-15 10:24:48.991646,f
4823,1089,7,40,5,933,2023-09-19 09:11:06.575449,933,2023-09-19 09:11:06.575449,t
4979,6,1,22,274,890,2025-03-17 14:28:04.241281,890,2025-03-17 14:28:04.241281,t
4876,398,2224846,1,384,933,2023-11-09 11:05:11.859019,933,2023-11-09 11:05:11.859019,f
4588,284,0,14,343,0,2023-08-15 10:24:49.003128,0,2023-08-15 10:24:49.003128,f
4589,206,0,15,343,0,2023-08-15 10:24:49.01452,0,2023-08-15 10:24:49.01452,f
4590,210,0,16,343,0,2023-08-15 10:24:49.025923,0,2023-08-15 10:24:49.025923,f
4591,150,0,17,343,0,2023-08-15 10:24:49.037114,0,2023-08-15 10:24:49.037114,f
4592,226,0,18,343,0,2023-08-15 10:24:49.052177,0,2023-08-15 10:24:49.052177,f
4593,190,0,19,343,0,2023-08-15 10:24:49.067593,0,2023-08-15 10:24:49.067593,f
4594,170,0,20,343,0,2023-08-15 10:24:49.083186,0,2023-08-15 10:24:49.083186,f
4595,260,0,21,343,0,2023-08-15 10:24:49.096321,0,2023-08-15 10:24:49.096321,f
4596,288,0,22,343,0,2023-08-15 10:24:49.108398,0,2023-08-15 10:24:49.108398,f
4597,306,0,23,343,0,2023-08-15 10:24:49.120247,0,2023-08-15 10:24:49.120247,f
4598,326,0,24,343,0,2023-08-15 10:24:49.132761,0,2023-08-15 10:24:49.132761,f
4599,336,0,25,343,0,2023-08-15 10:24:49.145263,0,2023-08-15 10:24:49.145263,f
4600,382,0,26,343,0,2023-08-15 10:24:49.157234,0,2023-08-15 10:24:49.157234,f
4601,396,0,27,343,0,2023-08-15 10:24:49.169221,0,2023-08-15 10:24:49.169221,f
4602,334,0,28,343,0,2023-08-15 10:24:49.181292,0,2023-08-15 10:24:49.181292,f
4603,356,0,29,343,0,2023-08-15 10:24:49.193409,0,2023-08-15 10:24:49.193409,f
4604,354,0,30,343,0,2023-08-15 10:24:49.206469,0,2023-08-15 10:24:49.206469,f
4605,364,0,31,343,0,2023-08-15 10:24:49.219382,0,2023-08-15 10:24:49.219382,f
4606,388,0,32,343,0,2023-08-15 10:24:49.232059,0,2023-08-15 10:24:49.232059,f
4607,360,0,33,343,0,2023-08-15 10:24:49.244836,0,2023-08-15 10:24:49.244836,f
4608,324,0,34,343,0,2023-08-15 10:24:49.257595,0,2023-08-15 10:24:49.257595,f
4609,314,0,35,343,0,2023-08-15 10:24:49.270356,0,2023-08-15 10:24:49.270356,f
4610,352,0,36,343,0,2023-08-15 10:24:49.283093,0,2023-08-15 10:24:49.283093,f
4611,292,0,37,343,0,2023-08-15 10:24:49.295207,0,2023-08-15 10:24:49.295207,f
4612,294,0,38,343,0,2023-08-15 10:24:49.307467,0,2023-08-15 10:24:49.307467,f
4613,308,0,39,343,0,2023-08-15 10:24:49.319605,0,2023-08-15 10:24:49.319605,f
4614,368,0,40,343,0,2023-08-15 10:24:49.332337,0,2023-08-15 10:24:49.332337,f
4615,342,0,41,343,0,2023-08-15 10:24:49.345843,0,2023-08-15 10:24:49.345843,f
4616,316,0,42,343,0,2023-08-15 10:24:49.358833,0,2023-08-15 10:24:49.358833,f
4617,392,0,43,343,0,2023-08-15 10:24:49.372061,0,2023-08-15 10:24:49.372061,f
3730,340,0,138,187,0,2023-01-03 17:43:27.462635,0,2023-01-03 17:43:27.462635,f
3731,310,0,139,187,0,2023-01-03 17:43:27.472329,0,2023-01-03 17:43:27.472329,f
3844,144,0,1,212,0,2023-02-28 14:47:46.577141,0,2023-02-28 14:47:46.577141,f
3607,96,0,15,187,0,2023-01-03 17:43:26.275362,0,2023-01-03 17:43:26.275362,f
3608,12,0,16,187,0,2023-01-03 17:43:26.288588,0,2023-01-03 17:43:26.288588,f
256,259,0,9,6,0,2021-10-13 16:40:36.343753,0,2021-10-13 16:40:36.343753,f
342,629,0,95,6,0,2021-10-13 16:40:37.421551,0,2021-10-13 16:40:37.421551,f
4618,372,0,44,343,0,2023-08-15 10:24:49.384965,0,2023-08-15 10:24:49.384965,f
4619,376,0,45,343,0,2023-08-15 10:24:49.39793,0,2023-08-15 10:24:49.39793,f
343,630,0,96,6,0,2021-10-13 16:40:37.435316,0,2021-10-13 16:40:37.435316,f
4620,390,0,46,343,0,2023-08-15 10:24:49.41089,0,2023-08-15 10:24:49.41089,f
4621,290,0,47,343,0,2023-08-15 10:24:49.423912,0,2023-08-15 10:24:49.423912,f
4622,374,0,48,343,0,2023-08-15 10:24:49.43761,0,2023-08-15 10:24:49.43761,f
4623,350,0,49,343,0,2023-08-15 10:24:49.451439,0,2023-08-15 10:24:49.451439,f
4624,300,0,50,343,0,2023-08-15 10:24:49.466458,0,2023-08-15 10:24:49.466458,f
4625,340,0,51,343,0,2023-08-15 10:24:49.482299,0,2023-08-15 10:24:49.482299,f
4626,310,0,52,343,0,2023-08-15 10:24:49.50059,0,2023-08-15 10:24:49.50059,f
4627,394,0,53,343,0,2023-08-15 10:24:49.514314,0,2023-08-15 10:24:49.514314,f
4628,62,0,54,343,0,2023-08-15 10:24:49.526573,0,2023-08-15 10:24:49.526573,f
4629,406,0,1,344,0,2023-08-15 10:24:49.552508,0,2023-08-15 10:24:49.552508,f
4630,400,0,2,344,0,2023-08-15 10:24:49.565433,0,2023-08-15 10:24:49.565433,f
258,285,0,11,6,0,2021-10-13 16:40:36.368837,0,2021-10-13 16:40:36.368837,f
261,355,0,14,6,0,2021-10-13 16:40:36.406104,0,2021-10-13 16:40:36.406104,f
308,569,0,61,6,0,2021-10-13 16:40:36.994543,0,2021-10-13 16:40:36.994543,f
307,568,0,60,6,0,2021-10-13 16:40:36.981057,0,2021-10-13 16:40:36.981057,f
253,203,0,6,6,0,2021-10-13 16:40:36.307347,0,2021-10-13 16:40:36.307347,f
254,225,0,7,6,0,2021-10-13 16:40:36.318807,0,2021-10-13 16:40:36.318807,f
4631,402,0,3,344,0,2023-08-15 10:24:49.578351,0,2023-08-15 10:24:49.578351,f
4632,404,0,4,344,0,2023-08-15 10:24:49.591437,0,2023-08-15 10:24:49.591437,f
301,562,0,54,6,0,2021-10-13 16:40:36.905004,0,2021-10-13 16:40:36.905004,f
302,563,0,55,6,0,2021-10-13 16:40:36.916568,0,2021-10-13 16:40:36.916568,f
303,564,0,56,6,0,2021-10-13 16:40:36.929061,0,2021-10-13 16:40:36.929061,f
4633,3,0,1,345,0,2023-08-15 10:24:49.617443,0,2023-08-15 10:24:49.617443,f
4634,446,0,1,346,0,2023-08-15 10:24:49.644659,0,2023-08-15 10:24:49.644659,f
4635,1303,0,2,346,0,2023-08-15 10:24:49.657971,0,2023-08-15 10:24:49.657971,f
4636,1204,0,3,346,0,2023-08-15 10:24:49.670803,0,2023-08-15 10:24:49.670803,f
